Depth,GR,Caliper,Ring resistivity,Porosity
82.9056,104.8095822,21.867114,1.2242,0.463302469
83.058,104.7993892,22.06498,1.2294,0.480080247
83.2104,108.8277325,22.09673,1.2444,0.479012346
83.3628,114.5932295,22.226778,1.241,0.472814815
83.5152,114.9286154,22.15261,1.2329,0.451765432
83.6676,112.6081179,21.91512,1.1832,0.444845679
83.82,109.3535277,21.74494,1.1389,0.454944444
83.9724,111.8487039,21.768562,1.1214,0.464697531
84.1248,110.5682936,21.956522,1.1631,0.4695
84.2772,110.3319175,21.980652,1.1262,0.469185185
84.4296,108.1528697,22.218396,1.1507,0.464388889
84.582,105.9296689,22.68728,1.1658,0.462265432
84.7344,104.9916037,22.988524,1.1882,0.449759259
84.8868,104.9709667,22.853142,1.2105,0.451388889
85.0392,108.1905624,22.927056,1.2408,0.458179012
85.1916,110.1310111,22.825202,1.2804,0.462567901
85.344,111.0439634,22.801326,1.3004,0.462407407
85.4964,108.96371,22.42693,1.3364,0.452345679
85.6488,110.9026972,22.338284,1.3346,0.455240741
85.8012,112.7316025,22.397974,1.2392,0.459648148
85.9536,117.3263634,22.323552,1.3441,0.456808642
86.106,114.3247171,22.290024,1.3902,0.439061728
86.2584,110.3909428,22.128226,1.3986,0.41854321
86.4108,107.8409551,22.495764,1.4102,0.419154321
86.5632,111.5071888,22.594824,1.4275,0.441191358
86.7156,115.6267154,22.585172,1.4361,0.46982716
86.868,114.8046057,22.55393,1.4735,0.486117284
87.0204,110.6485969,22.733762,1.4827,0.480055556
87.1728,108.4468017,22.77364,1.4707,0.463450617
87.3252,106.9354809,22.6822,1.4786,0.452024691
87.4776,108.9927008,22.816312,1.481,0.456006173
87.63,109.558388,22.960838,1.3008,0.454283951
87.7824,112.7654864,23.006558,1.3112,0.462092593
87.9348,110.449097,22.850602,1.2857,0.462567901
88.0872,110.2092881,22.84349,1.3635,0.469938272
88.2396,106.9736064,23.008844,1.3649,0.465006173
88.392,105.5790571,22.72792,1.3758,0.460061728
88.5444,104.5297615,22.328886,1.3854,0.456561728
88.6968,102.4362634,21.81352,1.3196,0.444703704
88.8492,106.1014336,22.044406,1.319,0.447722222
89.0016,106.9960079,22.342856,1.3563,0.436753086
89.154,109.7498292,22.261068,1.3623,0.440950617
89.3064,113.4124549,21.915374,1.312,0.444685185
89.4588,109.2713812,21.646388,1.3989,0.453765432
89.6112,106.4994766,21.751036,1.3282,0.462925926
89.7636,100.9715497,21.983954,1.2168,0.462333333
89.916,102.2115771,21.767038,1.3668,0.459938272
90.0684,106.091939,22.100794,1.301,0.451481481
90.2208,103.0923053,22.717252,1.3863,0.43387037
90.3732,101.9404412,23.14321,1.3202,0.43012963
90.5256,101.2489778,22.967188,1.2793,0.428919753
90.678,102.1538067,22.127464,1.4761,0.436685185
90.8304,98.91761587,21.347684,1.3909,0.438679012
90.9828,96.26025257,21.12645,1.4965,0.444148148
91.1352,99.21997043,21.383244,1.4815,0.449277778
91.2876,98.98675477,21.911564,1.4005,0.452018519
91.44,98.86416454,22.42439,1.3966,0.459604938
91.5924,84.64060176,22.350476,1.3786,0.460074074
91.7448,92.65679128,22.15769,1.3713,0.470234568
91.8972,85.53576579,21.91258,1.4427,0.464876543
92.0496,99.96990194,22.06498,1.3752,0.457981481
92.202,100.3008327,22.178518,1.3115,0.455882716
92.3544,110.6030878,22.296882,1.3074,0.457907407
92.5068,109.442748,22.15261,1.3039,0.464345679
92.6592,108.6265081,22.436582,1.3134,0.463006173
92.8116,109.4085513,22.39772,1.3148,0.462604938
92.964,108.2488792,22.374098,1.3232,0.456932099
93.1164,106.6263588,21.86305,1.3674,0.45508642
93.2688,107.8561528,21.994622,1.3616,0.452679012
93.4212,110.1326119,22.148292,1.3204,0.461216049
93.5736,109.207609,22.337776,1.3177,0.462098765
93.726,105.8959247,22.22881,1.3327,0.463907407
93.8784,106.4546946,22.164548,1.3459,0.46558642
94.0308,112.1637693,21.971,1.3486,0.456030864
94.1832,110.308688,21.925534,1.3425,0.453944444
94.3356,109.9460701,21.943568,1.3289,0.441666667
94.488,105.5846942,22.055074,1.4153,0.450290123
94.6404,109.1165522,21.79193,1.6092,0.452290123
94.7928,103.1604131,21.59889,1.5663,0.457975309
94.9452,98.57280883,21.480018,1.2829,0.458641975
95.0976,94.44422173,21.61794,0.9724,0.45558642
95.25,97.86254872,21.615146,1.3845,0.460475309
95.4024,100.8226114,21.676868,1.3161,0.459067901
95.5548,104.7065602,21.685758,1.3654,0.459098765
95.7072,106.0650865,21.66874,1.3006,0.453765432
95.8596,106.280314,21.664676,1.3095,0.444438272
96.012,98.03997721,21.50999,1.2912,0.44308642
96.1644,95.05713178,21.31314,1.3009,0.44217284
96.3168,93.21289013,21.13915,1.3107,0.461722222
96.4692,103.0133861,21.123402,1.2641,0.470962963
96.6216,105.5033197,21.086318,1.308,0.476901235
96.774,108.2356842,21.171408,1.2991,0.468697531
96.9264,102.8667885,21.264118,1.2948,0.459222222
97.0788,109.9423763,21.350478,1.31,0.453790123
97.2312,110.3855818,21.528786,1.3102,0.451722222
97.3836,107.746747,21.46427,1.3092,0.454333333
97.536,97.23405668,21.513038,1.3239,0.445512346
97.6884,92.42037285,21.480272,1.3239,0.439895062
97.8408,94.22983001,21.528532,1.2628,0.439388889
97.9932,99.46612341,21.61159,1.2623,0.446
98.1456,101.5163137,21.670518,1.2687,0.448444444
98.298,100.8244256,21.698966,1.2667,0.45012963
98.4504,98.07514679,21.845524,1.2414,0.455549383
98.6028,104.6769091,21.862034,1.2132,0.462246914
98.7552,106.2604133,21.895054,1.2292,0.464987654
98.9076,106.3515066,21.790406,1.2282,0.483209877
99.06,105.4157457,21.807424,1.2502,0.478092593
99.2124,107.454509,21.86813,1.2461,0.47762963
99.3648,108.2492718,21.817076,1.2235,0.453938272
99.5172,103.2336581,21.944838,1.2089,0.46062963
99.6696,101.8443023,22.039834,1.2163,0.464493827
99.822,101.3662929,22.043644,1.1697,0.47191358
99.9744,99.06649051,22.010624,1.1711,0.480808642
100.1268,101.5700331,21.914612,1.1792,0.495166667
100.2792,101.1027241,22.018498,1.1762,0.50737037
100.4316,107.3521374,21.975064,1.1964,0.505574074
100.584,108.6947471,21.749512,1.2178,0.502487654
100.7364,112.5566924,21.599652,1.2194,0.495222222
100.8888,111.2972088,21.546312,1.1812,0.49317284
101.0412,108.1082562,21.60778,1.1264,0.510030864
101.1936,110.4903204,21.63953,1.1226,0.511469136
101.346,106.1489815,21.55825,1.136,0.526530864
101.4984,102.8325184,21.572982,1.1265,0.524765432
101.6508,97.81525222,21.728938,1.1284,0.543703704
101.8032,97.34880266,22.079458,1.1161,0.553345679
101.9556,94.60438298,22.397466,1.1015,0.544080247
102.108,88.41478165,22.421596,1.0953,0.541845679
102.2604,83.41069276,22.130512,1.1088,0.541339506
102.4128,81.47652267,21.857716,1.0995,0.556703704
102.5652,82.18703691,21.650452,1.0968,0.564049383
102.7176,85.35728307,21.626576,1.0866,0.562222222
102.87,84.28410696,21.739606,1.0676,0.554790123
103.0224,82.74020702,21.750274,1.0566,0.550265432
103.1748,76.14314468,21.94052,1.0679,0.546240741
103.3272,77.76532912,21.929852,1.0613,0.553117284
103.4796,72.13333333,22.002242,1.0317,0.5595
103.632,69.05503882,21.846032,1.0278,0.56782716
103.7844,61.65875902,21.861018,1.0531,0.565537037
103.9368,58.58557304,21.815552,1.0472,0.560820988
104.0892,62.77580206,21.909024,1.0826,0.552654321
104.2416,68.56492444,22.224492,1.0837,0.54941358
104.394,73.66539116,22.552406,1.0885,0.556790123
104.5464,74.79942007,23.02002,1.0876,0.561191358
104.6988,83.64319841,23.16607,1.1244,0.555771605
104.8512,96.79704212,23.096728,1.1984,0.551154321
105.0036,105.291222,22.771354,1.2459,0.538753086
105.156,107.6617517,22.507448,1.2614,0.520648148
105.3084,108.5569918,22.444456,1.2514,0.496858025
105.4608,115.9221879,22.442424,1.2664,0.492314815
105.6132,112.7334412,22.472396,1.2311,0.495944444
105.7656,111.9212918,22.632924,1.26,0.490345679
105.918,106.2289918,22.65426,1.252,0.476512346
106.0704,111.3135222,22.822408,1.3005,0.462524691
106.2228,112.0893967,22.802596,1.2799,0.455487654
106.3752,116.6038085,22.687026,1.258,0.454993827
106.5276,121.9104363,22.47519,1.3069,0.474648148
106.68,118.7344996,22.319234,1.2889,0.480567901
106.8324,114.6591628,22.300438,1.2719,0.48254321
106.9848,104.2301823,22.154388,1.2572,0.465049383
107.1372,99.913757,22.037548,1.2233,0.463067901
107.2896,97.51872664,21.988272,1.2206,0.476691358
107.442,88.90489049,21.85924,1.233,0.497037037
107.5944,94.10443981,21.854922,1.2577,0.494932099
107.7468,96.36387723,21.910548,1.2699,0.486185185
107.8992,103.5899996,22.158198,1.2695,0.468993827
108.0516,98.81461041,22.175978,1.2318,0.478475309
108.204,100.383498,22.209252,1.2353,0.490246914
108.3564,99.25000033,22.156928,1.2266,0.495549383
108.5088,101.7286847,22.227032,1.1879,0.490246914
108.6612,97.08277646,22.248114,1.1853,0.480425926
108.8136,103.1715522,22.2885,1.1766,0.495240741
108.966,107.4686049,22.270466,1.1774,0.499055556
109.1184,110.1718175,22.32025,1.1477,0.503098765
109.2708,104.7410125,22.370542,1.141,0.510024691
109.4232,101.1103928,22.29358,1.1446,0.526783951
109.5756,96.46273273,22.239224,1.1527,0.532777778
109.728,100.5230075,22.161246,1.1532,0.533191358
109.8804,97.57234662,22.400514,1.1563,0.522290123
110.0328,107.3971146,22.441154,1.1587,0.52412963
110.1852,106.8201713,22.478746,1.1585,0.51262963
110.3376,108.6170558,22.446996,1.166,0.522783951
110.49,97.41700947,22.458426,1.1693,0.520179012
110.6424,93.2255139,22.42185,1.1726,0.532975309
110.7948,89.14773325,22.330918,1.1648,0.530555556
110.9472,91.96251085,22.330918,1.1428,0.543283951
111.0996,91.04892846,22.385528,1.1366,0.537407407
111.252,93.97582913,22.363938,1.157,0.542888889
111.4044,90.57760924,22.488906,1.1762,0.538024691
111.5568,90.56788954,22.649688,1.192,0.540024691
111.7092,89.88064508,22.817328,1.1991,0.537808642
111.8616,91.10379348,22.68347,1.1887,0.539574074
112.014,94.70657596,22.621494,1.1913,0.529283951
112.1664,103.9525503,22.607778,1.2003,0.517308642
112.3188,113.3069909,22.701758,1.2111,0.484259259
112.4712,115.2028497,22.67712,1.2519,0.476598765
112.6236,113.3850397,22.532086,1.2147,0.466364198
112.776,108.194461,22.428708,1.1765,0.470012346
112.9284,108.4140949,22.433788,1.2184,0.463987654
113.0808,104.115896,22.456394,1.2283,0.465487654
113.2332,102.6337004,22.470618,1.213,0.475432099
113.3856,98.90630178,22.419564,1.1963,0.486376543
113.538,93.69968002,22.297898,1.2168,0.48708642
113.6904,96.95922073,22.300946,1.2503,0.473598765
113.8428,100.546613,22.19579,1.2643,0.456351852
113.9952,100.8829776,22.15896,1.2449,0.454944444
114.1476,98.1725257,22.210522,1.2398,0.459901235
114.3,96.3691101,22.364446,1.2385,0.462685185
114.4524,102.5520963,22.403816,1.2511,0.45317284
114.6048,99.26938948,22.450552,1.2501,0.443432099
114.7572,99.25903434,22.277832,1.2697,0.443518519
114.9096,98.57819694,22.177756,1.3005,0.444518519
115.062,100.1491433,22.048978,1.3347,0.446524691
115.2144,100.814486,22.070822,1.3262,0.443814815
115.3668,94.49669951,22.1742,1.3327,0.445814815
115.5192,97.07212191,22.19833,1.3284,0.450777778
115.6716,93.45865774,22.18309,1.3332,0.455067901
115.824,101.663129,22.10562,1.3504,0.456777778
115.9764,104.359767,22.283928,1.3625,0.449938272
116.1288,104.3490095,22.350222,1.334,0.437030864
116.2812,98.82801332,22.405594,1.3155,0.42612963
116.4336,94.53631381,22.51837,1.3205,0.434925926
116.586,90.91688859,22.331426,1.3054,0.434987654
116.7384,90.00724799,22.505162,1.3586,0.438592593
116.8908,85.50228685,22.371304,1.3182,0.42708642
117.0432,88.53476412,22.509988,1.3292,0.441987654
117.1956,92.56491741,22.188932,1.348,0.441759259
117.348,98.17945077,21.729192,1.3417,0.439320988
117.5004,99.63188614,21.837396,1.3499,0.428679012
117.6528,96.25842515,22.025864,1.3752,0.425549383
117.8052,96.01412166,22.380702,1.3875,0.42812963
117.9576,100.7103416,22.214332,1.3487,0.428240741
118.11,102.4989704,22.075648,1.3722,0.426962963
118.2624,102.7230465,22.059646,1.3568,0.423919753
118.4148,98.34549976,22.244812,1.3959,0.418203704
118.5672,96.3125876,22.31517,1.371,0.412469136
118.7196,96.19054128,22.394672,1.3731,0.416604938
118.872,90.22978357,22.248622,1.3439,0.421092593
119.0244,91.23196978,22.203664,1.3449,0.432975309
119.1768,87.17846812,22.195282,1.3534,0.434333333
119.3292,94.12423529,22.530562,1.3079,0.432759259
119.4816,94.1100275,22.612604,1.3576,0.422851852
119.634,95.33122391,22.784816,1.3239,0.420617284
119.7864,97.11794697,22.941534,1.2831,0.409265432
119.9388,99.35405113,22.994874,1.3132,0.414098765
120.0912,95.98071327,22.953726,1.3397,0.420567901
120.2436,89.35792784,22.703028,1.3285,0.439728395
120.396,88.343616,22.397466,1.3525,0.440641975
120.5484,92.48775063,22.068028,1.3173,0.441518519
120.7008,96.6212271,21.905976,1.3359,0.432993827
120.8532,93.24511848,21.95957,1.2953,0.426166667
121.0056,91.77205437,21.929598,1.3396,0.428820988
121.158,89.29525731,21.828506,1.3814,0.427160494
121.3104,90.38940331,21.95576,1.3681,0.437648148
121.4628,90.59611443,22.145244,1.3072,0.436030864
121.6152,91.94251182,22.109684,1.2999,0.444722222
121.7676,91.05521458,22.216618,1.352,0.446401235
121.92,94.75052045,22.182328,1.351,0.440246914
122.0724,96.31108289,22.037294,1.3319,0.44112963
122.2248,97.64704362,21.932138,1.3139,0.439783951
122.3772,98.20319662,21.888704,1.3383,0.439691358
122.5296,101.6687086,22.13229,1.2969,0.432148148
122.682,103.3329225,22.165056,1.2871,0.432012346
122.8344,99.74145507,22.349206,1.281,0.436567901
122.9868,94.46005694,22.293072,1.2711,0.437222222
123.1392,94.78914871,22.381972,1.2575,0.445290123
123.2916,99.08846361,22.384258,1.3242,0.4395
123.444,101.4360387,22.400514,1.3733,0.44432716
123.5964,100.9738247,22.1869,1.369,0.440691358
123.7488,97.09514144,21.843238,1.4048,0.442555556
123.9012,96.51584184,21.664168,1.3286,0.437
124.0536,91.58839849,22.047708,1.2692,0.438308642
124.206,87.99325661,22.464776,1.29,0.432450617
124.3584,88.89061891,22.591522,1.3573,0.426962963
124.5108,88.77000845,22.672548,1.3529,0.417290123
124.6632,91.46075057,22.771354,1.3635,0.421283951
124.8156,88.86323,22.624796,1.3537,0.415024691
124.968,97.46217681,22.28088,1.3307,0.412981481
125.1204,99.24341606,22.243288,1.344,0.421845679
125.2728,100.2506605,22.261068,1.363,0.442148148
125.4252,98.01402546,22.482556,1.3845,0.45141358
125.5776,101.5849329,22.294088,1.4518,0.448506173
125.73,103.924591,22.480016,1.4313,0.435746914
125.8824,96.74754143,22.207474,1.374,0.425407407
126.0348,92.03151739,22.419564,1.3626,0.419401235
126.1872,91.46825496,22.090634,1.3563,0.410962963
126.3396,93.48069005,22.180804,1.3563,0.416432099
126.492,95.70768739,21.795232,1.385,0.418709877
126.6444,96.14065509,21.951188,1.3692,0.435030864
126.7968,99.48545384,21.806408,1.3839,0.43012963
126.9492,99.03354868,22.002496,1.3589,0.427969136
127.1016,94.32614598,22.037294,1.4134,0.424790123
127.254,93.19958135,22.09292,1.4056,0.435234568
127.4064,91.40770723,21.9075,1.4597,0.438475309
127.5588,95.20715436,21.90115,1.3873,0.439722222
127.7112,99.33251212,21.994876,1.3746,0.429049383
127.8636,100.208061,22.413214,1.1342,0.428006173
128.016,99.97534664,22.263354,1.3761,0.437820988
128.1684,102.0883272,22.20722,1.3597,0.463561728
128.3208,105.3220407,22.072092,1.4561,0.463851852
128.4732,109.5459762,22.117304,1.4614,0.454425926
128.6256,105.7296521,22.233128,1.4197,0.430104938
128.778,101.8163809,22.185376,1.3963,0.427123457
128.9304,93.55491973,22.101556,1.4331,0.416851852
129.0828,90.7598173,22.058122,1.4168,0.426037037
129.2352,94.97399432,22.127972,1.4557,0.417506173
129.3876,98.31376177,22.339046,1.4606,0.422141975
129.54,99.08179991,22.376638,1.4409,0.418901235
129.6924,95.06976011,22.20976,1.4122,0.421561728
129.8448,93.48968226,21.924772,1.3967,0.43832716
129.9972,92.15092721,21.844762,1.6317,0.437111111
130.1496,95.04795027,21.939504,1.6794,0.433012346
130.302,94.6020477,21.885402,1.4825,0.41687037
130.4544,100.8401315,21.70811,1.4808,0.403697531
130.6068,100.2682165,21.387054,1.4637,0.408191358
130.7592,104.2740367,21.2852,1.3885,0.40958642
130.9116,104.4876035,21.266658,1.4209,0.416265432
131.064,106.3786187,21.260816,1.4267,0.414209877
131.2164,103.9159928,21.251164,1.4392,0.405438272
131.3688,95.32193228,21.24202,1.4248,0.402271605
131.5212,85.72622826,21.469096,1.4776,0.412604938
131.6736,84.82658605,21.904452,1.4687,0.421864198
131.826,94.50491866,22.319996,1.4406,0.42782716
131.9784,98.73138128,22.28469,1.4038,0.422234568
132.1308,103.4028165,22.331934,1.4336,0.415703704
132.2832,96.71864266,22.258528,1.4484,0.40932716
132.4356,102.9491301,22.360382,1.4757,0.403901235
132.588,99.15209059,22.096222,1.4729,0.415611111
132.7404,103.3762699,22.041866,1.3992,0.421771605
132.8928,100.9163321,21.9837,1.4068,0.429895062
133.0452,102.912023,22.109176,1.4212,0.432537037
133.1976,97.77560803,21.988018,1.5236,0.427061728
133.35,95.53964357,21.881592,1.5713,0.420845679
133.5024,95.53107758,21.847556,1.4568,0.407524691
133.6548,98.08763606,22.124416,1.5095,0.410839506
133.8072,99.19215648,22.33549,1.44,0.417981481
133.9596,94.95321025,22.65934,1.4487,0.414259259
134.112,94.83347034,22.989286,1.4649,0.399944444
134.2644,93.37366699,23.143972,1.5052,0.397907407
134.4168,96.92653589,23.05304,1.5139,0.414635802
134.5692,99.5789869,22.553168,1.4891,0.435518519
134.7216,102.7918366,22.281642,1.5012,0.438061728
134.874,105.0077684,22.117558,1.5321,0.421018519
135.0264,101.2170163,22.265386,1.5815,0.409296296
135.1788,95.43325368,22.368002,1.6007,0.395932099
135.3312,95.86970555,22.548088,1.7406,0.394734568
135.4836,92.08848327,22.539198,1.9061,0.390876543
135.636,95.86149801,22.322282,1.7201,0.392845679
135.7884,92.28568451,22.032722,1.734,0.395074074
135.9408,100.0510481,21.90496,1.5792,0.396518519
136.0932,100.0422485,21.855684,1.6479,0.399179012
136.2456,95.59575085,21.982176,1.624,0.40991358
136.398,93.26260853,22.15007,1.5732,0.425240741
136.5504,97.91210207,22.23135,1.5684,0.427753086
136.7028,101.0064489,22.269196,1.5617,0.424944444
136.8552,101.331028,22.112732,1.5565,0.410962963
137.0076,97.11019156,22.10181,1.5844,0.41354321
137.16,102.8780487,22.042374,1.5111,0.409506173
137.3124,104.4144608,21.962364,1.5633,0.416425926
137.4648,106.8391602,21.908262,1.4776,0.414487654
137.6172,100.8419718,21.822664,1.4992,0.410438272
137.7696,99.61600986,21.822918,1.5607,0.4085
137.922,99.60736473,21.955252,1.5653,0.40487037
138.0744,101.7088281,22.016466,1.5158,0.413012346
138.2268,102.2606378,22.189186,1.4942,0.413598765
138.3792,98.26464219,22.293326,1.4943,0.410524691
138.5316,102.3586627,22.46122,1.531,0.418030864
138.684,104.3480766,22.343364,1.5579,0.418611111
138.8364,107.664436,22.368764,1.5145,0.433098765
138.9888,103.2112629,22.258782,1.4656,0.423962963
139.1412,103.9792883,22.261576,1.4935,0.426104938
139.2936,106.1841772,22.097492,1.5956,0.422598765
139.446,114.6180541,22.04339,1.4546,0.435271605
139.5984,114.2753323,22.027896,1.6679,0.445339506
139.7508,111.9461038,22.15261,1.491,0.459432099
139.9032,113.933402,22.20468,1.4492,0.464814815
140.0556,116.5859876,22.290532,1.48,0.470345679
140.208,120.6743787,22.145498,1.3729,0.468679012
140.3604,113.7877548,22.130512,1.4256,0.475833333
140.5128,110.4511206,22.119082,1.4512,0.474296296
140.6652,108.4512992,22.08149,1.2238,0.474339506
140.8176,109.5507745,21.95068,1.2049,0.479759259
140.97,107.7675959,21.952458,1.2409,0.489679012
141.1224,108.4236766,22.09419,1.2593,0.495820988
141.2748,107.9709491,22.178264,1.2572,0.489901235
141.4272,113.2823844,22.051772,1.2784,0.495376543
141.5796,108.1744172,21.914866,1.2622,0.506524691
141.732,105.9487264,21.952966,1.2798,0.519469136
141.8844,101.9504433,21.877782,1.2912,0.523876543
142.0368,106.923621,21.89226,1.3035,0.532907407
142.1892,110.4445123,21.81733,1.289,0.541376543
142.3416,111.0999972,21.979128,1.2725,0.534518519
142.494,109.35289,21.932138,1.251,0.524012346
142.6464,105.4825288,21.796248,1.2302,0.522246914
142.7988,105.6848179,21.697188,1.2315,0.529753086
142.9512,102.7598438,21.781008,1.2466,0.53795679
143.1036,101.9760555,21.96719,1.2595,0.536141975
143.256,96.65306159,22.150324,1.3074,0.54791358
143.4084,98.97651525,22.281642,1.3184,0.549333333
143.5608,97.0816859,22.95398,1.3353,0.543469136
143.7132,102.9506549,23.23973,1.3379,0.529858025
143.8656,107.5913113,23.272242,1.3532,0.518425926
