Depth,GR,Porosity,Caliper,Ring resistivity,MLT2_all_original,SD_all_original
324.4836,103.5668267,0.434427208,22.177756,0.967,1.392571318,1.044330096
324.636,102.4542078,0.433293556,22.331172,1.0077,1.391380756,1.044996842
324.7884,103.1071709,0.434546539,22.455378,0.9821,1.392639995,1.044291664
324.9408,103.5480493,0.439439141,22.577552,0.9664,1.408288366,1.035616202
325.0932,102.7453363,0.442362768,22.754844,0.9773,1.409906832,1.034728277
325.2456,99.98768041,0.445107399,22.78253,0.6457,1.395598881,1.042638785
325.398,99.33981301,0.448150358,22.785832,0.7041,1.38200511,1.050279821
325.5504,99.68751273,0.451073986,22.750272,0.9577,1.380420408,1.051178405
325.7028,99.14222234,0.453997613,22.742144,0.9556,1.403009703,1.038524441
325.8552,100.7265967,0.451670644,22.607524,0.9428,1.378753461,1.052125373
326.0076,99.11598183,0.447315036,22.58822,0.9341,1.368364415,1.058067326
326.16,100.1450915,0.440871122,22.529292,0.9198,1.329934898,1.080631107
326.3124,100.6117504,0.438782816,22.510242,0.9133,1.323608624,1.084431105
326.4648,102.4002304,0.433591885,22.31644,0.921,1.334123737,1.078128057
326.6172,103.3114926,0.436575179,21.999448,0.9249,1.312053434,1.091432459
326.7696,101.7481396,0.429713604,21.90623,0.9477,1.323393647,1.08456065
326.922,101.5307686,0.42673031,21.931376,0.9363,1.328909822,1.081245232
327.0744,101.8140265,0.420405728,22.189694,0.9337,1.374787887,1.054385331
327.2268,104.3290841,0.423687351,22.24786,0.942,1.372145094,1.055897029
327.3792,104.9669368,0.426133652,22.22881,0.9785,1.385812208,1.048127699
327.5316,105.0063349,0.426610979,22.187662,0.982,1.410005403,1.034674256
327.684,105.6437218,0.422076372,22.245828,1.0052,1.430005656,1.023850652
327.8364,104.6937583,0.423031026,22.313392,0.9732,1.454640448,1.010903609
327.9888,105.2016214,0.425357995,22.38121,0.9771,1.423599681,1.027287423
328.1412,99.12957211,0.430429594,22.316694,0.9645,1.397478341,1.041591893
328.2936,96.41316042,0.436873508,22.175216,0.9628,1.386211893,1.047902307
328.446,96.93323885,0.439260143,22.094444,0.9722,1.345391746,1.071447089
328.5984,95.64408905,0.444272076,22.054058,1.2651,1.32671032,1.082565059
328.7508,94.44220105,0.433472554,22.229826,1.0526,1.323417016,1.084546566
328.9032,91.76187277,0.427565632,22.186138,1.6437,1.325770798,1.083129697
329.0556,95.1018626,0.420167064,22.121114,2.0406,1.33139628,1.079756668
329.208,101.1858173,0.423090692,21.989288,0.9753,1.366465874,1.059160595
329.3604,101.9377153,0.424463007,22.006052,0.9693,1.315827728,1.089137061
329.5128,103.0160119,0.423926014,22.045422,0.9741,1.317941099,1.087855384
329.6652,101.128659,0.423031026,21.969984,1.018,1.330204863,1.080469473
329.8176,103.8724519,0.419570406,21.928836,0.9923,1.36013796,1.062820875
329.97,103.5536909,0.416109785,21.896324,0.9598,1.369010715,1.057695676
330.1224,104.9153883,0.418556086,21.829014,0.9479,1.383384859,1.049498774
330.2748,101.7094066,0.417422434,21.84273,0.9762,1.39228992,1.044487603
330.4272,101.9129844,0.419749403,21.927312,0.9292,1.390118778,1.045704598
330.5796,101.4538474,0.419033413,22.075648,0.9278,1.354058013,1.066361261
330.732,104.0194371,0.427684964,22.04085,0.9372,1.384128868,1.049078118
330.8844,107.2589942,0.428341289,21.981922,0.9375,1.381749231,1.050424803
331.0368,110.0124556,0.429832936,21.94306,0.9172,1.401589389,1.03931014
331.1892,113.6438433,0.423329356,22.01037,0.9214,1.392797811,1.04420336
331.3416,110.4166004,0.424522673,21.933154,0.9724,1.400263186,1.040044993
331.494,105.8956096,0.423747017,21.824188,0.9519,1.417318061,1.030685013
331.6464,102.588616,0.421121718,21.815044,0.9373,1.412112911,1.033520828
331.7988,104.3442444,0.427863962,21.668232,0.9257,1.37828738,1.052390467
331.9512,107.390187,0.429236277,21.537676,0.9642,1.354470822,1.066120155
332.1036,107.7290704,0.429594272,21.391626,0.9656,1.36211723,1.061673301
332.256,108.583035,0.420942721,21.450808,0.976,1.374519571,1.054538607
332.4084,113.4710527,0.416945107,21.587714,0.953,1.414676462,1.032121875
332.5608,111.1903462,0.422016706,21.553932,0.9399,1.398521091,1.041012073
332.7132,113.2392021,0.423210024,21.635466,0.8528,1.382876602,1.049786344
332.8656,108.2270829,0.422613365,21.694902,0.9042,1.388600554,1.046557449
333.018,113.6843583,0.424224344,21.724112,0.9464,1.365677428,1.059615288
333.1704,107.9610858,0.425119332,21.728938,0.9602,1.355539643,1.065496387
333.3228,108.2051444,0.425835322,21.71446,0.9689,1.354606064,1.066041188
333.4752,110.6466351,0.423508353,21.701506,0.933,1.371437363,1.056302611
333.6276,114.1901477,0.423210024,21.67636,0.9512,1.372104065,1.055920532
333.78,116.7433578,0.422673031,21.6789,0.9342,1.348419809,1.069664828
333.9324,111.5800806,0.421420048,21.729192,0.9714,1.324909545,1.083647754
334.0848,113.5501567,0.420584726,21.838158,0.9574,1.303347826,1.096758127
334.2372,108.85571,0.42297136,21.890736,0.9462,1.29461495,1.10214371
334.3896,109.2333967,0.423866348,21.993352,0.9641,1.279613408,1.111494448
334.542,107.5703885,0.425596659,22.012656,0.9697,1.251541747,1.129319427
334.6944,109.4525929,0.424582339,22.060154,0.9677,1.270040151,1.117526002
334.8468,107.406616,0.424463007,22.03577,0.9919,1.238136116,1.137977562
334.9992,106.5790067,0.426491647,21.933662,1.0008,1.261107981,1.123198018
335.1516,103.9726446,0.426849642,21.855938,0.9577,1.229579045,1.143552112
335.304,103.3930474,0.428042959,21.795994,0.9637,1.229117426,1.143853884
335.4564,104.1655633,0.426372315,21.730208,0.9667,1.209979924,1.156457407
335.6088,106.8278626,0.424164678,21.63826,0.9421,1.219048584,1.150462522
335.7612,107.1632838,0.417183771,21.754592,0.9703,1.223038939,1.147837456
335.9136,106.0914134,0.414319809,21.866098,0.9672,1.202230477,1.161611804
336.066,104.4503935,0.41676611,21.892514,0.9935,1.212299727,1.154920072
336.2184,105.8099513,0.420823389,21.760688,1.0037,1.244709133,1.133720781
336.3708,103.1947023,0.419093079,21.749004,0.9973,1.233465578,1.14101563
336.5232,108.85033,0.418675418,21.72589,0.9576,1.289866855,1.105089816
336.6756,109.3070164,0.425357995,21.623274,0.9837,1.28763937,1.106476248
336.828,112.398459,0.431563246,21.614384,0.9761,1.332747851,1.078949067
336.9804,107.524175,0.432875895,21.68779,0.9494,1.372161898,1.055887402
337.1328,106.6929729,0.428341289,21.876258,0.9383,1.380210708,1.051297434
337.2852,108.0827042,0.428878282,21.81098,0.9356,1.409017401,1.035216019
337.4376,110.8157421,0.432935561,21.5519,0.9914,1.417958549,1.030337347
337.59,110.0302841,0.431742243,21.477478,0.9887,1.446203007,1.015289272
337.7424,107.3332166,0.434844869,21.429218,0.9744,1.467503154,1.004317309
337.8948,107.7338758,0.435501193,21.47189,0.9747,1.493356352,0.991451776
338.0472,111.5840365,0.438842482,21.393404,1.0104,1.492285004,0.991974851
338.1996,113.7161387,0.433293556,21.52015,0.9809,1.490401306,0.992896683
338.352,111.7587465,0.432279236,21.59,1.0315,1.499889832,0.988281014
338.5044,107.6530103,0.437052506,21.557488,1.0322,1.480485711,0.997793701
338.6568,104.8072501,0.44176611,21.456904,0.93,1.453317781,1.011587718
338.8092,101.9210796,0.437410501,21.499068,0.9724,1.439998162,1.018547014
338.9616,107.3894681,0.431801909,21.51507,0.9704,1.429187774,1.024287852
339.114,107.7682566,0.430131265,21.436584,0.9887,1.442443166,1.017260036
339.2664,113.9933245,0.431264916,21.422106,1.1858,1.44474993,1.016049723
339.4188,107.6685529,0.434606205,21.443188,0.9531,1.444571462,1.016143226
339.5712,109.6286727,0.435083532,21.518118,0.9297,1.465262798,1.005455743
339.7236,106.4334182,0.433114558,21.466048,0.9571,1.478590802,0.998738012
339.876,107.0203452,0.427983294,21.390864,1.0798,1.490835173,0.99268412
340.0284,107.9399579,0.420704057,21.387816,1.0235,1.515581288,0.980801717
340.1808,107.5379397,0.419033413,21.430234,1.0544,1.528182902,0.974936506
340.3332,110.499693,0.417422434,21.429218,0.9484,1.528715991,0.974691202
340.4856,110.5762418,0.418317422,21.45538,0.9215,1.525990568,0.975947732
340.638,110.5241531,0.42052506,21.519388,0.9482,1.504880656,0.985881218
340.7904,107.7478218,0.42428401,21.535136,0.9659,1.483010958,0.996539477
340.9428,106.4215302,0.428102625,21.456904,1.006,1.474678461,1.000696225
341.0952,107.1937118,0.430668258,21.35632,0.9723,1.45685579,1.009760634
341.2476,107.7954462,0.426968974,21.463,0.9462,1.430607838,1.023529052
341.4,108.3673406,0.429594272,21.457412,0.9472,1.43286546,1.022325612
341.5524,109.3872354,0.432040573,21.432774,0.935,1.439084854,1.01902884
341.7048,109.1938003,0.437052506,21.331428,0.9474,1.473972829,1.001050629
341.8572,106.4169931,0.437828162,21.40458,0.9411,1.505069864,0.985790621
342.0096,100.77575,0.440692124,21.32838,1.0262,1.522143819,0.97773142
342.162,103.2061003,0.442422434,21.31949,0.9454,1.566270845,0.9579988
342.3144,104.3392199,0.440155131,21.281898,0.9027,1.588344265,0.948744371
342.4668,107.4528261,0.435680191,21.35124,0.971,1.602456608,0.943050863
342.6192,100.7316831,0.425119332,21.574506,1.0492,1.594074857,0.946411165
342.7716,100.5574601,0.425119332,21.578824,1.0594,1.591392217,0.9474998
342.924,95.21494196,0.413424821,21.794724,1.2116,1.59323855,0.946749864
343.0764,95.83370014,0.4150358,21.760942,1.1162,1.580279318,0.952076752
343.2288,93.43529225,0.407696897,22.068536,1.0809,1.580934328,0.951803992
343.3812,98.50453513,0.418019093,22.106382,0.9918,1.573804682,0.95479291
343.5336,96.25693,0.420942721,22.172168,0.9576,1.565805489,0.958198414
343.686,93.59792843,0.424105012,22.43455,0.9039,1.524012385,0.976863505
343.8384,92.83572595,0.44624105,23.081996,0.9615,1.476110303,0.999978226
343.9908,97.27211803,0.478579952,23.306024,0.8306,1.449623248,1.013505301
344.1432,102.0933573,0.507159905,23.281132,0.7851,1.452141222,1.012197321
344.2956,105.0039647,0.515274463,22.46757,0.7544,1.446524221,1.015121373
344.448,106.1855596,0.518794749,22.514306,0.7915,1.42033269,1.029051081
344.6004,110.8906492,0.517303103,22.43328,0.8162,1.402732339,1.038677769
344.7528,114.7028049,0.522315036,22.427692,0.7991,1.403969197,1.037994425
344.9052,110.3626657,0.518556086,22.082252,0.8139,1.406666177,1.036507942
345.0576,104.60137,0.522613365,21.808186,0.8145,1.409679088,1.034853115
345.21,98.89834404,0.522434368,21.614638,0.8131,1.411402906,1.033909075
345.3624,103.0630567,0.528042959,21.687028,0.8235,1.473114788,1.001482082
345.5148,101.6128366,0.537947494,21.794216,0.7703,1.490492265,0.992852108
345.6672,96.99995313,0.548508353,22.157436,0.79,1.484557306,0.995773828
345.8196,92.67807654,0.555668258,22.234398,0.8057,1.470696304,1.002701131
345.972,86.75130075,0.553102625,22.233382,0.9498,1.48530912,0.995402234
346.1244,86.66314652,0.539856802,22.432264,0.8696,1.490514033,0.992841441
346.2768,86.12002394,0.52875895,22.449282,0.9205,1.470967269,1.002564333
346.4292,99.92317439,0.51127685,22.25548,0.8064,1.479011088,0.998528333
346.5816,104.8835472,0.498806683,21.617178,0.7893,1.462702999,1.006761029
346.734,111.7024004,0.469391408,21.587206,0.8415,1.453957608,1.011256629
346.8864,108.7564856,0.455011933,21.48586,0.8894,1.446744831,1.015006102
347.0388,109.0856526,0.45202864,21.404326,0.8542,1.437624045,1.019800734
347.1912,107.7420453,0.455668258,21.299932,0.8697,1.424663957,1.026714473
347.3436,104.0727109,0.458949881,21.289264,0.8542,1.416173994,1.031306728
347.496,108.0420376,0.456801909,21.32838,0.8591,1.407949079,1.035802566
347.6484,110.6926508,0.452804296,21.350224,0.8556,1.374982642,1.054274107
347.8008,112.8359339,0.448866348,21.296376,0.8522,1.34430747,1.072086633
347.9532,105.0655113,0.44725537,21.253958,0.8764,1.371418217,1.056313588
348.1056,103.594483,0.446957041,21.247608,0.8937,1.394710617,1.043134376
348.258,106.0804562,0.43973747,21.32203,0.8887,1.411566739,1.033819457
348.4104,108.6592592,0.433770883,21.37537,0.906,1.382243397,1.050144843
348.5628,108.4286401,0.433949881,21.286978,0.9298,1.365603519,1.059657931
348.7152,104.9910199,0.438066826,21.186902,0.9143,1.357979661,1.064075036
348.8676,108.7868442,0.439976134,21.12137,0.9371,1.363367273,1.060949794
349.02,108.1581769,0.434606205,21.21662,0.9405,1.35933875,1.063284948
349.1724,108.7571486,0.435680191,21.20773,0.9681,1.376111155,1.053630088
349.3248,105.6126395,0.435560859,21.114766,0.9436,1.379631602,1.051626291
349.4772,104.9660457,0.43800716,21.092414,0.976,1.400639355,1.039836438
349.6296,105.2228888,0.429832936,21.087334,0.9959,1.390907087,1.045262368
349.782,103.2609639,0.425178998,21.148802,1.0103,1.395927465,1.042455589
349.9344,104.6928206,0.426073986,21.164804,1.023,1.399787903,1.040308634
350.0868,101.4212887,0.434307876,21.140928,1.0351,1.414546128,1.032192892
350.2392,98.95717645,0.440811456,21.116798,1.0129,1.428105434,1.024867136
350.3916,96.85611664,0.441706444,21.076412,1.0052,1.416544006,1.031105556
350.544,100.5387739,0.441408115,21.11883,0.9586,1.425305187,1.026369647
350.6964,105.6748264,0.443377088,21.143976,0.9681,1.436281954,1.020511225
350.8488,108.1317108,0.4400358,21.17979,0.9656,1.436411564,1.020442556
351.0012,110.266751,0.437052506,21.219922,0.9723,1.431891274,1.02284447
351.1536,109.8136936,0.430071599,21.222208,0.9102,1.4305987,1.023533931
351.306,110.6730909,0.430668258,21.237702,0.8847,1.390773764,1.045337132
351.4584,108.4777123,0.430011933,21.240496,0.8489,1.390354989,1.045572045
351.6108,110.7088174,0.433711217,21.22043,0.7431,1.392823188,1.044189162
351.7632,111.0451499,0.436873508,21.209254,0.678,1.396175213,1.04231751
351.9156,109.2306894,0.435202864,21.311108,0.6218,1.418683271,1.029944296
352.068,107.0581518,0.432935561,21.40585,0.5413,1.406008827,1.0368698
352.2204,107.5513045,0.432040573,21.461222,0.6102,1.440867378,1.018088998
352.3728,109.4962238,0.434009547,21.458174,0.7731,1.402092065,1.039031912
352.5252,109.0237567,0.434307876,21.458428,0.8476,1.4093184,1.035050899
352.6776,107.9370325,0.430011933,21.537168,0.7939,1.406906942,1.036375478
352.83,106.2435726,0.430847255,21.519134,0.6718,1.427570303,1.025153846
352.9824,104.1137289,0.431980907,21.446998,0.5779,1.42210291,1.02809453
353.1348,103.1516328,0.433293556,21.473414,0.4398,1.402448781,1.038834574
353.2872,104.7032188,0.432637232,21.569934,0.467,1.379033985,1.051965886
353.4396,107.5481615,0.432458234,21.798534,0.468,1.357969296,1.064081066
353.592,110.2950406,0.432159905,21.973794,0.7611,1.329475999,1.080905957
353.7444,109.7974107,0.431443914,22.059646,0.8432,1.342842519,1.072951847
353.8968,110.2847805,0.427804296,22.145498,0.6893,1.392786191,1.044209861
354.0492,102.1944045,0.429594272,22.121622,0.8772,1.420177095,1.029135261
354.2016,102.6648547,0.42875895,22.136354,0.8797,1.440811159,1.018118605
354.354,99.7065021,0.427088305,22.084284,0.885,1.493251026,0.991503161
354.5064,105.1361907,0.425,22.035008,0.8986,1.499546547,0.988446792
354.6588,104.2124971,0.419689737,22.05736,0.9012,1.546204621,0.966772218
354.8112,106.6729527,0.419451074,21.975572,0.9054,1.562132145,0.95978056
354.9636,103.9834857,0.420286396,21.874734,0.9156,1.579478226,0.95241085
355.116,103.6929201,0.425417661,21.658072,0.9102,1.65244822,0.924334646
355.2684,101.398854,0.428042959,21.60397,0.903,1.654891118,0.92347969
355.4208,103.5106601,0.427923628,21.62048,0.959,1.671201948,0.917917516
355.5732,103.166382,0.429236277,21.614384,0.9789,1.646753607,0.926349573
355.7256,104.5607862,0.430847255,21.57222,0.9399,1.669042463,0.918639226
355.878,104.515386,0.431742243,21.500846,0.9538,1.698486847,0.909191332
356.0304,108.799775,0.430250597,21.497036,0.9396,1.656175746,0.923032378
356.1828,110.6495419,0.430966587,21.44776,0.9318,1.649628279,0.925328595
356.3352,111.613754,0.429415274,21.457666,0.9383,1.63102979,0.932071193
356.4876,111.7927815,0.427446301,21.463508,0.9359,1.627082236,0.933543722
356.64,110.4888442,0.422553699,21.546566,0.9313,1.617428143,0.937205233
356.7924,110.5344915,0.421599045,21.639784,0.9374,1.591661009,0.947390436
356.9448,110.2719463,0.422792363,21.722588,0.931,1.61133758,0.939558895
357.0972,108.8780566,0.428460621,21.717508,0.9275,1.578839808,0.952677503
357.2496,107.1361757,0.430906921,21.657818,0.9389,1.568081206,0.957224001
357.402,105.8640365,0.433711217,21.646134,0.9345,1.557468385,0.96180575
357.5544,107.9380036,0.433472554,21.60016,0.92,1.560478204,0.960496664
357.7068,106.8109661,0.434188544,21.554694,0.948,1.595895652,0.945675895
357.8592,106.3055639,0.433711217,21.46808,0.9406,1.624304244,0.934588583
358.0116,104.8668417,0.434665871,21.436584,0.9347,1.668249538,0.918905357
358.164,106.3588274,0.434009547,21.450554,0.9439,1.675553481,0.916476946
358.3164,101.4088222,0.431742243,21.38553,0.9631,1.719624928,0.902939973
358.4688,100.8041844,0.4325179,21.393404,0.9477,1.73036072,0.899938487
358.6212,102.0240162,0.433830549,21.334476,0.9422,1.760121792,0.892240781
358.7736,108.4393708,0.433890215,21.425408,0.9264,1.740805312,0.897132077
358.926,109.728926,0.436754177,21.399246,0.9145,1.718153678,0.903360465
359.0784,108.1817367,0.440155131,21.427694,0.8369,1.704944271,0.907233943
359.2308,104.1366227,0.448568019,21.468842,0.8611,1.693818251,0.910632387
359.3832,104.8091345,0.45071599,21.639276,0.9294,1.670622516,0.918110722
359.5356,107.99766,0.456742243,21.643086,0.9152,1.641139603,0.92836589
359.688,111.6043235,0.467183771,21.670264,0.8791,1.640557334,0.928576709
359.8404,109.7986443,0.480369928,21.5519,0.8411,1.608984749,0.940477117
359.9928,107.6435417,0.502625298,21.950934,0.8834,1.583491834,0.950742564
360.1452,107.0793452,0.522911695,21.807932,0.8655,1.632999894,0.931341686
360.2976,105.8662167,0.531682578,22.217634,0.8014,1.660865642,0.921412698
360.45,103.0608301,0.531026253,22.173438,0.8219,1.689570418,0.911962353
360.6024,100.3467338,0.521062053,22.605746,0.7996,1.750975036,0.894508252
360.7548,102.3015548,0.506026253,22.362414,0.7944,1.74983934,0.894795914
360.9072,102.9559071,0.478042959,21.728938,0.7963,1.770620828,0.889746876
361.0596,105.3781209,0.441587112,21.52142,0.7971,1.78053504,0.887499478
361.212,109.3718338,0.419928401,21.44014,0.794,1.779105541,0.887817043
361.3644,109.3912042,0.425,21.677884,0.8012,1.767967749,0.890366049
361.5168,107.5068223,0.44522673,22.10943,0.8948,1.795211925,0.884366048
361.6692,101.6413169,0.466646778,23.031958,0.946,1.822445766,0.879171541
361.8216,101.5017215,0.490572792,23.69439,0.8455,1.748874451,0.895041372
361.974,100.1634391,0.49826969,23.728172,0.8744,1.720428395,0.902711267
362.1264,100.7070819,0.503460621,22.780752,0.8172,1.726758434,0.900932459
362.2788,103.9188378,0.486336516,22.236684,0.7933,1.693041164,0.910874352
362.4312,105.5518116,0.480608592,21.634196,0.7924,1.739253348,0.897541949
362.5836,104.9034793,0.475596659,21.540978,0.7975,1.7203945,0.902720902
362.736,104.8743099,0.472852029,21.637498,0.8344,1.678317435,0.915571504
362.8884,105.7351043,0.466587112,21.813774,0.8532,1.713859827,0.904600238
363.0408,111.1317512,0.471778043,21.950172,0.8857,1.722380434,0.902158361
363.1932,113.9421396,0.483293556,22.591268,0.8559,1.718921867,0.903140638
363.3456,116.0255545,0.496479714,22.92096,0.8847,1.728154365,0.900545703
363.498,115.2996523,0.50375895,22.434042,0.8361,1.752750165,0.894061331
363.6504,108.0490237,0.510799523,22.145244,0.8129,1.790307896,0.885387199
363.8028,102.2410652,0.521837709,22.266656,0.8189,1.810296275,0.881388724
363.9552,97.28919613,0.517601432,23.383748,0.8707,1.838705715,0.876459017
364.1076,95.10082205,0.518854415,23.279354,0.9082,1.866237566,0.872538018
364.26,95.42214368,0.519212411,22.86,0.9291,1.880711159,0.8708188
364.4124,100.0711526,0.53150358,22.453092,0.7669,1.911578065,0.867947548
364.5648,106.8276645,0.538424821,22.395942,0.7814,1.901869042,0.868733485
364.7172,113.3424538,0.525954654,22.245574,0.7905,1.879929305,0.870905612
364.8696,114.0645037,0.509128878,21.789136,0.7569,1.888548641,0.869986925
365.022,113.6232998,0.48353222,21.56841,0.753,1.869611828,0.872116044
365.1744,111.8762491,0.479057279,21.48078,0.7662,1.867021835,0.872438794
365.3268,110.0535487,0.47398568,21.641562,0.7832,1.847270483,0.875148325
365.4792,109.7223828,0.468675418,21.820124,0.8267,1.824268144,0.878852976
365.6316,105.640869,0.463902148,21.743162,0.8255,1.827233279,0.878342481
365.784,103.1021469,0.457875895,21.51253,0.8235,1.730236717,0.899972481
365.9364,101.4042647,0.459427208,21.337016,0.8261,1.724526435,0.901555002
366.0888,102.6700528,0.460560859,21.36394,0.8595,1.756829367,0.893046841
366.2412,103.8096412,0.482696897,21.256244,0.8736,1.730956157,0.899775473
366.3936,106.8091282,0.494272076,21.520658,0.8712,1.724948461,0.901436901
366.546,108.0154686,0.499343675,21.555202,0.8452,1.722378849,0.902158808
366.6984,109.8491034,0.490334129,21.490178,0.8902,1.709540482,0.905866195
366.8508,108.634798,0.477505967,21.433282,0.8379,1.674875983,0.916700022
367.0032,110.3103704,0.471658711,21.199094,0.8025,1.632115652,0.931668666
367.1556,112.4698461,0.451610979,21.226526,0.829,1.620850765,0.935897379
367.308,114.1398085,0.430906921,21.204682,0.824,1.638239354,0.92941911
367.4604,117.0347009,0.408472554,21.642324,0.7862,1.675103156,0.916625172
367.6128,115.0045718,0.397673031,21.945346,0.8888,1.67835097,0.915560564
367.7652,113.2446283,0.395704057,21.970492,0.8861,1.618984812,0.936609074
367.9176,106.5046496,0.397434368,21.936964,0.9306,1.661248734,0.921281324
368.07,104.2934876,0.394451074,22.096222,0.9131,1.710493897,0.905585139
368.2224,103.7933679,0.398508353,22.194012,0.911,1.748880223,0.895039901
368.3748,105.4203259,0.397792363,22.261068,0.9058,1.713444399,0.904721177
368.5272,101.9145721,0.407816229,22.014688,0.9488,1.744189164,0.896247074
368.6796,98.28523258,0.406145585,21.92147,0.8901,1.766311307,0.890756417
368.832,95.27007545,0.402625298,21.858478,0.9121,1.761281149,0.891959664
368.9844,98.69390741,0.396957041,21.812504,0.9014,1.695554287,0.910093994
369.1368,100.7509895,0.392422434,21.808186,0.9186,1.70965252,0.90583312
369.2892,98.8119584,0.391348449,21.721318,0.9354,1.754081199,0.893728385
369.4416,96.26615348,0.402267303,21.803106,0.9544,1.795312686,0.88434534
369.594,96.50796582,0.404355609,21.789136,0.9466,1.79021356,0.885407097
369.7464,97.82481324,0.407100239,21.8059,0.9936,1.80599385,0.882212663
369.8988,99.1711066,0.398926014,21.741892,0.9729,1.841243221,0.876062171
370.0512,92.77320818,0.404594272,21.783294,0.9478,1.843205651,0.87576018
370.2036,91.45017164,0.412947494,21.843746,0.9222,1.844460057,0.875569394
370.356,88.67036304,0.419689737,22.068028,0.9564,1.854070034,0.874166126
370.5084,94.82661368,0.429057279,22.355048,0.9394,1.880709532,0.87081898
370.6608,96.01577749,0.441825776,22.246336,0.8908,1.931391135,0.866679002
370.8132,98.81267954,0.45447494,21.763482,0.8858,1.931961242,0.866649177
370.9656,100.0922358,0.446420048,21.708364,0.8431,1.907638178,0.868253475
371.118,102.6283061,0.436873508,21.613622,0.7955,1.912085615,0.86790943
371.2704,105.7041932,0.416169451,21.789136,0.8781,1.920235513,0.867337803
371.4228,106.1940668,0.407995227,21.486622,0.8075,1.927031255,0.866919448
371.5752,105.6411567,0.395644391,21.663406,0.9444,1.853200241,0.87428888
371.7276,98.3354321,0.398090692,21.672042,0.99,1.867450535,0.872384849
371.88,96.53501192,0.402326969,21.738082,0.9956,1.936307032,0.866434125
372.0324,94.95164207,0.398448687,21.805138,0.9939,1.8753755,0.871425006
372.1848,101.2047233,0.400238663,21.75637,1.004,1.898992319,0.86898705
372.3372,99.53104708,0.387708831,21.90623,0.9836,1.855520533,0.873963304
372.4896,100.8347478,0.394391408,21.815044,0.9792,1.84650071,0.875262778
372.642,96.74246221,0.383174224,21.979636,1.0254,1.854628243,0.874087793
372.7944,97.46941883,0.387231504,21.785072,1.1179,1.824387687,0.878832207
372.9468,91.16671312,0.377446301,21.891498,1.0571,1.784169057,0.886702039
373.0992,90.03588152,0.371957041,22.066758,1.1509,1.784097985,0.886717499
373.2516,87.57322302,0.380310263,22.20214,1.1668,1.802163882,0.882963115
373.404,91.10301802,0.387947494,22.21865,1.1386,1.777442219,0.888189306
373.5564,93.19851785,0.395704057,22.13483,1.0697,1.682339136,0.914267362
373.7088,93.711816,0.393914081,22.022054,1.0859,1.670554884,0.918133295
373.8612,94.78536034,0.391288783,21.94941,0.9922,1.673520946,0.917147526
374.0136,92.46834972,0.389439141,21.842476,1.0192,1.673233393,0.917242721
374.166,91.83395005,0.391229117,21.871686,1.0331,1.637978227,0.929514323
374.3184,87.63677351,0.389319809,21.947632,1.0752,1.632260148,0.931615184
374.4708,88.84984707,0.386873508,22.111208,1.0032,1.601564287,0.943405628
374.6232,91.46301463,0.389976134,22.206204,0.9373,1.578531537,0.952806387
374.7756,96.07909603,0.395346062,22.192234,0.9829,1.574507303,0.954496405
374.928,95.31401504,0.398150358,22.091142,0.9817,1.57096824,0.955994201
375.0804,94.39233264,0.389081146,22.096984,0.9843,1.566701948,0.957814043
375.2328,92.53316723,0.379952267,22.247098,0.9748,1.577311278,0.953317369
375.3852,92.2504562,0.383054893,22.1996,0.9967,1.612499754,0.939107186
375.5376,93.01047605,0.387887828,22.076918,1.001,1.617888533,0.937028688
375.69,96.08157363,0.391288783,22.010116,1.0539,1.652302934,0.924385671
375.8424,98.72551849,0.389140811,22.098,1.0122,1.674533677,0.916812901
375.9948,98.70235516,0.388484487,22.263354,1.0131,1.694175438,0.910521369
376.1472,96.3525716,0.401073986,22.235414,1.0211,1.692736626,0.91096934
376.2996,93.1692838,0.412768496,22.157436,1.0123,1.71416457,0.904511633
376.452,95.11777165,0.422494033,21.956014,0.976,1.731059083,0.899747331
376.6044,97.80048087,0.413842482,21.96973,0.9453,1.748017868,0.895260093
376.7568,100.4944091,0.407159905,21.856446,0.9613,1.774604721,0.888831182
376.9092,99.1550411,0.398150358,21.856446,0.9766,1.827349212,0.878322719
377.0616,98.69185944,0.396718377,21.721826,0.9882,1.82554966,0.878631151
377.214,99.52167892,0.395405728,21.672042,0.967,1.828206374,0.878177065
377.3664,98.34646298,0.3924821,21.587206,0.9812,1.810901799,0.881274387
377.5188,93.91564846,0.38902148,21.51761,1.0072,1.800348137,0.883324476
377.6712,90.89462743,0.387529833,21.38299,1.0162,1.822441003,0.879172378
377.8236,89.57533364,0.388066826,21.328634,1.0214,1.8293948,0.877976466
377.976,88.34642528,0.385560859,21.417788,1.0079,1.832154798,0.877516626
378.1284,88.3099015,0.381264916,21.51253,1.0007,1.785023608,0.886516578
378.2808,86.21354393,0.380668258,21.529294,1.0142,1.752915619,0.894019843
378.4332,88.99677555,0.389140811,21.354288,1.0026,1.744693991,0.896116063
378.5856,91.3579395,0.394809069,21.233638,1.0455,1.762307637,0.891711949
378.738,90.70233324,0.392362768,21.252688,1.0198,1.728135238,0.900550988
378.8904,91.78343503,0.372076372,21.625052,1.0025,1.71136295,0.905329751
379.0428,89.34796957,0.374463007,21.790914,1.0218,1.709905152,0.905758586
379.1952,93.24175505,0.379653938,21.92401,1.0493,1.698662255,0.909137611
379.3476,90.91167857,0.389916468,22.030182,1.0296,1.65167272,0.924607237
