TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1729.55,1729.99,9.2221,107.097,-16.1515,11.4982,12.0656,69.962,2.46468,0.403308,silty mudstone
1729.99,1730.56,9.49932,107.244,-17.153,16.1761,15.6068,68.2683,2.45513,0.396634,siltstone
1730.56,1731.06,9.40999,148.382,-16.0258,9.41854,9.75138,77.7842,2.41408,0.558961,mudstone
1731.06,1732.2,9.44285,112.204,-15.5141,11.5589,11.2232,70.551,2.45418,0.460675,muddy siltstone
1732.2,1734.6,9.94186,105.744,-14.7935,9.47528,9.33055,78.7316,2.41408,0.457028,mudstone
1734.6,1735.42,8.69536,80.86,-18.0354,13.8032,12.5538,71.1172,2.43126,0.446158,siltstone
1735.42,1736.93,9.45004,94.2001,-16.6053,10.4462,10.128,76.3576,2.44845,0.471268,silty mudstone
1736.93,1737.88,8.53108,88.3207,-18.8861,11.7969,11.1986,74.6004,2.46086,0.403878,muddy siltstone
1737.88,1738.57,8.89661,91.3693,-19.1299,11.0656,10.404,77.5975,2.44081,0.367001,silty mudstone
1738.57,1739.2,9.01777,98.4634,-18.2016,11.8662,10.9834,74.4587,2.40835,0.41324,muddy siltstone
1739.2,1740.59,9.67182,153.346,-15.1467,9.77947,9.42906,76.7335,2.41503,0.393062,mudstone
1740.59,1741.29,9.3679,92.1907,-16.3505,14.1358,12.7175,69.2328,2.47041,0.440452,siltstone
1741.29,1743.5,10.063,119.751,-14.3627,9.12539,8.74385,82.668,2.31096,0.458988,mudstone
1743.5,1744.82,9.41615,90.3445,-15.8989,12.1081,11.1464,72.7255,2.39212,0.44375,muddy siltstone
1744.82,1746.15,10.5446,117.277,-13.1983,7.93938,8.02098,86.8403,2.25559,0.578492,mudstone
1746.15,1746.65,9.14406,106.384,-12.7325,10.8985,10.1657,73.6973,2.33865,0.535168,muddy siltstone
1746.65,1747.1,9.39973,107.291,-14.5519,10.8205,10.6119,73.8882,2.4093,0.542797,silty mudstone
1747.1,1747.73,9.24468,98.6258,-15.6978,11.5967,11.6505,75.0315,2.458,0.448635,muddy siltstone
1747.73,1748.23,9.42437,104.169,-15.97,11.246,11.4753,75.1193,2.45704,0.452998,silty mudstone
1748.23,1750.32,9.33709,89.2189,-18.9582,15.3053,15.8212,71.76,2.45418,0.319948,siltstone
1750.32,1751.08,9.53218,88.7123,-18.6346,10.4564,12.0301,78.1351,2.40262,0.349098,mudstone
1751.08,1752.03,8.96438,80.7797,-14.9849,19.8539,19.0966,63.8064,2.53438,0.344523,siltstone
1752.03,1753.04,9.74267,103.636,-14.6503,10.3744,10.6271,79.1749,2.42458,0.423672,mudstone
1753.04,1753.54,9.80735,106.01,-14.0402,11.8497,11.1377,72.1366,2.44272,0.386438,muddy siltstone
1753.54,1754.94,9.80838,91.2997,-16.4369,11.8079,11.1515,75.1765,2.43222,0.632611,muddy siltstone
1754.94,1755.76,10.254,111.351,-15.0264,9.08362,9.08646,82.0577,2.3692,0.783462,mudstone
1755.76,1756.2,10.7581,103.611,-14.0293,10.0309,9.66809,79.6636,2.33292,0.695318,silty mudstone
1756.2,1756.77,11.1873,114.958,-13.979,6.90073,7.34591,97.4646,2.23172,0.787428,mudstone
1756.77,1757.53,9.30424,104.596,-14.5792,11.9955,10.756,70.2253,2.38734,0.67327,siltstone
1757.53,1759.18,9.96137,102.306,-15.1084,11.0372,10.5771,76.4542,2.39594,0.587315,silty mudstone
1759.18,1760,9.81967,88.3297,-15.7163,12.5101,11.5325,73.7209,2.37302,0.629119,muddy siltstone
1760,1761.08,10.1667,105.474,-13.5055,10.1144,9.70213,79.4848,2.37684,0.579269,silty mudstone
1761.08,1761.58,10.293,102.752,-13.3557,8.84012,8.50628,85.3946,2.3186,0.603231,mudstone
1761.58,1762.91,9.93673,105.768,-13.5635,10.4548,10.2649,77.3967,2.36825,0.521506,muddy siltstone
1762.91,1763.54,10.1123,133.631,-12.8276,8.78338,9.14078,81.3239,2.28232,0.583218,mudstone
1763.54,1764.3,8.86889,88.6186,-14.3791,15.8325,14.684,67.8486,2.44081,0.627165,siltstone
1764.3,1765.95,9.47468,104.742,-14.7793,9.96151,10.199,79.8296,2.40262,0.427218,mudstone
1765.95,1766.96,8.48487,71.017,-25.6596,27.9014,26.184,65.9557,2.45322,0.382623,siltstone
1766.96,1767.72,9.35455,93.8853,-23.6642,12.146,12.0431,78.8259,2.35966,0.419148,mudstone
1767.72,1770.13,9.34017,94.119,-19.2381,13.6039,13.8032,72.7482,2.45704,0.456767,siltstone
1770.13,1771.2,9.95829,114.617,-14.4743,7.9512,9.06183,86.0926,2.41312,0.311924,mudstone
1771.2,1772.03,9.59584,66.8072,-13.2551,36.2366,35.7291,62.602,2.52865,0.343869,siltstone
1772.03,1772.72,10.2622,110.263,-12.7292,8.15373,9.5942,87.744,2.33674,0.565781,mudstone
1772.72,1773.16,9.01777,102.774,-12.4559,11.0214,10.8502,81.032,2.41121,0.494929,muddy siltstone
1773.16,1773.73,9.64923,103.785,-13.8182,10.6109,10.3786,72.1327,2.45131,0.528485,silty mudstone
1773.73,1775,9.73548,100.992,-14.7181,11.2807,11.3992,76.8341,2.39785,0.573442,muddy siltstone
1775,1776.01,10.7037,110.952,-14.6131,9.42721,9.19148,79.452,2.37398,0.615462,mudstone
1776.01,1777.15,9.62664,92.9274,-18.1644,15.1374,13.6685,71.1293,2.42458,0.536561,siltstone
1777.15,1778.03,10.522,119.436,-14.8241,9.20262,9.0104,83.8162,2.31574,0.496636,mudstone
1778.03,1778.54,9.55579,111.903,-14.8799,11.3461,10.6097,78.1351,2.43222,0.654492,muddy siltstone
1778.54,1779.04,9.72316,133.686,-15.408,9.42642,9.37763,78.3652,2.43795,0.635778,mudstone
1779.04,1779.61,9.44696,125.648,-15.4528,11.2027,10.8016,75.8705,2.42935,0.454471,muddy siltstone
1779.61,1780.81,9.81351,119.707,-14.5082,9.13563,9.19438,80.5887,2.34056,0.454737,mudstone
1780.81,1782.01,9.10812,92.8935,-17.1859,21.1746,19.6166,66.0001,2.458,0.414965,siltstone
1782.01,1785.04,10.1996,131.668,-12.6833,7.90234,8.44761,84.224,2.38639,0.413697,mudstone
1785.04,1785.98,8.40787,102.661,-16.4095,12.6393,12.3423,68.6156,2.50001,0.364051,muddy siltstone
1785.98,1790.28,8.05979,76.9686,-29.2732,17.4235,16.7671,71.1136,2.4179,0.251719,siltstone
1790.28,1791.79,9.20977,93.2253,-16.8994,10.8016,11.4499,74.4706,2.41599,0.349853,silty mudstone
1791.79,1792.49,9.85253,79.6648,-16.2904,15.3943,14.4088,69.38,2.38352,0.407707,siltstone
1792.49,1793.24,10.1924,118.584,-12.9818,8.51781,8.54973,82.6653,2.40644,0.471789,mudstone
1793.24,1794.26,9.91003,103.872,-13.2519,10.1617,9.82236,74.4502,2.42458,0.563354,muddy siltstone
1794.26,1795.45,10.3649,111.039,-12.0043,8.89213,8.4773,80.244,2.36252,0.4991,mudstone
1795.45,1798.3,9.66874,100.192,-12.9632,10.5967,9.77891,75.1728,2.43604,0.507418,silty mudstone
1798.3,1798.99,10.0322,104.893,-12.6636,9.3555,9.13716,77.5364,2.45418,0.639375,mudstone
1798.99,1800,9.56298,98.2565,-14.8384,10.852,10.5112,74.3776,2.45036,0.625854,muddy siltstone
1800,1801.14,9.54039,95.4559,-15.7415,13.3832,12.8949,73.5543,2.41694,0.497199,siltstone
1801.14,1802.28,10.2098,189.781,-13.2781,7.68011,8.0514,86.0779,2.15342,0.540978,mudstone
1802.28,1803.49,9.77963,113.182,-14.0981,10.551,10.3468,77.1831,2.44272,0.450564,muddy siltstone
1803.49,1804.82,9.42129,93.2877,-15.9099,11.9301,12.2445,75.6467,2.42649,0.683309,siltstone
1804.82,1805.65,10.9183,126.497,-12.6319,7.62179,8.0485,86.9293,2.25559,0.586314,mudstone
1805.65,1806.35,9.84637,147.334,-10.7983,9.33343,8.91841,74.5061,2.39594,0.597417,muddy siltstone
1806.35,1808.19,10.5743,120.831,-11.0498,8.54775,8.56712,78.1723,2.29378,0.530336,silty mudstone
