TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1151.64,1154.09,10.5067,91.3019,3.30378,41.2865,23.9591,93.4476,2.3289,0.707523,siltstone
1154.09,1155.1,10.3702,110.949,2.81667,21.6987,24.7688,94.569,2.35129,0.702172,silty mudstone
1155.1,1156.11,10.3637,93.5926,3.02306,42.5076,37.256,91.0487,2.41642,0.681854,siltstone
1156.11,1157.49,10.5533,110.584,3.06221,19.6055,11.8037,101.341,2.34247,0.710282,mudstone
1157.49,1158.38,10.5278,151.952,3.02987,14.394,11.6046,97.9428,2.35061,0.743526,muddy siltstone
1158.38,1160.39,10.5417,120.352,2.96391,12.9476,9.12909,99.2789,2.31601,0.893049,mudstone
1160.39,1161.02,10.4806,119.209,2.89682,13.1606,11.9929,97.1697,2.35264,0.902419,muddy siltstone
1161.02,1162.09,10.4502,141.684,2.88008,10.2986,9.45098,97.1065,2.34721,0.912953,mudstone
1162.09,1163.79,10.5081,101.544,2.57922,23.6036,20.9825,97.4567,2.29226,0.879924,siltstone
1163.79,1164.92,10.6265,93.8327,2.89752,23.3273,15.5701,99.2956,2.22917,0.88681,silty mudstone
1164.92,1165.43,10.4433,115.708,3.69882,21.1986,17.9594,93.6975,2.38114,0.76497,muddy siltstone
1165.43,1166.69,10.5468,108.419,4.17373,12.9507,9.92883,99.3432,2.354,0.861484,mudstone
1166.69,1167.57,10.4395,93.6542,4.05841,25.3557,21.9548,93.5038,2.35807,0.862006,siltstone
1167.57,1168.32,10.5007,124.701,4.4682,15.6305,16.9108,93.5071,2.33432,0.869292,silty mudstone
1168.32,1168.95,10.3871,132.149,4.55119,20.632,16.8444,94.7409,2.34654,0.805435,muddy siltstone
1168.95,1169.46,10.3779,79.9445,4.17884,34.2612,23.6438,92.5291,2.38385,0.777134,silty mudstone
1169.46,1170.09,10.4782,79.9667,4.1177,34.2504,33.5825,92.0402,2.38453,0.699036,siltstone
1170.09,1170.84,10.5007,138.892,4.67105,8.22236,9.76955,100.059,2.38724,0.828895,mudstone
1170.84,1171.66,10.4087,89.9763,4.43331,51.6107,36.1045,90.1348,2.33772,0.747377,siltstone
1171.66,1173.17,10.4416,132.655,4.59303,14.9003,11.0803,99.9939,2.3981,0.749474,mudstone
1173.17,1174.12,10.3807,109.719,4.18238,49.9821,32.2651,94.9613,2.41099,0.769386,siltstone
1174.12,1175.44,10.5746,131.323,3.45868,18.4246,18.1054,94.7591,2.33229,0.865764,mudstone
1175.44,1176.9,10.4904,105.647,3.14108,16.6169,16.5789,95.8626,2.34179,0.777588,muddy siltstone
1176.9,1179.94,10.6437,132.409,3.74691,9.51597,8.409,97.9173,2.32347,0.967382,mudstone
