starttime,speed,volume,occupancy
2009-01-15T01:25:00,60.92,NA,2.55
2009-01-15T01:30:00,53.43,7,NA
2009-01-15T01:35:00,NA,14,1.53
2009-01-15T01:40:00,NA,11,0.67
2009-01-15T01:45:00,51.88,NA,0.4
2009-01-15T01:50:00,50.08,NA,1.13
2009-01-15T01:55:00,51.88,8,1.53
2009-01-15T02:00:00,NA,14,1.07
2009-01-15T02:05:00,49.62,85.22412729,NA
2009-01-15T02:10:00,54,4,NA
2009-01-15T02:15:00,54.42,12,1
2009-01-15T02:20:00,55.18,11,2.13
2009-01-15T02:25:00,57.6,NA,NA
2009-01-15T02:30:00,130.821277,52.21341581,6.953843419
2009-01-15T02:35:00,45.6,5,0.33
2009-01-15T02:40:00,52.13,8,0.89
2009-01-15T02:45:00,49,2,NA
2009-01-15T02:50:00,NA,11,1.2
2009-01-15T02:55:00,NA,0,7.156644836
2009-01-15T03:00:00,NA,4,0.67
2009-01-15T03:05:00,49.14,14,0.87
2009-01-15T03:10:00,48.33,NA,0.4
2009-01-15T03:15:00,48.1,10,0.87
2009-01-15T03:20:00,NA,NA,NA
2009-01-15T03:25:00,NA,9,NA
2009-01-15T03:30:00,53.5,NA,NA
2009-01-15T03:35:00,52.85,13,0.93
2009-01-15T03:40:00,59.28,NA,1.87
2009-01-15T03:45:00,127.7715468,NA,NA
2009-01-15T03:50:00,48,NA,NA
2009-01-15T03:55:00,NA,5,0.78
2009-01-15T04:00:00,51.69,NA,NA
2009-01-15T04:05:00,57.2,5,1
2009-01-15T04:10:00,51.86,NA,3.07
2009-01-15T04:15:00,NA,2,0.27
2009-01-15T04:20:00,56.44,9,NA
2009-01-15T04:25:00,53.38,58.26500325,1.2
2009-01-15T04:30:00,46,NA,1.8
2009-01-15T04:35:00,53,9,1.8
2009-01-15T04:40:00,53.55,11,NA
2009-01-15T04:45:00,51.43,NA,1.4
2009-01-15T04:50:00,NA,12,2.13
2009-01-15T04:55:00,54.27,11,1.78
2009-01-15T05:00:00,119.824079,11,NA
2009-01-15T05:05:00,54.55,NA,1
2009-01-15T05:10:00,NA,8,0.53
2009-01-15T05:15:00,NA,53.23505912,1.6
2009-01-15T05:20:00,53.43,NA,8.297359463
2009-01-15T05:25:00,123.307045,13,NA
2009-01-15T05:30:00,NA,NA,8.473572393
2009-01-15T05:35:00,NA,23,2.2
2009-01-15T05:40:00,53.85,NA,2.53
2009-01-15T05:45:00,131.7727722,NA,10.36084991
2009-01-15T05:50:00,NA,18,1.47
2009-01-15T05:55:00,52.95,79.17485176,1.8
2009-01-15T06:00:00,127.3204479,75.9969181,1.85
2009-01-15T06:05:00,54.54,13,1.36
2009-01-15T06:10:00,NA,NA,NA
2009-01-15T06:15:00,NA,NA,3.18
2009-01-15T06:20:00,122.5568489,NA,2.47
2009-01-15T06:25:00,53.1,31,NA
2009-01-15T06:30:00,55.85,13,9.349011651
2009-01-15T06:35:00,NA,23,9.929777322
2009-01-15T06:40:00,NA,24,8.331661922
2009-01-15T06:45:00,56.65,23,NA
2009-01-15T06:50:00,NA,NA,1.47
2009-01-15T06:55:00,NA,30,3.67
2009-01-15T07:00:00,NA,25,4
2009-01-15T07:05:00,NA,NA,3.2
2009-01-15T07:10:00,56.94,16,1.07
2009-01-15T07:15:00,NA,NA,4.87
2009-01-15T07:20:00,NA,24,8.552961498
2009-01-15T07:25:00,52.95,NA,2.73
2009-01-15T07:30:00,56.29,41,NA
2009-01-15T07:35:00,NA,38,NA
2009-01-15T07:40:00,57.2,25,1.6
2009-01-15T07:45:00,130.4127527,25,NA
2009-01-15T07:50:00,55.3,37,2.6
2009-01-15T07:55:00,NA,NA,NA
2009-01-15T08:00:00,55.44,32,NA
2009-01-15T08:05:00,56.14,NA,3.13
2009-01-15T08:10:00,NA,NA,NA
2009-01-15T08:15:00,56.18,NA,4.53
2009-01-15T08:20:00,53.36,106.773882,5.93
2009-01-15T08:25:00,55.88,50,12.98394598
2009-01-15T08:30:00,57.53,53,4.73
2009-01-15T08:35:00,54.33,NA,NA
2009-01-15T08:40:00,57.23,NA,5.93
2009-01-15T08:45:00,NA,34,2.4
2009-01-15T08:50:00,56.39,49,NA
2009-01-15T08:55:00,57.17,36,4.07
2009-01-15T09:00:00,132.2806462,NA,6.2
2009-01-15T09:05:00,52.24,54,NA
2009-01-15T09:10:00,NA,NA,5.38
2009-01-15T09:15:00,125.4407396,51,NA
2009-01-15T09:20:00,NA,66,5.73
2009-01-15T09:25:00,NA,NA,6.4
2009-01-15T09:30:00,NA,31,NA
2009-01-15T09:35:00,120.7528898,69,7.6
2009-01-15T09:40:00,126.3554784,NA,8.47
2009-01-15T09:45:00,57.41,44,NA
2009-01-15T09:50:00,55.9,NA,15.15740061
2009-01-15T09:55:00,NA,75,8.27
2009-01-15T10:00:00,57.96,56,NA
2009-01-15T10:05:00,NA,NA,NA
2009-01-15T10:10:00,53,NA,NA
2009-01-15T10:15:00,55.32,53,13.55310849
2009-01-15T10:20:00,NA,NA,6.6
2009-01-15T10:25:00,57.61,61,NA
2009-01-15T10:30:00,57.73,NA,NA
2009-01-15T10:35:00,56.11,75,7
2009-01-15T10:40:00,134.0227975,NA,4.67
2009-01-15T10:45:00,NA,45,NA
2009-01-15T10:50:00,NA,NA,NA
2009-01-15T10:55:00,56.47,72,7.67
2009-01-15T11:00:00,55.19,NA,14.90406661
2009-01-15T11:05:00,NA,128.8930333,10.13
2009-01-15T11:10:00,126.0402673,98.86345764,NA
2009-01-15T11:15:00,NA,92,NA
2009-01-15T11:20:00,NA,87,13.61480022
2009-01-15T11:25:00,54.86,84,14.90526447
2009-01-15T11:30:00,134.6972264,NA,NA
2009-01-15T11:35:00,NA,136.5531685,8.2
2009-01-15T11:40:00,NA,87,7.4
2009-01-15T11:45:00,56.4,58,6.67
2009-01-15T11:50:00,57.65,80,11.07
2009-01-15T11:55:00,NA,76,NA
2009-01-15T12:00:00,57.67,52,NA
2009-01-15T12:05:00,54.96,89,NA
2009-01-15T12:10:00,54.29,76,10.27
2009-01-15T12:15:00,55.44,73,NA
2009-01-15T12:20:00,54.7,NA,7.13
2009-01-15T12:25:00,54.81,NA,8.13
2009-01-15T12:30:00,54.75,52,NA
2009-01-15T12:35:00,NA,96.7580375,NA
2009-01-15T12:40:00,NA,NA,8.67
2009-01-15T12:45:00,117.5051713,78,NA
2009-01-15T12:50:00,NA,82,8.13
2009-01-15T12:55:00,127.768072,NA,6.13
2009-01-15T13:00:00,56.9,103.4520598,6
2009-01-15T13:05:00,53.75,NA,7.6
2009-01-15T13:10:00,53.55,NA,NA
2009-01-15T13:15:00,54.95,NA,13.97617141
2009-01-15T13:20:00,53.27,49,15.67980332
2009-01-15T13:25:00,NA,83,NA
2009-01-15T13:30:00,54.48,73,8.53
2009-01-15T13:35:00,114.3030688,91,17.60815793
2009-01-15T13:40:00,NA,NA,8.07
2009-01-15T13:45:00,52.14,79,16.27245566
2009-01-15T13:50:00,52.89,65,NA
2009-01-15T13:55:00,55.26,70,8.4
2009-01-15T14:00:00,55.59,111.3301932,NA
2009-01-15T14:05:00,53.88,83,9.93
2009-01-15T14:10:00,53.87,77,7.6
2009-01-15T14:15:00,116.1034154,NA,6
2009-01-15T14:20:00,55.76,74,13.74020353
2009-01-15T14:25:00,56.84,70,NA
2009-01-15T14:30:00,118.3619646,127.4281165,NA
2009-01-15T14:35:00,NA,141.2114584,14.86492596
2009-01-15T14:40:00,54.37,65,NA
2009-01-15T14:45:00,130.6935696,105.6601442,NA
2009-01-15T14:50:00,54.42,83,9.31
2009-01-15T14:55:00,NA,48,15.5622215
2009-01-15T15:00:00,NA,74,8.13
2009-01-15T15:05:00,55.48,61,5.8
2009-01-15T15:10:00,125.451755,NA,7.77
2009-01-15T15:15:00,114.0345109,118.1279097,8.91
2009-01-15T15:20:00,NA,87,9.53
2009-01-15T15:25:00,53.87,67,8.27
2009-01-15T15:30:00,51.53,NA,10.87
2009-01-15T15:35:00,NA,106,NA
2009-01-15T15:40:00,NA,76,7.93
2009-01-15T15:45:00,53.84,142.7670491,NA
2009-01-15T15:50:00,51.7,79,NA
2009-01-15T15:55:00,NA,108,NA
2009-01-15T16:00:00,NA,71,NA
2009-01-15T16:05:00,51.51,95,10.67
2009-01-15T16:10:00,113.9259107,129.5197931,19.36125814
2009-01-15T16:15:00,NA,54,NA
2009-01-15T16:20:00,52.7,89,9
2009-01-15T16:25:00,NA,94,NA
2009-01-15T16:30:00,115.1246515,NA,7.53
2009-01-15T16:35:00,NA,89.50736705,NA
2009-01-15T16:40:00,NA,66,NA
2009-01-15T16:45:00,NA,NA,10
2009-01-15T16:50:00,NA,76,8.67
2009-01-15T16:55:00,123.3753931,NA,8.33
2009-01-15T17:00:00,53.79,NA,6.93
2009-01-15T17:05:00,54.36,72,9.27
2009-01-15T17:10:00,NA,72,8.54
2009-01-15T17:15:00,52.44,NA,NA
2009-01-15T17:20:00,NA,70,7.27
2009-01-15T17:25:00,50.69,83,8.87
2009-01-15T17:30:00,NA,81,NA
2009-01-15T17:35:00,NA,99,11.13
2009-01-15T17:40:00,NA,103.7647725,6.4
2009-01-15T17:45:00,NA,66,6.93
2009-01-15T17:50:00,52.78,131.312736,NA
2009-01-15T17:55:00,52.02,119.128827,NA
2009-01-15T18:00:00,52.81,NA,8.38
2009-01-15T18:05:00,51.09,53,14.20065377
2009-01-15T18:10:00,53.13,75,8.4
2009-01-15T18:15:00,53.38,NA,NA
2009-01-15T18:20:00,NA,NA,6.07
2009-01-15T18:25:00,53.08,NA,8.2
2009-01-15T18:30:00,115.490526,NA,8.13
2009-01-15T18:35:00,NA,56,5.4
2009-01-15T18:40:00,NA,NA,12.574406
2009-01-15T18:45:00,NA,46,NA
2009-01-15T18:50:00,NA,44,4.13
2009-01-15T18:55:00,NA,64,13.87665991
2009-01-15T19:00:00,124.455512,61,7.15
2009-01-15T19:05:00,55.63,41,5.27
2009-01-15T19:10:00,54.4,NA,3.8
2009-01-15T19:15:00,NA,90.91287673,NA
2009-01-15T19:20:00,121.3333139,54,NA
2009-01-15T19:25:00,56.86,59,5.2
2009-01-15T19:30:00,NA,56,12.97565236
2009-01-15T19:35:00,52.3,57,11.9482928
2009-01-15T19:40:00,56.65,46,4.27
2009-01-15T19:45:00,NA,65,6.2
2009-01-15T19:50:00,124.8070871,NA,6.4
2009-01-15T19:55:00,54.11,44,4.53
2009-01-15T20:00:00,52.98,52,NA
2009-01-15T20:05:00,54.13,NA,10.58677666
2009-01-15T20:10:00,55.66,NA,5.67
2009-01-15T20:15:00,54,97.32916055,NA
2009-01-15T20:20:00,55.14,57,6
2009-01-15T20:25:00,54,40,NA
2009-01-15T20:30:00,55.83,35,2.8
2009-01-15T20:35:00,NA,75,17.26810328
2009-01-15T20:40:00,55.18,40,3.2
2009-01-15T20:45:00,53.63,51,4.87
2009-01-15T20:50:00,NA,NA,NA
2009-01-15T20:55:00,121.2996671,90.73726514,10.2323781
2009-01-15T21:00:00,NA,36,10.41703756
2009-01-15T21:05:00,54.88,25,2.07
2009-01-15T21:10:00,113.9985815,50,NA
2009-01-15T21:15:00,53.82,33,NA
2009-01-15T21:20:00,52.6,NA,4.67
2009-01-15T21:25:00,127.8337622,95.81463579,NA
2009-01-15T21:30:00,58.81,32,3.8
2009-01-15T21:35:00,51.1,20,NA
2009-01-15T21:40:00,53.41,NA,3.07
2009-01-15T21:45:00,52.9,29,NA
2009-01-15T21:50:00,NA,NA,6.07
2009-01-15T21:55:00,53,NA,4.2
2009-01-15T22:00:00,51.56,36,3.53
2009-01-15T22:05:00,NA,NA,2.6
2009-01-15T22:10:00,NA,33,4.15
2009-01-15T22:15:00,57.79,34,11.4300269
2009-01-15T22:20:00,56.13,95.29581781,5.13
2009-01-15T22:25:00,57.23,77.15082534,1.8
2009-01-15T22:30:00,50.88,16,1.23
2009-01-15T22:35:00,55.47,NA,9.072318902
2009-01-15T22:40:00,135.9125703,33,2.67
2009-01-15T22:45:00,54.19,NA,2.07
2009-01-15T22:50:00,51.68,80.47015212,NA
2009-01-15T22:55:00,NA,79.70374264,2.87
2009-01-15T23:00:00,NA,27,2.13
2009-01-15T23:05:00,NA,73.56868378,8.007658217
2009-01-15T23:10:00,55.81,NA,2
2009-01-15T23:15:00,57.89,9,0.67
2009-01-15T23:20:00,117.4331746,21,NA
2009-01-15T23:25:00,NA,NA,2.73
2009-01-15T23:30:00,52.8,NA,2.67
2009-01-15T23:35:00,56.91,22,2.13
2009-01-15T23:40:00,NA,18,NA
2009-01-15T23:45:00,126.8005439,23,NA
2009-01-15T23:50:00,54.88,NA,NA
2009-01-15T23:55:00,56.13,63.27203062,2
2009-01-16T00:00:00,NA,12,0.86
2009-01-16T00:05:00,57.29,64.49321579,NA
2009-01-16T00:10:00,54.46,NA,8.664000802
2009-01-16T00:15:00,54.83,12,8.679857185
2009-01-16T00:20:00,41.2,60.85903344,NA
2009-01-16T00:25:00,NA,NA,NA
2009-01-16T00:30:00,54.89,9,NA
2009-01-16T00:35:00,NA,NA,NA
2009-01-16T00:40:00,53.88,8,1.07
2009-01-16T00:45:00,NA,11,1.87
2009-01-16T00:50:00,125.7675459,12,1.4
2009-01-16T00:55:00,NA,14,NA
2009-01-16T01:00:00,57.29,7,NA
2009-01-16T01:05:00,NA,NA,0.8
2009-01-16T01:10:00,NA,21,3.8
2009-01-16T01:15:00,56.23,13,NA
2009-01-16T01:20:00,NA,5,0.29
2009-01-16T01:25:00,NA,NA,NA
2009-01-16T01:30:00,NA,19,10.34794079
2009-01-16T01:35:00,55.63,NA,1.13
2009-01-16T01:40:00,56.8,5,7.274473106
2009-01-16T01:45:00,NA,6,0.4
2009-01-16T01:50:00,49.3,10,NA
2009-01-16T01:55:00,54.68,NA,11.18015896
2009-01-16T02:00:00,49.29,NA,1.73
2009-01-16T02:05:00,123.1012325,10,1.87
2009-01-16T02:10:00,59.29,NA,9.624365714
2009-01-16T02:15:00,57,NA,9.272705024
2009-01-16T02:20:00,NA,10,NA
2009-01-16T02:25:00,NA,NA,NA
2009-01-16T02:30:00,130.3373663,NA,2.93
2009-01-16T02:35:00,54.5,NA,2.67
2009-01-16T02:40:00,NA,13,2.27
2009-01-16T02:45:00,115.897272,NA,1.67
2009-01-16T02:50:00,51.08,13,NA
2009-01-16T02:55:00,NA,14,NA
2009-01-16T03:00:00,56.67,9,NA
2009-01-16T03:05:00,NA,49.21668278,1.33
2009-01-16T03:10:00,54.8,NA,2.67
2009-01-16T03:15:00,52.8,NA,0.93
2009-01-16T03:20:00,52.58,NA,7.372137946
2009-01-16T03:25:00,57.13,57.82118003,2.07
2009-01-16T03:30:00,47.75,12,NA
2009-01-16T03:35:00,55.39,18,10.39367446
2009-01-16T03:40:00,NA,73.52679452,1.27
2009-01-16T03:45:00,50.6,10,2.13
2009-01-16T03:50:00,NA,17,2.6
2009-01-16T03:55:00,49.6,NA,NA
2009-01-16T04:00:00,NA,30,3.67
2009-01-16T04:05:00,NA,19,NA
2009-01-16T04:10:00,NA,22,NA
2009-01-16T04:15:00,57.23,NA,NA
2009-01-16T04:20:00,56.86,70.50662403,NA
2009-01-16T04:25:00,58.23,22,NA
2009-01-16T04:30:00,NA,NA,2.87
2009-01-16T04:35:00,57.39,49,NA
2009-01-16T04:40:00,56.75,NA,NA
2009-01-16T04:45:00,NA,NA,11.28196568
2009-01-16T04:50:00,57.11,36,11.17426329
2009-01-16T04:55:00,59.05,93.16055258,3.73
2009-01-16T05:00:00,54.14,37,4.73
2009-01-16T05:05:00,NA,52,5.27
2009-01-16T05:10:00,NA,NA,NA
2009-01-16T05:15:00,51.18,45,5.6
2009-01-16T05:20:00,55.11,57,5.87
2009-01-16T05:25:00,NA,71,7.67
2009-01-16T05:30:00,52.74,NA,NA
2009-01-16T05:35:00,NA,NA,6.2
2009-01-16T05:40:00,NA,86,9.4
2009-01-16T05:45:00,53.85,NA,9.6
2009-01-16T05:50:00,53.32,71,7.73
2009-01-16T05:55:00,54.88,110.6425083,NA
2009-01-16T06:00:00,NA,NA,16.51039052
2009-01-16T06:05:00,49.64,94,13.67
2009-01-16T06:10:00,111.2659855,91,17.32230844
2009-01-16T06:15:00,NA,113,21.12707268
2009-01-16T06:20:00,48.85,92,NA
2009-01-16T06:25:00,43.16,81,NA
2009-01-16T06:30:00,NA,NA,12
2009-01-16T06:35:00,121.9041811,NA,11.93
2009-01-16T06:40:00,47,85,NA
2009-01-16T06:45:00,NA,149.6518673,11.13
2009-01-16T06:50:00,47.63,111,12.6
2009-01-16T06:55:00,NA,137.2661062,11.93
2009-01-16T07:00:00,46.47,90,NA
2009-01-16T07:05:00,NA,67,14.80226293
2009-01-16T07:10:00,43.36,153.4838489,16.87
2009-01-16T07:15:00,47.12,124.2510813,13.4
2009-01-16T07:20:00,49,76,10.47
2009-01-16T07:25:00,123.0902835,105,13.73
2009-01-16T07:30:00,NA,137.6612737,NA
2009-01-16T07:35:00,38.29,NA,NA
2009-01-16T07:40:00,48.64,134.1671009,10.47
2009-01-16T07:45:00,NA,90,9.87
2009-01-16T07:50:00,51.47,103,18.96463907
2009-01-16T07:55:00,52.62,89,11.67
2009-01-16T08:00:00,51.13,88,11.27
2009-01-16T08:05:00,50.82,NA,NA
2009-01-16T08:10:00,NA,NA,12.4
2009-01-16T08:15:00,NA,72,9
2009-01-16T08:20:00,112.3629598,103,13.07
2009-01-16T08:25:00,NA,147.681016,10.8
2009-01-16T08:30:00,NA,85,9.73
2009-01-16T08:35:00,52.54,NA,NA
2009-01-16T08:40:00,124.174343,NA,14.07
2009-01-16T08:45:00,51.53,NA,13.33
2009-01-16T08:50:00,53.14,115.2137755,8.73
2009-01-16T08:55:00,51.65,72,NA
2009-01-16T09:00:00,54.79,NA,9.93
2009-01-16T09:05:00,NA,81,10.6
2009-01-16T09:10:00,54.11,90,NA
2009-01-16T09:15:00,NA,NA,10.4
2009-01-16T09:20:00,52.6,147.2270789,NA
2009-01-16T09:25:00,53.33,84,11.47
2009-01-16T09:30:00,51.13,68,10.2
2009-01-16T09:35:00,53.95,125.8813571,10.53
2009-01-16T09:40:00,NA,91,NA
2009-01-16T09:45:00,NA,162.1453081,15.73
2009-01-16T09:50:00,131.6108471,94,NA
2009-01-16T09:55:00,NA,NA,11.6
2009-01-16T10:00:00,NA,73,9.93
2009-01-16T10:05:00,NA,76,NA
2009-01-16T10:10:00,NA,87,NA
2009-01-16T10:15:00,54.09,92,12.33
2009-01-16T10:20:00,124.3606335,NA,NA
2009-01-16T10:25:00,NA,105,13.67
2009-01-16T10:30:00,54.8,82,NA
2009-01-16T10:35:00,55.39,NA,10.87
2009-01-16T10:40:00,124.8500094,89,12.93
2009-01-16T10:45:00,124.2567813,75,10.4
2009-01-16T10:50:00,51.56,NA,13.87
2009-01-16T10:55:00,NA,79,10.73
2009-01-16T11:00:00,53.98,85,NA
2009-01-16T11:05:00,NA,82,11.07
2009-01-16T11:10:00,46.87,NA,12.2
2009-01-16T11:15:00,56.98,NA,8
2009-01-16T11:20:00,54.92,NA,NA
2009-01-16T11:25:00,NA,114,15.13
2009-01-16T11:30:00,130.0547533,86,10.93
2009-01-16T11:35:00,53.14,74,11.33
2009-01-16T11:40:00,131.8242176,136.2991144,11.47
2009-01-16T11:45:00,56.6,85,NA
2009-01-16T11:50:00,54.69,NA,NA
2009-01-16T11:55:00,53.72,86,12.4
2009-01-16T12:00:00,133.9301819,87,19.31941175
2009-01-16T12:05:00,53.7,90,10.33
2009-01-16T12:10:00,53.41,NA,12.23
2009-01-16T12:15:00,55.11,76,NA
2009-01-16T12:20:00,121.9138019,135.1026336,9.2
2009-01-16T12:25:00,53.48,89,10.93
2009-01-16T12:30:00,NA,NA,NA
2009-01-16T12:35:00,NA,98,NA
2009-01-16T12:40:00,54.43,NA,11.8
2009-01-16T12:45:00,119.0482953,NA,NA
2009-01-16T12:50:00,NA,NA,12.47
2009-01-16T12:55:00,53.85,130.5694358,8.53
2009-01-16T13:00:00,54.47,72,9.27
2009-01-16T13:05:00,49.03,166.190597,15.93
2009-01-16T13:10:00,NA,94,NA
2009-01-16T13:15:00,52.13,84,10.6
2009-01-16T13:20:00,52.28,107,20.4473746
2009-01-16T13:25:00,NA,143.5915562,19.31259156
2009-01-16T13:30:00,54.76,63,7.47
2009-01-16T13:35:00,NA,100,12.73
2009-01-16T13:40:00,121.3142482,104,NA
2009-01-16T13:45:00,NA,138.2115034,13.5
2009-01-16T13:50:00,118.5559307,98,NA
2009-01-16T13:55:00,51.55,NA,NA
2009-01-16T14:00:00,NA,93,NA
2009-01-16T14:05:00,29.15,NA,24.6
2009-01-16T14:10:00,NA,80,10.07
2009-01-16T14:15:00,49.57,101,NA
2009-01-16T14:20:00,48.17,132.384327,15.73
2009-01-16T14:25:00,53.22,NA,16.99200442
2009-01-16T14:30:00,NA,107,13.4
2009-01-16T14:35:00,54.71,143.0703204,10.33
2009-01-16T14:40:00,40.82,61,NA
2009-01-16T14:45:00,NA,98,30.33
2009-01-16T14:50:00,38.12,74,21.49629539
2009-01-16T14:55:00,36.57,98,18.87
2009-01-16T15:00:00,28.33,60,NA
2009-01-16T15:05:00,36.46,143.1653889,19.2
2009-01-16T15:10:00,21.62,NA,29.47
2009-01-16T15:15:00,22.51,143.878279,29.33
2009-01-16T15:20:00,23.83,96,27.27
2009-01-16T15:25:00,18,84,31.93
2009-01-16T15:30:00,15,76,45.85632798
2009-01-16T15:35:00,NA,84,NA
2009-01-16T15:40:00,22.07,91,38.21744748
2009-01-16T15:45:00,NA,94,20.27
2009-01-16T15:50:00,94.7360057,91,31.6
2009-01-16T15:55:00,16.65,NA,34.33
2009-01-16T16:00:00,93.9595282,NA,38.28271788
2009-01-16T16:05:00,NA,96,23.87
2009-01-16T16:10:00,10.98,NA,NA
2009-01-16T16:15:00,78.63244094,131.665034,47.5498171
2009-01-16T16:20:00,NA,NA,35.07
2009-01-16T16:25:00,NA,NA,NA
2009-01-16T16:30:00,NA,NA,NA
2009-01-16T16:35:00,NA,119.7221393,40.33
2009-01-16T16:40:00,79.72320835,93,35.4
2009-01-16T16:45:00,82.61640606,128.4197328,NA
2009-01-16T16:50:00,86.10767053,NA,NA
2009-01-16T16:55:00,NA,58,46.3889026
2009-01-16T17:00:00,NA,NA,31.21
2009-01-16T17:05:00,88.31212216,102,37.4
2009-01-16T17:10:00,24.3,143.7948176,NA
2009-01-16T17:15:00,29.45,163.9470023,NA
2009-01-16T17:20:00,95.13924125,101,24.8
2009-01-16T17:25:00,89.17110399,NA,26.73
2009-01-16T17:30:00,NA,NA,33
2009-01-16T17:35:00,99.61020887,NA,NA
2009-01-16T17:40:00,NA,99,26.53
2009-01-16T17:45:00,NA,141.7102277,31.67
2009-01-16T17:50:00,NA,81,25.87
2009-01-16T17:55:00,32.42,93,20.93
2009-01-16T18:00:00,26.3,163.1927859,28.67
2009-01-16T18:05:00,25.11,NA,24.33
2009-01-16T18:10:00,33.67,100,19.8
2009-01-16T18:15:00,21.54,91,NA
2009-01-16T18:20:00,92.15698892,NA,33.67
2009-01-16T18:25:00,NA,72,36.73
2009-01-16T18:30:00,16.35,86,NA
2009-01-16T18:35:00,NA,NA,43.73
2009-01-16T18:40:00,101.9005629,72,NA
2009-01-16T18:45:00,35.58,NA,16.07
2009-01-16T18:50:00,37.88,94,17.13
2009-01-16T18:55:00,51.25,72,16.0508307
2009-01-16T19:00:00,49.61,46,7
2009-01-16T19:05:00,NA,NA,8.64
2009-01-16T19:10:00,44.46,NA,13.93
2009-01-16T19:15:00,51.2,124.2405781,10
2009-01-16T19:20:00,53.26,78,9.2
2009-01-16T19:25:00,NA,NA,NA
2009-01-16T19:30:00,52.23,39,NA
2009-01-16T19:35:00,NA,92,NA
2009-01-16T19:40:00,113.7555124,NA,7.07
2009-01-16T19:45:00,52.17,70,6.93
2009-01-16T19:50:00,51.53,66,NA
2009-01-16T19:55:00,54.69,NA,NA
2009-01-16T20:00:00,54.35,55,NA
2009-01-16T20:05:00,52.25,56,NA
2009-01-16T20:10:00,53.69,NA,7.67
2009-01-16T20:15:00,57.5,NA,10.65002094
2009-01-16T20:20:00,124.4686745,57,5.13
2009-01-16T20:25:00,119.7082257,63,6.8
2009-01-16T20:30:00,53.82,51,NA
2009-01-16T20:35:00,55.19,89.33473108,NA
2009-01-16T20:40:00,NA,37,5.54
2009-01-16T20:45:00,53.78,NA,5.45
2009-01-16T20:50:00,55.92,101.5140434,4.73
2009-01-16T20:55:00,NA,27,5.44
2009-01-16T21:00:00,53.95,NA,6.15
2009-01-16T21:05:00,55.11,NA,12.07943692
2009-01-16T21:10:00,126.259026,59,5.2
2009-01-16T21:15:00,54.13,46,NA
2009-01-16T21:20:00,NA,90.17747886,3.6
2009-01-16T21:25:00,53.39,36,4.27
2009-01-16T21:30:00,NA,NA,5.47
2009-01-16T21:35:00,54.87,NA,3.4
2009-01-16T21:40:00,NA,19,4.75
2009-01-16T21:45:00,51.93,88.54813147,NA
2009-01-16T21:50:00,128.5839901,43,6.33
2009-01-16T21:55:00,55.52,27,5.07
2009-01-16T22:00:00,56.72,46,14.49082517
2009-01-16T22:05:00,55.58,33,NA
2009-01-16T22:10:00,56.07,46,10.51111937
2009-01-16T22:15:00,NA,NA,NA
2009-01-16T22:20:00,NA,29,3.53
2009-01-16T22:25:00,58.81,NA,NA
2009-01-16T22:30:00,NA,NA,3.53
2009-01-16T22:35:00,56.42,33,4
2009-01-16T22:40:00,NA,32,2.87
2009-01-16T22:45:00,53,27,3.67
2009-01-16T22:50:00,56.75,32,NA
2009-01-16T22:55:00,55.56,16,NA
2009-01-16T23:00:00,56.52,29,3.54
2009-01-16T23:05:00,56.2,69.56156819,1.78
2009-01-16T23:10:00,122.347198,NA,4.54
2009-01-16T23:15:00,56.95,61.91266853,9.571008118
2009-01-16T23:20:00,55.95,66.56461687,8.998625361
2009-01-16T23:25:00,57.43,28,NA
2009-01-16T23:30:00,128.9193158,21,2.93
2009-01-16T23:35:00,55.14,22,NA
2009-01-16T23:40:00,NA,79.21007255,NA
2009-01-16T23:45:00,NA,68.32820409,NA
2009-01-16T23:50:00,57.76,NA,NA
2009-01-16T23:55:00,52.67,NA,NA
2009-01-17T00:00:00,51.88,17,3.07
2009-01-17T00:05:00,55.07,15,2.54
2009-01-17T00:10:00,55.36,14,NA
2009-01-17T00:15:00,123.0941154,9,0.91
2009-01-17T00:20:00,54.71,NA,2.92
2009-01-17T00:25:00,55.18,66.72589121,NA
2009-01-17T00:30:00,57.93,15,2
2009-01-17T00:35:00,56.4,10,NA
2009-01-17T00:40:00,55,14,NA
2009-01-17T00:45:00,53.33,18,5
2009-01-17T00:50:00,55.53,17,NA
2009-01-17T00:55:00,55.59,60.2539361,NA
2009-01-17T01:00:00,128.0232815,22,NA
2009-01-17T01:05:00,55.55,11,2.07
2009-01-17T01:10:00,50.33,12,NA
2009-01-17T01:15:00,54.57,NA,2.4
2009-01-17T01:20:00,57,1,NA
2009-01-17T01:25:00,125.5153103,70.65097473,3.6
2009-01-17T01:30:00,55.83,61.11203224,3.89
2009-01-17T01:35:00,50.44,9,1.53
2009-01-17T01:40:00,117.2147708,NA,7.475987548
2009-01-17T01:45:00,129.5927774,NA,NA
2009-01-17T01:50:00,NA,16,1.93
2009-01-17T01:55:00,54.21,14,NA
2009-01-17T02:00:00,NA,16,NA
2009-01-17T02:05:00,53.4,10,1.6
2009-01-17T02:10:00,NA,8,1.47
2009-01-17T02:15:00,121.2673621,22,2.2
2009-01-17T02:20:00,56.92,13,2.2
2009-01-17T02:25:00,42.67,9,0.6
2009-01-17T02:30:00,NA,11,7.575722901
2009-01-17T02:35:00,61.05,NA,2
2009-01-17T02:40:00,40.6,NA,1.27
2009-01-17T02:45:00,NA,14,2.6
