,starttime,resolution,speed,volume,occupancy
8827,2014-02-16T11:25:00,0:05:00,21.06,80,30.6
8829,2014-02-16T11:30:00,0:05:00,27.78,117,28.38
8831,2014-02-16T11:35:00,0:05:00,18.45,71,33.1
8834,2014-02-16T11:40:00,0:05:00,17.63,97,36.31
8835,2014-02-16T11:45:00,0:05:00,16.73,74,34.8
8837,2014-02-16T11:50:00,0:05:00,18.91,97,32.54
8839,2014-02-16T11:55:00,0:05:00,20.72,78,36.5
8841,2014-02-16T12:00:00,0:05:00,20.28,121,35.92
8843,2014-02-16T12:05:00,0:05:00,42.54,87,19.4
8845,2014-02-16T12:10:00,0:05:00,50.3,100,13
8848,2014-02-16T12:15:00,0:05:00,30.43,80,27.8
8856,2014-02-16T12:35:00,0:05:00,51.1,42,NA
8870,2014-02-16T13:10:00,0:05:00,51.27,NA,19
8877,2014-02-16T13:30:00,0:05:00,32.91,114,30.46
8879,2014-02-16T13:35:00,0:05:00,24.79,95,36.7
8881,2014-02-16T13:40:00,0:05:00,18.56,87,36.23
8884,2014-02-16T13:45:00,0:05:00,46.19,83,21.7
8886,2014-02-16T13:50:00,0:05:00,37.42,112,29.69
8888,2014-02-16T13:55:00,0:05:00,52.49,94,15.1
8890,2014-02-16T14:00:00,0:05:00,40.79,115,23
8892,2014-02-16T14:05:00,0:05:00,57.9,77,10.4
8894,2014-02-16T14:10:00,0:05:00,58.16,124,13.23
8895,2014-02-16T14:15:00,0:05:00,59.35,110,14.8
8897,2014-02-16T14:20:00,0:05:00,62.69,89,9.54
8900,2014-02-16T14:25:00,0:05:00,57.1,104,16
8901,2014-02-16T14:30:00,0:05:00,60.49,115,11.31
8903,2014-02-16T14:35:00,0:05:00,59.11,38,14.5
8905,2014-02-16T14:40:00,0:05:00,59.35,124,13.15
8907,2014-02-16T14:45:00,0:05:00,60.83,84,10.8
8909,2014-02-16T14:50:00,0:05:00,58.22,102,12.83
8911,2014-02-16T14:55:00,0:05:00,59.45,120,16.1
8913,2014-02-16T15:00:00,0:05:00,58.17,109,11.23
8915,2014-02-16T15:05:00,0:05:00,59.77,118,15.3
8917,2014-02-16T15:10:00,0:05:00,57.58,66,12.43
8926,2014-02-16T15:30:00,0:05:00,NA,61,33.29
8934,2014-02-16T15:50:00,0:05:00,22.97,115,31.38
8935,2014-02-16T15:55:00,0:05:00,27,91,37.6
8937,2014-02-16T16:00:00,0:05:00,27.47,118,32.33
8939,2014-02-16T16:05:00,0:05:00,15.79,28,39.5
8941,2014-02-16T16:10:00,0:05:00,24.89,121,31.92
8943,2014-02-16T16:15:00,0:05:00,44.22,111,19.7
8946,2014-02-16T16:20:00,0:05:00,25.82,61,34.86
8948,2014-02-16T16:25:00,0:05:00,38.81,94,22.8
8949,2014-02-16T16:30:00,0:05:00,50.7,147,17.15
8952,2014-02-16T16:35:00,0:05:00,56.1,102,14.2
8954,2014-02-16T16:40:00,0:05:00,58.28,94,12.33
8955,2014-02-16T16:45:00,0:05:00,56.86,93,12.9
8957,2014-02-16T16:50:00,0:05:00,57.24,118,12.69
8959,2014-02-16T16:55:00,0:05:00,58.72,106,13.8
8962,2014-02-16T17:00:00,0:05:00,56.5,142,14.92
8964,2014-02-16T17:05:00,0:05:00,60,73,8.5
8965,2014-02-16T17:10:00,0:05:00,58.05,65,12.29
8967,2014-02-16T17:15:00,0:05:00,53.66,105,16.1
8970,2014-02-16T17:20:00,0:05:00,53.04,147,16.38
8972,2014-02-16T17:25:00,0:05:00,32.18,76,23.6
8974,2014-02-16T17:30:00,0:05:00,55.4,118,13.23
8976,2014-02-16T17:35:00,0:05:00,55.36,92,12.7
8978,2014-02-16T17:40:00,0:05:00,55.18,125,13
8980,2014-02-16T17:45:00,0:05:00,56.88,73,9.9
8982,2014-02-16T17:50:00,0:05:00,58.24,46,9
8983,2014-02-16T17:55:00,0:05:00,55.64,72,10
8985,2014-02-16T18:00:00,0:05:00,52.04,111,12.62
8987,2014-02-16T18:05:00,0:05:00,51.5,36,11
8990,2014-02-16T18:10:00,0:05:00,52.7,109,12.62
8992,2014-02-16T18:15:00,0:05:00,53.21,86,12.9
8994,2014-02-16T18:20:00,0:05:00,54.08,107,11.38
8995,2014-02-16T18:25:00,0:05:00,53.47,86,12.4
8997,2014-02-16T18:30:00,0:05:00,56.94,90,8.92
9000,2014-02-16T18:35:00,0:05:00,58.08,78,9
9001,2014-02-16T18:40:00,0:05:00,59.09,78,8.17
9003,2014-02-16T18:45:00,0:05:00,60.9,67,10.4
9006,2014-02-16T18:50:00,0:05:00,60.22,45,8.29
9008,2014-02-16T18:55:00,0:05:00,59.17,35,4.2
9010,2014-02-16T19:00:00,0:05:00,58.28,75,7.92
9012,2014-02-16T19:05:00,0:05:00,63.5,16,3.5
9013,2014-02-16T19:10:00,0:05:00,58.19,31,5.86
9016,2014-02-16T19:15:00,0:05:00,60.8,50,7.1
9018,2014-02-16T19:20:00,0:05:00,59.93,44,3.46
9019,2014-02-16T19:25:00,0:05:00,62.33,63,7.3
9022,2014-02-16T19:30:00,0:05:00,61.36,73,6.69
9024,2014-02-16T19:35:00,0:05:00,62.76,34,4
9026,2014-02-16T19:40:00,0:05:00,60.3,46,7.86
9027,2014-02-16T19:45:00,0:05:00,60.16,38,4.2
9029,2014-02-16T19:50:00,0:05:00,61,11,2.29
9037,2014-02-16T20:10:00,0:05:00,61.23,26,NA
9052,2014-02-16T20:45:00,0:05:00,NA,25,2.6
9060,2014-02-16T21:05:00,0:05:00,63.81,16,1.7
9061,2014-02-16T21:10:00,0:05:00,65.53,36,2.77
9064,2014-02-16T21:15:00,0:05:00,62,19,1.7
9066,2014-02-16T21:20:00,0:05:00,63.05,37,3.31
9067,2014-02-16T21:25:00,0:05:00,62.6,25,2.6
9070,2014-02-16T21:30:00,0:05:00,64.71,14,0.92
9072,2014-02-16T21:35:00,0:05:00,64.8,5,1
9079,2014-02-16T21:55:00,0:05:00,55.39,18,NA
9094,2014-02-16T22:30:00,0:05:00,NA,16,1.15
9101,2014-02-16T22:50:00,0:05:00,64.77,13,0.85
9104,2014-02-16T22:55:00,0:05:00,61.67,6,0.5
9106,2014-02-16T23:00:00,0:05:00,65.62,13,0.85
9108,2014-02-16T23:05:00,0:05:00,61.82,11,0.6
9110,2014-02-16T23:10:00,0:05:00,61.78,18,1.46
9112,2014-02-16T23:15:00,0:05:00,66.67,6,0.6
9114,2014-02-16T23:20:00,0:05:00,66,2,0
9115,2014-02-16T23:25:00,0:05:00,59.5,8,0.8
9117,2014-02-16T23:30:00,0:05:00,62.08,13,1
9120,2014-02-16T23:35:00,0:05:00,62,4,0.4
9121,2014-02-16T23:40:00,0:05:00,63.78,9,0.46
9123,2014-02-16T23:45:00,0:05:00,63.5,8,0.7
9125,2014-02-16T23:50:00,0:05:00,60.25,8,0.69
9127,2014-02-16T23:55:00,0:05:00,56,2,0.5
9136,2014-02-17T00:15:00,0:05:00,NA,4,0.5
9143,2014-02-17T00:35:00,0:05:00,NA,0,0
9146,2014-02-17T00:40:00,0:05:00,60.67,6,0.46
9148,2014-02-17T00:45:00,0:05:00,NA,0,0
9150,2014-02-17T00:50:00,0:05:00,64,3,0
9151,2014-02-17T00:55:00,0:05:00,62.67,3,0.1
9154,2014-02-17T01:00:00,0:05:00,61.86,7,0.15
9156,2014-02-17T01:05:00,0:05:00,NA,0,0
9163,2014-02-17T01:25:00,0:05:00,NA,1,0.1
9172,2014-02-17T01:45:00,0:05:00,71,1,0.1
9173,2014-02-17T01:50:00,0:05:00,63.33,3,0.69
9175,2014-02-17T01:55:00,0:05:00,58,1,0.4
9177,2014-02-17T02:00:00,0:05:00,NA,0,0
9179,2014-02-17T02:05:00,0:05:00,67.67,3,0.1
9182,2014-02-17T02:10:00,0:05:00,59,4,0.15
9184,2014-02-17T02:15:00,0:05:00,NA,0,0
9185,2014-02-17T02:20:00,0:05:00,58,2,0.15
9187,2014-02-17T02:25:00,0:05:00,68,1,0.1
9190,2014-02-17T02:30:00,0:05:00,63,1,0.08
9192,2014-02-17T02:35:00,0:05:00,54,2,0.4
9194,2014-02-17T02:40:00,0:05:00,67,2,0
9196,2014-02-17T02:45:00,0:05:00,NA,0,0
9198,2014-02-17T02:50:00,0:05:00,60,2,0.15
9200,2014-02-17T02:55:00,0:05:00,NA,0,0
9202,2014-02-17T03:00:00,0:05:00,NA,0,0
9203,2014-02-17T03:05:00,0:05:00,60,2,0.2
9205,2014-02-17T03:10:00,0:05:00,64.43,7,0.23
9207,2014-02-17T03:15:00,0:05:00,68,2,0
9210,2014-02-17T03:20:00,0:05:00,55,3,0
9212,2014-02-17T03:25:00,0:05:00,NA,0,0
9214,2014-02-17T03:30:00,0:05:00,63.2,5,0.31
9215,2014-02-17T03:35:00,0:05:00,65.29,7,0.3
9217,2014-02-17T03:40:00,0:05:00,65.67,6,0.15
9220,2014-02-17T03:45:00,0:05:00,67,9,0.5
9221,2014-02-17T03:50:00,0:05:00,62,2,0
9223,2014-02-17T03:55:00,0:05:00,40,3,0.1
9226,2014-02-17T04:00:00,0:05:00,62.71,7,1
9228,2014-02-17T04:05:00,0:05:00,58,6,1
9230,2014-02-17T04:10:00,0:05:00,60.8,5,0.46
9232,2014-02-17T04:15:00,0:05:00,60.67,6,0.6
9233,2014-02-17T04:20:00,0:05:00,61.78,9,0.69
9236,2014-02-17T04:25:00,0:05:00,64.57,23,2.8
9238,2014-02-17T04:30:00,0:05:00,64.22,18,1.54
9239,2014-02-17T04:35:00,0:05:00,64.19,26,3.1
9247,2014-02-17T04:55:00,0:05:00,66.6,15,NA
9256,2014-02-17T05:15:00,0:05:00,63.46,50,5.5
9257,2014-02-17T05:20:00,0:05:00,65.43,37,3
9260,2014-02-17T05:25:00,0:05:00,62.11,72,8.6
9261,2014-02-17T05:30:00,0:05:00,64.03,40,6.57
9263,2014-02-17T05:35:00,0:05:00,64.75,81,9.4
9265,2014-02-17T05:40:00,0:05:00,62.38,52,7.71
9268,2014-02-17T05:45:00,0:05:00,66.32,28,8
9270,2014-02-17T05:50:00,0:05:00,63.29,62,11.14
9272,2014-02-17T05:55:00,0:05:00,61.59,81,10
9273,2014-02-17T06:00:00,0:05:00,62.52,135,13.31
9275,2014-02-17T06:05:00,0:05:00,58.02,111,14.8
9278,2014-02-17T06:10:00,0:05:00,58.97,62,11.29
9280,2014-02-17T06:15:00,0:05:00,56.14,125,16.9
9281,2014-02-17T06:20:00,0:05:00,53.69,157,18.31
9284,2014-02-17T06:25:00,0:05:00,51.73,119,17.1
9286,2014-02-17T06:30:00,0:05:00,52.52,141,15.54
9287,2014-02-17T06:35:00,0:05:00,29.63,87,38.4
9290,2014-02-17T06:40:00,0:05:00,30.68,145,28.92
9292,2014-02-17T06:45:00,0:05:00,29.54,97,32.3
9294,2014-02-17T06:50:00,0:05:00,16.35,51,33.71
9296,2014-02-17T06:55:00,0:05:00,20.65,86,36.8
9298,2014-02-17T07:00:00,0:05:00,27.2,119,31.08
9299,2014-02-17T07:05:00,0:05:00,23.01,99,34.8
9302,2014-02-17T07:10:00,0:05:00,28.81,62,32.43
9304,2014-02-17T07:15:00,0:05:00,27.51,110,33.2
9305,2014-02-17T07:20:00,0:05:00,41.51,153,21.85
9308,2014-02-17T07:25:00,0:05:00,24.14,102,38.3
9310,2014-02-17T07:30:00,0:05:00,46.02,64,24.57
9317,2014-02-17T07:50:00,0:05:00,NA,114,27.54
9325,2014-02-17T08:10:00,0:05:00,39.04,135,29.38
9328,2014-02-17T08:15:00,0:05:00,17.75,57,40.9
9330,2014-02-17T08:20:00,0:05:00,21.77,122,34.77
9332,2014-02-17T08:25:00,0:05:00,43.96,101,17.3
9334,2014-02-17T08:30:00,0:05:00,43.52,142,20.38
9336,2014-02-17T08:35:00,0:05:00,31.78,87,38.5
9338,2014-02-17T08:40:00,0:05:00,35.44,145,27.54
9340,2014-02-17T08:45:00,0:05:00,58.32,69,9.4
9342,2014-02-17T08:50:00,0:05:00,26.16,107,28.83
9344,2014-02-17T08:55:00,0:05:00,47.38,97,18
9346,2014-02-17T09:00:00,0:05:00,47.61,101,16.85
9348,2014-02-17T09:05:00,0:05:00,60.58,71,8.8
9350,2014-02-17T09:10:00,0:05:00,62.4,134,12.85
9352,2014-02-17T09:15:00,0:05:00,59.74,97,13.9
9354,2014-02-17T09:20:00,0:05:00,61.59,125,12
9355,2014-02-17T09:25:00,0:05:00,60.82,91,12
9358,2014-02-17T09:30:00,0:05:00,64.07,75,8
9360,2014-02-17T09:35:00,0:05:00,59.5,136,17.8
9362,2014-02-17T09:40:00,0:05:00,62.76,103,10.08
9364,2014-02-17T09:45:00,0:05:00,60.62,103,12.8
9366,2014-02-17T09:50:00,0:05:00,62.94,100,9.77
9368,2014-02-17T09:55:00,0:05:00,62.14,83,10.5
9370,2014-02-17T10:00:00,0:05:00,62.4,121,11.62
9372,2014-02-17T10:05:00,0:05:00,62.49,76,9.4
9374,2014-02-17T10:10:00,0:05:00,63.55,106,10.92
9375,2014-02-17T10:15:00,0:05:00,64.62,74,8.7
9377,2014-02-17T10:20:00,0:05:00,62.12,127,11.92
9380,2014-02-17T10:25:00,0:05:00,61.94,71,8.2
9381,2014-02-17T10:30:00,0:05:00,61.35,96,9.69
9383,2014-02-17T10:35:00,0:05:00,61.34,93,12.2
9385,2014-02-17T10:40:00,0:05:00,62.68,121,11.23
9387,2014-02-17T10:45:00,0:05:00,61.81,89,13.8
9389,2014-02-17T10:50:00,0:05:00,61.48,141,13.62
9391,2014-02-17T10:55:00,0:05:00,65.03,72,8.6
9394,2014-02-17T11:00:00,0:05:00,59.04,78,15.57
9396,2014-02-17T11:05:00,0:05:00,60.51,94,11.6
9397,2014-02-17T11:10:00,0:05:00,60.18,125,14.08
9399,2014-02-17T11:15:00,0:05:00,59.57,120,17.2
9402,2014-02-17T11:20:00,0:05:00,49.45,119,15.92
9404,2014-02-17T11:25:00,0:05:00,58.69,116,15.6
9406,2014-02-17T11:30:00,0:05:00,60.76,99,9.92
9408,2014-02-17T11:35:00,0:05:00,61.3,80,11.7
9415,2014-02-17T11:55:00,0:05:00,61.09,NA,15.4
9424,2014-02-17T12:15:00,0:05:00,62.61,82,10.8
9426,2014-02-17T12:20:00,0:05:00,61.58,135,13.23
9427,2014-02-17T12:25:00,0:05:00,60.96,98,12.3
9429,2014-02-17T12:30:00,0:05:00,62.77,118,12.23
9431,2014-02-17T12:35:00,0:05:00,61.79,91,11
9434,2014-02-17T12:40:00,0:05:00,60.5,129,12.69
9436,2014-02-17T12:45:00,0:05:00,58.24,82,11
9438,2014-02-17T12:50:00,0:05:00,42.75,138,22.31
9440,2014-02-17T12:55:00,0:05:00,61.99,105,12.7
9441,2014-02-17T13:00:00,0:05:00,62.39,109,11.77
9443,2014-02-17T13:05:00,0:05:00,61.42,90,12
9445,2014-02-17T13:10:00,0:05:00,59.52,145,14.54
9447,2014-02-17T13:15:00,0:05:00,63.01,94,10.6
9449,2014-02-17T13:20:00,0:05:00,60.89,150,16.25
9458,2014-02-17T13:40:00,0:05:00,NA,119,11.62
9465,2014-02-17T14:00:00,0:05:00,60.86,121,11.92
9467,2014-02-17T14:05:00,0:05:00,61.72,87,11.2
9469,2014-02-17T14:10:00,0:05:00,59.98,89,15.57
9471,2014-02-17T14:15:00,0:05:00,35.67,95,31.7
9473,2014-02-17T14:20:00,0:05:00,49.2,139,16.08
9476,2014-02-17T14:25:00,0:05:00,57,114,16.4
9478,2014-02-17T14:30:00,0:05:00,36.01,137,25.31
9486,2014-02-17T14:50:00,0:05:00,40.08,72,NA
9500,2014-02-17T15:25:00,0:05:00,24.19,NA,35
9507,2014-02-17T15:45:00,0:05:00,23.29,85,31.4
9510,2014-02-17T15:50:00,0:05:00,28.87,125,30.85
9512,2014-02-17T15:55:00,0:05:00,40.89,100,23.3
9514,2014-02-17T16:00:00,0:05:00,38.78,120,22.38
9516,2014-02-17T16:05:00,0:05:00,51.12,121,17.7
9518,2014-02-17T16:10:00,0:05:00,31.72,50,39.57
9519,2014-02-17T16:15:00,0:05:00,53.44,90,13.8
9522,2014-02-17T16:20:00,0:05:00,54.31,151,15.85
9524,2014-02-17T16:25:00,0:05:00,54.4,124,17.6
9526,2014-02-17T16:30:00,0:05:00,60.12,148,15.46
9528,2014-02-17T16:35:00,0:05:00,59.94,115,14.7
9530,2014-02-17T16:40:00,0:05:00,58.25,160,15.46
9532,2014-02-17T16:45:00,0:05:00,58.91,112,15
9534,2014-02-17T16:50:00,0:05:00,57.08,145,14.38
9535,2014-02-17T16:55:00,0:05:00,59.28,75,11.33
9538,2014-02-17T17:00:00,0:05:00,31.7,120,27.62
9540,2014-02-17T17:05:00,0:05:00,39.68,84,19
9542,2014-02-17T17:10:00,0:05:00,49.93,147,17.31
9543,2014-02-17T17:15:00,0:05:00,21.9,87,32.2
9546,2014-02-17T17:20:00,0:05:00,24.6,123,31.38
9548,2014-02-17T17:25:00,0:05:00,27.17,87,28.2
9550,2014-02-17T17:30:00,0:05:00,29.62,143,31.38
9551,2014-02-17T17:35:00,0:05:00,27.28,95,35.2
9554,2014-02-17T17:40:00,0:05:00,29.72,124,30.31
9556,2014-02-17T17:45:00,0:05:00,22.17,96,32.2
9558,2014-02-17T17:50:00,0:05:00,24.43,119,32.46
9560,2014-02-17T17:55:00,0:05:00,30.61,94,24.5
9562,2014-02-17T18:00:00,0:05:00,41.37,70,18.86
9564,2014-02-17T18:05:00,0:05:00,24.9,88,29.3
9565,2014-02-17T18:10:00,0:05:00,27.66,121,32.62
9567,2014-02-17T18:15:00,0:05:00,28.33,79,38.1
9569,2014-02-17T18:20:00,0:05:00,37.65,119,20.38
9571,2014-02-17T18:25:00,0:05:00,39.75,107,23.5
9573,2014-02-17T18:30:00,0:05:00,43.81,74,20.43
9575,2014-02-17T18:35:00,0:05:00,61.92,64,7.9
9577,2014-02-17T18:40:00,0:05:00,62.11,115,11.38
9580,2014-02-17T18:45:00,0:05:00,57.46,39,14.5
9581,2014-02-17T18:50:00,0:05:00,60.04,104,10.08
9583,2014-02-17T18:55:00,0:05:00,62.39,49,5.3
9586,2014-02-17T19:00:00,0:05:00,60.01,106,11.5
9588,2014-02-17T19:05:00,0:05:00,59.52,67,8.9
9590,2014-02-17T19:10:00,0:05:00,60.91,86,9
9592,2014-02-17T19:15:00,0:05:00,62.12,69,8.5
9593,2014-02-17T19:20:00,0:05:00,61.34,109,10.23
9595,2014-02-17T19:25:00,0:05:00,61.11,35,4
9597,2014-02-17T19:30:00,0:05:00,64.69,77,6.54
9599,2014-02-17T19:35:00,0:05:00,62.75,56,6.6
9601,2014-02-17T19:40:00,0:05:00,63.92,76,7.08
9604,2014-02-17T19:45:00,0:05:00,62.74,57,6.6
9611,2014-02-17T20:05:00,0:05:00,62,21,NA
9620,2014-02-17T20:25:00,0:05:00,66.11,37,3.5
9622,2014-02-17T20:30:00,0:05:00,61.88,17,3
9624,2014-02-17T20:35:00,0:05:00,60.79,47,5.7
9625,2014-02-17T20:40:00,0:05:00,63.95,44,3.38
9627,2014-02-17T20:45:00,0:05:00,62.33,12,3.25
9629,2014-02-17T20:50:00,0:05:00,63.76,34,2.69
9631,2014-02-17T20:55:00,0:05:00,63.72,32,3.3
9640,2014-02-17T21:15:00,0:05:00,62.59,NA,7.6
9648,2014-02-17T21:35:00,0:05:00,63.23,26,2.4
9649,2014-02-17T21:40:00,0:05:00,64.42,52,4.38
9651,2014-02-17T21:45:00,0:05:00,62.27,22,1.8
9653,2014-02-17T21:50:00,0:05:00,63.19,31,2.46
9655,2014-02-17T21:55:00,0:05:00,63.88,41,4.9
9657,2014-02-17T22:00:00,0:05:00,62,24,4
9660,2014-02-17T22:05:00,0:05:00,66.56,18,2.33
9662,2014-02-17T22:10:00,0:05:00,60.69,32,3
9664,2014-02-17T22:15:00,0:05:00,65.7,20,1.6
9666,2014-02-17T22:20:00,0:05:00,62.67,12,2
9668,2014-02-17T22:25:00,0:05:00,63.15,13,1.3
9670,2014-02-17T22:30:00,0:05:00,64.13,24,1.77
9672,2014-02-17T22:35:00,0:05:00,61.16,19,2.3
9673,2014-02-17T22:40:00,0:05:00,63.15,33,2.46
9682,2014-02-17T23:00:00,0:05:00,NA,21,1.15
9689,2014-02-17T23:20:00,0:05:00,62.93,28,2
9691,2014-02-17T23:25:00,0:05:00,64.2,20,1.6
9694,2014-02-17T23:30:00,0:05:00,64.88,25,2.54
9696,2014-02-17T23:35:00,0:05:00,67.83,12,1.1
9698,2014-02-17T23:40:00,0:05:00,65.59,17,1.23
9700,2014-02-17T23:45:00,0:05:00,64.4,5,0.3
9702,2014-02-17T23:50:00,0:05:00,65,6,0.57
9703,2014-02-17T23:55:00,0:05:00,61.8,5,0.2
9706,2014-02-18T00:00:00,0:05:00,63.43,7,0.31
9708,2014-02-18T00:05:00,0:05:00,67.75,8,0.6
9710,2014-02-18T00:10:00,0:05:00,63.67,9,0.54
9712,2014-02-18T00:15:00,0:05:00,61.57,14,0.9
9714,2014-02-18T00:20:00,0:05:00,66.25,12,0.85
9716,2014-02-18T00:25:00,0:05:00,61.2,5,0
9724,2014-02-18T00:45:00,0:05:00,NA,NA,0
9738,2014-02-18T01:20:00,0:05:00,69.75,NA,0.14
9745,2014-02-18T01:40:00,0:05:00,59,1,0.14
9747,2014-02-18T01:45:00,0:05:00,NA,0,0
9750,2014-02-18T01:50:00,0:05:00,67,2,0
9751,2014-02-18T01:55:00,0:05:00,67,3,0
9753,2014-02-18T02:00:00,0:05:00,NA,0,0
9756,2014-02-18T02:05:00,0:05:00,63,2,0.2
9758,2014-02-18T02:10:00,0:05:00,NA,0,0
9760,2014-02-18T02:15:00,0:05:00,60,2,1
9761,2014-02-18T02:20:00,0:05:00,NA,0,0
9763,2014-02-18T02:25:00,0:05:00,NA,0,0
9766,2014-02-18T02:30:00,0:05:00,62,4,0.31
9768,2014-02-18T02:35:00,0:05:00,NA,0,0
9770,2014-02-18T02:40:00,0:05:00,67,2,0
9772,2014-02-18T02:45:00,0:05:00,67.75,4,0.8
9774,2014-02-18T02:50:00,0:05:00,55,2,0.15
9776,2014-02-18T02:55:00,0:05:00,57,4,1
9778,2014-02-18T03:00:00,0:05:00,63,1,0
9780,2014-02-18T03:05:00,0:05:00,68,1,0.1
9781,2014-02-18T03:10:00,0:05:00,61,2,0.15
9784,2014-02-18T03:15:00,0:05:00,59,1,0.1
9786,2014-02-18T03:20:00,0:05:00,61,4,0.57
9787,2014-02-18T03:25:00,0:05:00,64,4,0.4
9790,2014-02-18T03:30:00,0:05:00,62,2,0
9792,2014-02-18T03:35:00,0:05:00,62.2,5,0.1
9794,2014-02-18T03:40:00,0:05:00,62,2,0.29
9795,2014-02-18T03:45:00,0:05:00,NA,0,0
9797,2014-02-18T03:50:00,0:05:00,70,1,0.14
9800,2014-02-18T03:55:00,0:05:00,67,2,0
9802,2014-02-18T04:00:00,0:05:00,NA,0,0
9804,2014-02-18T04:05:00,0:05:00,62.67,3,0.3
9806,2014-02-18T04:10:00,0:05:00,59,4,0.31
9808,2014-02-18T04:15:00,0:05:00,66,2,0
9809,2014-02-18T04:20:00,0:05:00,59,1,0.17
9812,2014-02-18T04:25:00,0:05:00,73,2,0
9814,2014-02-18T04:30:00,0:05:00,58,2,0.15
9821,2014-02-18T04:50:00,0:05:00,64,1,NA
9829,2014-02-18T05:10:00,0:05:00,60,3,0.23
9831,2014-02-18T05:15:00,0:05:00,64.4,10,0.8
9833,2014-02-18T05:20:00,0:05:00,47.57,7,0.23
9836,2014-02-18T05:25:00,0:05:00,64.2,10,1.2
9838,2014-02-18T05:30:00,0:05:00,64.53,17,2.14
9840,2014-02-18T05:35:00,0:05:00,67.86,22,1.8
9842,2014-02-18T05:40:00,0:05:00,66.28,29,1.92
9849,2014-02-18T06:00:00,0:05:00,65.3,NA,1.38
9857,2014-02-18T06:20:00,0:05:00,65.74,19,2.71
9859,2014-02-18T06:25:00,0:05:00,64.45,22,2.4
9861,2014-02-18T06:30:00,0:05:00,62.46,39,3.15
9863,2014-02-18T06:35:00,0:05:00,60.42,24,2.4
9865,2014-02-18T06:40:00,0:05:00,62.7,23,1.54
9867,2014-02-18T06:45:00,0:05:00,60.42,24,4.33
9869,2014-02-18T06:50:00,0:05:00,62.13,8,0.86
9878,2014-02-18T07:10:00,0:05:00,60.08,36,NA
9885,2014-02-18T07:30:00,0:05:00,62.32,28,4.57
9887,2014-02-18T07:35:00,0:05:00,63.22,32,3
9889,2014-02-18T07:40:00,0:05:00,62.18,22,2.86
9891,2014-02-18T07:45:00,0:05:00,64.14,50,5.8
9893,2014-02-18T07:50:00,0:05:00,62.69,61,5.85
9895,2014-02-18T07:55:00,0:05:00,64.76,58,6.5
9897,2014-02-18T08:00:00,0:05:00,64.21,28,4.86
9899,2014-02-18T08:05:00,0:05:00,64.88,48,6.2
9902,2014-02-18T08:10:00,0:05:00,62.07,41,7.71
9904,2014-02-18T08:15:00,0:05:00,65.42,43,4.4
9906,2014-02-18T08:20:00,0:05:00,62.06,49,8
9908,2014-02-18T08:25:00,0:05:00,61.32,68,8.5
9910,2014-02-18T08:30:00,0:05:00,64.32,41,7.71
9911,2014-02-18T08:35:00,0:05:00,62.59,64,8
9913,2014-02-18T08:40:00,0:05:00,60.38,47,9.29
9915,2014-02-18T08:45:00,0:05:00,62.71,70,8.7
9918,2014-02-18T08:50:00,0:05:00,60.46,56,10.29
9920,2014-02-18T08:55:00,0:05:00,59.97,61,8.1
9921,2014-02-18T09:00:00,0:05:00,62,53,9.71
9923,2014-02-18T09:05:00,0:05:00,61.64,22,7
9926,2014-02-18T09:10:00,0:05:00,63.06,93,8.92
9928,2014-02-18T09:15:00,0:05:00,61.64,84,11
9930,2014-02-18T09:20:00,0:05:00,63.8,61,9.29
9932,2014-02-18T09:25:00,0:05:00,61.35,79,9.4
9934,2014-02-18T09:30:00,0:05:00,61.8,102,10.15
9936,2014-02-18T09:35:00,0:05:00,62.16,31,9
9938,2014-02-18T09:40:00,0:05:00,61.51,61,10.43
9939,2014-02-18T09:45:00,0:05:00,62.23,60,7.6
9941,2014-02-18T09:50:00,0:05:00,60.78,55,9.71
9943,2014-02-18T09:55:00,0:05:00,62.92,110,14
9946,2014-02-18T10:00:00,0:05:00,63.73,44,7.29
9947,2014-02-18T10:05:00,0:05:00,63.87,69,8.2
9950,2014-02-18T10:10:00,0:05:00,61.81,42,7.57
9951,2014-02-18T10:15:00,0:05:00,62.2,90,10.8
9953,2014-02-18T10:20:00,0:05:00,61.67,159,15.23
9956,2014-02-18T10:25:00,0:05:00,64.48,62,7.4
9957,2014-02-18T10:30:00,0:05:00,61.96,51,8.43
9959,2014-02-18T10:35:00,0:05:00,61.79,94,12.2
9962,2014-02-18T10:40:00,0:05:00,65,63,10.86
9964,2014-02-18T10:45:00,0:05:00,63.62,93,11
9965,2014-02-18T10:50:00,0:05:00,61.78,93,9.15
9968,2014-02-18T10:55:00,0:05:00,61.66,111,13.6
9975,2014-02-18T11:15:00,0:05:00,61.67,89,NA
9983,2014-02-18T11:35:00,0:05:00,59.53,120,15.3
9986,2014-02-18T11:40:00,0:05:00,61.54,132,13.15
9988,2014-02-18T11:45:00,0:05:00,60.89,90,11.4
9990,2014-02-18T11:50:00,0:05:00,60.36,143,13.77
9991,2014-02-18T11:55:00,0:05:00,59.98,101,13.5
9994,2014-02-18T12:00:00,0:05:00,58.9,61,11.43
9996,2014-02-18T12:05:00,0:05:00,61.11,70,8.5
9997,2014-02-18T12:10:00,0:05:00,61.71,56,9.29
9999,2014-02-18T12:15:00,0:05:00,61.72,103,12.4
10001,2014-02-18T12:20:00,0:05:00,60.6,77,13.86
10003,2014-02-18T12:25:00,0:05:00,63.21,76,9.1
10006,2014-02-18T12:30:00,0:05:00,60.3,73,12.86
