,starttime,resolution,speed,volume,occupancy
10231,2011-03-18T20:20:00-07:00,0:05:00,65.06,32,2.27
10233,2011-03-18T20:25:00-07:00,0:05:00,63.73,40,3.21
10234,2011-03-18T20:30:00-07:00,0:05:00,62.41,34,2.27
10237,2011-03-18T20:35:00-07:00,0:05:00,57.76,34,2.36
10239,2011-03-18T20:40:00-07:00,0:05:00,64.9,58,4.13
10240,2011-03-18T20:45:00-07:00,0:05:00,63.15,72,5.86
10243,2011-03-18T20:50:00-07:00,0:05:00,62.54,56,4.67
10245,2011-03-18T20:55:00-07:00,0:05:00,61.89,47,3.36
10247,2011-03-18T21:00:00-07:00,0:05:00,63.65,26,3.33
10249,2011-03-18T21:05:00-07:00,0:05:00,61.16,56,4.71
10251,2011-03-18T21:10:00-07:00,0:05:00,63.36,59,4.4
10253,2011-03-18T21:15:00-07:00,0:05:00,63.02,53,4.21
10255,2011-03-18T21:20:00-07:00,0:05:00,63.11,45,3.4
10257,2011-03-18T21:25:00-07:00,0:05:00,62.92,36,2.86
10259,2011-03-18T21:30:00-07:00,0:05:00,66.92,26,1.8
10261,2011-03-18T21:35:00-07:00,0:05:00,63.97,35,2.79
10263,2011-03-18T21:40:00-07:00,0:05:00,64,48,4.82
10265,2011-03-18T21:45:00-07:00,0:05:00,63.49,41,3.43
10267,2011-03-18T21:50:00-07:00,0:05:00,63.21,39,2.47
10268,2011-03-18T21:55:00-07:00,0:05:00,62.21,34,2.07
10271,2011-03-18T22:00:00-07:00,0:05:00,62.12,33,2.13
10272,2011-03-18T22:05:00-07:00,0:05:00,63.88,75,6.14
10275,2011-03-18T22:10:00-07:00,0:05:00,65.45,40,3
10276,2011-03-18T22:15:00-07:00,0:05:00,65.55,31,2.27
10279,2011-03-18T22:20:00-07:00,0:05:00,64.76,51,3.47
10281,2011-03-18T22:25:00-07:00,0:05:00,67.81,27,1.64
10283,2011-03-18T22:30:00-07:00,0:05:00,64.38,34,2.33
10285,2011-03-18T22:35:00-07:00,0:05:00,63.11,37,2.13
10287,2011-03-18T22:40:00-07:00,0:05:00,63.53,38,2.8
10289,2011-03-18T22:45:00-07:00,0:05:00,65.79,38,2.8
10291,2011-03-18T22:50:00-07:00,0:05:00,67.3,27,1.67
10292,2011-03-18T22:55:00-07:00,0:05:00,66.42,24,1.33
10295,2011-03-18T23:00:00-07:00,0:05:00,64.13,23,0.87
10297,2011-03-18T23:05:00-07:00,0:05:00,63.65,26,1.93
10299,2011-03-18T23:10:00-07:00,0:05:00,58.61,23,1.47
10301,2011-03-18T23:15:00-07:00,0:05:00,64.47,15,0.86
10303,2011-03-18T23:20:00-07:00,0:05:00,63.81,32,2
10305,2011-03-18T23:25:00-07:00,0:05:00,63,19,1.07
10307,2011-03-18T23:30:00-07:00,0:05:00,60,9,0.8
10308,2011-03-18T23:35:00-07:00,0:05:00,64.83,6,0.38
10311,2011-03-18T23:40:00-07:00,0:05:00,60.5,10,0.73
10313,2011-03-18T23:45:00-07:00,0:05:00,61.05,21,1.57
10315,2011-03-18T23:50:00-07:00,0:05:00,58.6,10,0.6
10317,2011-03-18T23:55:00-07:00,0:05:00,68.14,7,0.29
10319,2011-03-19T00:00:00-07:00,0:05:00,63.75,8,0.33
10321,2011-03-19T00:05:00-07:00,0:05:00,61.75,16,1.14
10323,2011-03-19T00:10:00-07:00,0:05:00,57.67,6,0.4
10325,2011-03-19T00:15:00-07:00,0:05:00,59.5,8,1
10327,2011-03-19T00:20:00-07:00,0:05:00,64.5,8,0.27
10329,2011-03-19T00:25:00-07:00,0:05:00,63.71,7,0.29
10331,2011-03-19T00:30:00-07:00,0:05:00,58,2,0.33
10333,2011-03-19T00:35:00-07:00,0:05:00,64,4,0.25
10334,2011-03-19T00:40:00-07:00,0:05:00,61.75,8,0.47
10337,2011-03-19T00:45:00-07:00,0:05:00,60.67,6,0.29
10339,2011-03-19T00:50:00-07:00,0:05:00,62.5,4,0.13
10341,2011-03-19T00:55:00-07:00,0:05:00,61,2,0.21
10342,2011-03-19T01:00:00-07:00,0:05:00,60.4,5,0.13
10345,2011-03-19T01:05:00-07:00,0:05:00,54,1,0.07
10347,2011-03-19T01:10:00-07:00,0:05:00,69.5,4,0.18
10349,2011-03-19T01:15:00-07:00,0:05:00,77,2,0
10351,2011-03-19T01:20:00-07:00,0:05:00,59,1,0.07
10353,2011-03-19T01:25:00-07:00,0:05:00,68,6,0.43
10355,2011-03-19T01:30:00-07:00,0:05:00,56.5,2,0.13
10357,2011-03-19T01:35:00-07:00,0:05:00,56,3,0.21
10359,2011-03-19T01:40:00-07:00,0:05:00,NA,0,0
10361,2011-03-19T01:45:00-07:00,0:05:00,60,2,0
10363,2011-03-19T01:50:00-07:00,0:05:00,61.6,5,0.13
10365,2011-03-19T01:55:00-07:00,0:05:00,59.33,3,0
10367,2011-03-19T02:00:00-07:00,0:05:00,65.67,3,0
10369,2011-03-19T02:05:00-07:00,0:05:00,62,2,0
10371,2011-03-19T02:10:00-07:00,0:05:00,57,2,0.18
10373,2011-03-19T02:15:00-07:00,0:05:00,60,4,0.29
10374,2011-03-19T02:20:00-07:00,0:05:00,68,6,0.27
10377,2011-03-19T02:25:00-07:00,0:05:00,NA,0,0
10379,2011-03-19T02:30:00-07:00,0:05:00,61,2,0
10381,2011-03-19T02:35:00-07:00,0:05:00,NA,0,0
10383,2011-03-19T02:40:00-07:00,0:05:00,64,2,0.13
10385,2011-03-19T02:45:00-07:00,0:05:00,59.5,4,0.14
10387,2011-03-19T02:50:00-07:00,0:05:00,NA,0,0
10389,2011-03-19T02:55:00-07:00,0:05:00,NA,0,0
10391,2011-03-19T03:00:00-07:00,0:05:00,62.5,4,0.13
10393,2011-03-19T03:05:00-07:00,0:05:00,56,2,0.13
10395,2011-03-19T03:10:00-07:00,0:05:00,64,4,0.27
10397,2011-03-19T03:15:00-07:00,0:05:00,65.33,3,0
10398,2011-03-19T03:20:00-07:00,0:05:00,66,3,0.13
10400,2011-03-19T03:25:00-07:00,0:05:00,63.33,3,0
10403,2011-03-19T03:30:00-07:00,0:05:00,66.5,4,0.27
10405,2011-03-19T03:35:00-07:00,0:05:00,68.67,3,0
10406,2011-03-19T03:40:00-07:00,0:05:00,59,2,0.13
10409,2011-03-19T03:45:00-07:00,0:05:00,NA,0,0
10411,2011-03-19T03:50:00-07:00,0:05:00,68.4,5,0.2
10413,2011-03-19T03:55:00-07:00,0:05:00,64.5,4,0
10415,2011-03-19T04:00:00-07:00,0:05:00,64,3,0.2
10417,2011-03-19T04:05:00-07:00,0:05:00,NA,0,0
10419,2011-03-19T04:10:00-07:00,0:05:00,NA,0,0
10421,2011-03-19T04:15:00-07:00,0:05:00,67.8,5,0.14
10423,2011-03-19T04:20:00-07:00,0:05:00,NA,0,0
10425,2011-03-19T04:25:00-07:00,0:05:00,NA,0,0
10427,2011-03-19T04:30:00-07:00,0:05:00,61.78,9,0.47
10429,2011-03-19T04:35:00-07:00,0:05:00,68,4,0.25
10431,2011-03-19T04:40:00-07:00,0:05:00,73.4,10,0.27
10433,2011-03-19T04:45:00-07:00,0:05:00,64.67,3,0.14
10434,2011-03-19T04:50:00-07:00,0:05:00,66.67,6,0.27
10437,2011-03-19T04:55:00-07:00,0:05:00,64,2,0
10439,2011-03-19T05:00:00-07:00,0:05:00,64.33,6,0.07
10440,2011-03-19T05:05:00-07:00,0:05:00,65,4,0
10443,2011-03-19T05:10:00-07:00,0:05:00,66.4,5,0
10445,2011-03-19T05:15:00-07:00,0:05:00,70,2,0
10447,2011-03-19T05:20:00-07:00,0:05:00,61.93,15,0.8
10449,2011-03-19T05:25:00-07:00,0:05:00,59.5,8,0.63
10451,2011-03-19T05:30:00-07:00,0:05:00,65.5,8,0.4
10453,2011-03-19T05:35:00-07:00,0:05:00,63.53,17,0.79
10455,2011-03-19T05:40:00-07:00,0:05:00,66.86,7,0.27
10457,2011-03-19T05:45:00-07:00,0:05:00,68,14,0.57
10459,2011-03-19T05:50:00-07:00,0:05:00,61.91,11,0.93
10461,2011-03-19T05:55:00-07:00,0:05:00,65.33,12,0.43
10463,2011-03-19T06:00:00-07:00,0:05:00,66.1,21,1.2
10465,2011-03-19T06:05:00-07:00,0:05:00,69.2,5,0.29
10467,2011-03-19T06:10:00-07:00,0:05:00,65.14,14,1.09
10468,2011-03-19T06:15:00-07:00,0:05:00,67,2,0
10471,2011-03-19T06:20:00-07:00,0:05:00,66,9,0.55
10473,2011-03-19T06:25:00-07:00,0:05:00,63.63,19,1.42
10475,2011-03-19T06:30:00-07:00,0:05:00,63.7,20,2.22
10476,2011-03-19T06:35:00-07:00,0:05:00,67.17,6,0.63
10479,2011-03-19T06:40:00-07:00,0:05:00,63.88,17,1.89
10481,2011-03-19T06:45:00-07:00,0:05:00,65.44,9,0.88
10483,2011-03-19T06:50:00-07:00,0:05:00,64.22,9,0.6
10485,2011-03-19T06:55:00-07:00,0:05:00,62.33,3,0.25
10487,2011-03-19T07:00:00-07:00,0:05:00,63.33,3,0.2
10489,2011-03-19T07:05:00-07:00,0:05:00,66.43,7,0.63
10491,2011-03-19T07:10:00-07:00,0:05:00,64.5,16,1.45
10493,2011-03-19T07:15:00-07:00,0:05:00,69,4,0.33
10495,2011-03-19T07:20:00-07:00,0:05:00,65.2,10,0.91
10497,2011-03-19T07:25:00-07:00,0:05:00,66.11,18,1.17
10499,2011-03-19T07:30:00-07:00,0:05:00,63.92,13,0.91
10501,2011-03-19T07:35:00-07:00,0:05:00,63.57,14,0.69
10502,2011-03-19T07:40:00-07:00,0:05:00,64.81,31,2.13
10505,2011-03-19T07:45:00-07:00,0:05:00,64.83,35,2.67
10507,2011-03-19T07:50:00-07:00,0:05:00,66.78,37,2.8
10508,2011-03-19T07:55:00-07:00,0:05:00,63.8,10,1.67
10511,2011-03-19T08:00:00-07:00,0:05:00,66,20,0.93
10513,2011-03-19T08:05:00-07:00,0:05:00,64.2,30,2
10515,2011-03-19T08:10:00-07:00,0:05:00,63.62,26,1.6
10517,2011-03-19T08:15:00-07:00,0:05:00,66.76,37,2.27
10519,2011-03-19T08:20:00-07:00,0:05:00,65,58,4.27
10521,2011-03-19T08:25:00-07:00,0:05:00,65,41,2.73
10523,2011-03-19T08:30:00-07:00,0:05:00,65,27,2.45
10525,2011-03-19T08:35:00-07:00,0:05:00,64.65,37,2.64
10527,2011-03-19T08:40:00-07:00,0:05:00,65.17,72,5.27
10529,2011-03-19T08:45:00-07:00,0:05:00,65.96,56,3.5
10531,2011-03-19T08:50:00-07:00,0:05:00,64.92,50,3.87
10533,2011-03-19T08:55:00-07:00,0:05:00,61.3,23,1.5
10535,2011-03-19T09:00:00-07:00,0:05:00,63.54,52,3.47
10536,2011-03-19T09:05:00-07:00,0:05:00,62.32,53,3.93
10539,2011-03-19T09:10:00-07:00,0:05:00,63.33,24,2.82
10541,2011-03-19T09:15:00-07:00,0:05:00,65.11,37,3.25
10542,2011-03-19T09:20:00-07:00,0:05:00,64.23,69,5.53
10545,2011-03-19T09:25:00-07:00,0:05:00,65.27,60,4.71
10547,2011-03-19T09:30:00-07:00,0:05:00,65.18,51,4.82
10549,2011-03-19T09:35:00-07:00,0:05:00,65.72,82,6.07
10551,2011-03-19T09:40:00-07:00,0:05:00,64.31,52,5.91
10553,2011-03-19T09:45:00-07:00,0:05:00,65.48,66,5.14
10555,2011-03-19T09:50:00-07:00,0:05:00,65.77,64,4.27
10557,2011-03-19T09:55:00-07:00,0:05:00,63.26,78,6.07
10559,2011-03-19T10:00:00-07:00,0:05:00,65.53,53,5.45
10561,2011-03-19T10:05:00-07:00,0:05:00,65.06,85,6.93
10563,2011-03-19T10:10:00-07:00,0:05:00,65.65,81,5.53
10565,2011-03-19T10:15:00-07:00,0:05:00,64.82,68,5.21
10567,2011-03-19T10:20:00-07:00,0:05:00,64.09,92,6.8
10569,2011-03-19T10:25:00-07:00,0:05:00,64.05,107,8.5
10571,2011-03-19T10:30:00-07:00,0:05:00,65.29,89,6.47
10573,2011-03-19T10:35:00-07:00,0:05:00,63.98,107,9.21
10575,2011-03-19T10:40:00-07:00,0:05:00,64.13,89,9.45
10576,2011-03-19T10:45:00-07:00,0:05:00,64.81,86,6.86
10579,2011-03-19T10:50:00-07:00,0:05:00,64.36,116,8.73
10581,2011-03-19T10:55:00-07:00,0:05:00,64.14,95,7.71
10583,2011-03-19T11:00:00-07:00,0:05:00,63.89,119,9.07
10585,2011-03-19T11:05:00-07:00,0:05:00,60.4,60,8.63
10587,2011-03-19T11:10:00-07:00,0:05:00,66.31,113,8.33
10589,2011-03-19T11:15:00-07:00,0:05:00,63.65,148,12.07
10591,2011-03-19T11:20:00-07:00,0:05:00,63.9,97,7.8
10593,2011-03-19T11:25:00-07:00,0:05:00,65.34,110,9.14
10595,2011-03-19T11:30:00-07:00,0:05:00,63.42,103,7.73
10597,2011-03-19T11:35:00-07:00,0:05:00,62.48,95,7.79
10599,2011-03-19T11:40:00-07:00,0:05:00,62.62,117,8.73
10601,2011-03-19T11:45:00-07:00,0:05:00,64.79,107,8.79
10602,2011-03-19T11:50:00-07:00,0:05:00,65.97,97,7
10605,2011-03-19T11:55:00-07:00,0:05:00,66.47,100,8.21
10607,2011-03-19T12:00:00-07:00,0:05:00,66.2,45,5.89
10609,2011-03-19T12:05:00-07:00,0:05:00,63.92,89,7.57
10610,2011-03-19T12:10:00-07:00,0:05:00,62.05,111,11.73
10613,2011-03-19T12:15:00-07:00,0:05:00,64.09,124,9.57
10615,2011-03-19T12:20:00-07:00,0:05:00,64.19,143,11.53
10617,2011-03-19T12:25:00-07:00,0:05:00,62.3,119,9.79
10619,2011-03-19T12:30:00-07:00,0:05:00,62.37,93,10.09
10620,2011-03-19T12:35:00-07:00,0:05:00,64.59,98,8
10623,2011-03-19T12:40:00-07:00,0:05:00,63.93,114,9.33
10624,2011-03-19T12:45:00-07:00,0:05:00,61.88,104,9.29
10626,2011-03-19T12:50:00-07:00,0:05:00,61.92,107,8.13
10629,2011-03-19T12:55:00-07:00,0:05:00,62.26,124,10
10630,2011-03-19T13:00:00-07:00,0:05:00,64.59,109,8.53
10633,2011-03-19T13:05:00-07:00,0:05:00,65.2,110,8.13
10634,2011-03-19T13:10:00-07:00,0:05:00,62.67,120,9.07
10637,2011-03-19T13:15:00-07:00,0:05:00,59.98,121,9.87
10638,2011-03-19T13:20:00-07:00,0:05:00,62.36,99,11
10641,2011-03-19T13:25:00-07:00,0:05:00,60.71,118,12.15
10643,2011-03-19T13:30:00-07:00,0:05:00,63.36,150,11.6
10644,2011-03-19T13:35:00-07:00,0:05:00,61.47,133,12.07
10647,2011-03-19T13:40:00-07:00,0:05:00,63.84,98,10.45
10649,2011-03-19T13:45:00-07:00,0:05:00,63.26,144,12.5
10651,2011-03-19T13:50:00-07:00,0:05:00,62.4,121,9.47
10653,2011-03-19T13:55:00-07:00,0:05:00,63.23,134,12.36
10655,2011-03-19T14:00:00-07:00,0:05:00,64.18,126,10.07
10657,2011-03-19T14:05:00-07:00,0:05:00,61.21,105,8.86
10659,2011-03-19T14:10:00-07:00,0:05:00,62.41,138,11.6
10661,2011-03-19T14:15:00-07:00,0:05:00,63,58,8.5
10663,2011-03-19T14:20:00-07:00,0:05:00,59.94,153,12.53
10665,2011-03-19T14:25:00-07:00,0:05:00,64.58,111,8.79
10667,2011-03-19T14:30:00-07:00,0:05:00,64.17,103,7.93
10669,2011-03-19T14:35:00-07:00,0:05:00,60.57,112,10
10670,2011-03-19T14:40:00-07:00,0:05:00,61.3,149,12.33
10673,2011-03-19T14:45:00-07:00,0:05:00,63.27,135,11.5
10675,2011-03-19T14:50:00-07:00,0:05:00,59.68,133,15
10676,2011-03-19T14:55:00-07:00,0:05:00,61.12,139,11.79
10679,2011-03-19T15:00:00-07:00,0:05:00,60.6,86,10.36
10681,2011-03-19T15:05:00-07:00,0:05:00,63.87,113,9.71
10683,2011-03-19T15:10:00-07:00,0:05:00,62.45,85,8.73
10685,2011-03-19T15:15:00-07:00,0:05:00,62.39,101,9.14
10687,2011-03-19T15:20:00-07:00,0:05:00,64.08,85,9
10689,2011-03-19T15:25:00-07:00,0:05:00,64.8,84,8.08
10691,2011-03-19T15:30:00-07:00,0:05:00,62.46,104,8
10693,2011-03-19T15:35:00-07:00,0:05:00,63.72,123,10.79
10695,2011-03-19T15:40:00-07:00,0:05:00,63.74,104,8.07
10697,2011-03-19T15:45:00-07:00,0:05:00,64.92,117,9.36
10699,2011-03-19T15:50:00-07:00,0:05:00,61.42,110,9.13
10701,2011-03-19T15:55:00-07:00,0:05:00,62.14,150,13.36
10703,2011-03-19T16:00:00-07:00,0:05:00,62.93,70,8.56
10705,2011-03-19T16:05:00-07:00,0:05:00,62.42,131,11.29
10707,2011-03-19T16:10:00-07:00,0:05:00,62.17,103,11
10709,2011-03-19T16:15:00-07:00,0:05:00,63.32,125,11.29
10710,2011-03-19T16:20:00-07:00,0:05:00,62.39,105,11.09
10713,2011-03-19T16:25:00-07:00,0:05:00,63.28,92,8.29
10715,2011-03-19T16:30:00-07:00,0:05:00,61.68,157,12.2
10717,2011-03-19T16:35:00-07:00,0:05:00,62.23,112,10.36
10719,2011-03-19T16:40:00-07:00,0:05:00,64.42,101,10.82
10721,2011-03-19T16:45:00-07:00,0:05:00,62.16,149,13.07
10723,2011-03-19T16:50:00-07:00,0:05:00,63.29,82,9.18
10725,2011-03-19T16:55:00-07:00,0:05:00,64.31,140,11.57
10727,2011-03-19T17:00:00-07:00,0:05:00,63.77,124,9.8
10729,2011-03-19T17:05:00-07:00,0:05:00,63.44,117,9.64
10731,2011-03-19T17:10:00-07:00,0:05:00,62.8,118,13.27
10733,2011-03-19T17:15:00-07:00,0:05:00,61.63,86,8.75
10735,2011-03-19T17:20:00-07:00,0:05:00,65.13,141,10.8
10737,2011-03-19T17:25:00-07:00,0:05:00,62.75,88,7.21
10738,2011-03-19T17:30:00-07:00,0:05:00,64.12,77,7.27
10741,2011-03-19T17:35:00-07:00,0:05:00,62.13,90,9.17
10743,2011-03-19T17:40:00-07:00,0:05:00,65.94,99,10
10744,2011-03-19T17:45:00-07:00,0:05:00,62.69,119,10.21
10747,2011-03-19T17:50:00-07:00,0:05:00,64.63,93,6.8
10749,2011-03-19T17:55:00-07:00,0:05:00,64.65,98,8.14
10751,2011-03-19T18:00:00-07:00,0:05:00,64.99,135,11.07
10753,2011-03-19T18:05:00-07:00,0:05:00,62.88,78,6.43
10755,2011-03-19T18:10:00-07:00,0:05:00,64.28,120,9.73
10757,2011-03-19T18:15:00-07:00,0:05:00,62.41,130,10.07
10759,2011-03-19T18:20:00-07:00,0:05:00,62.73,86,6.33
10761,2011-03-19T18:25:00-07:00,0:05:00,58.29,116,10.27
10763,2011-03-19T18:30:00-07:00,0:05:00,59.02,122,9.73
10765,2011-03-19T18:35:00-07:00,0:05:00,64.73,73,5.47
10767,2011-03-19T18:40:00-07:00,0:05:00,67.49,74,5.13
10769,2011-03-19T18:45:00-07:00,0:05:00,66.66,53,3.87
10770,2011-03-19T18:50:00-07:00,0:05:00,64.21,84,6.33
10773,2011-03-19T18:55:00-07:00,0:05:00,64.09,45,5.67
10775,2011-03-19T19:00:00-07:00,0:05:00,63.59,49,5.09
10776,2011-03-19T19:05:00-07:00,0:05:00,65.45,86,6.86
10779,2011-03-19T19:10:00-07:00,0:05:00,64.96,75,7.36
10781,2011-03-19T19:15:00-07:00,0:05:00,66.16,76,6
10783,2011-03-19T19:20:00-07:00,0:05:00,63.26,95,7.47
10785,2011-03-19T19:25:00-07:00,0:05:00,65.25,75,6.29
10787,2011-03-19T19:30:00-07:00,0:05:00,64.57,44,3.4
10789,2011-03-19T19:35:00-07:00,0:05:00,65.83,80,6.57
10791,2011-03-19T19:40:00-07:00,0:05:00,63.31,45,5.56
10793,2011-03-19T19:45:00-07:00,0:05:00,62.54,61,5.07
10795,2011-03-19T19:50:00-07:00,0:05:00,63.26,61,4.47
10797,2011-03-19T19:55:00-07:00,0:05:00,62.73,75,5.93
10799,2011-03-19T20:00:00-07:00,0:05:00,63.46,71,5.6
10801,2011-03-19T20:05:00-07:00,0:05:00,63.18,51,4.5
10803,2011-03-19T20:10:00-07:00,0:05:00,62.93,45,4.73
10804,2011-03-19T20:15:00-07:00,0:05:00,65.65,54,5.17
10807,2011-03-19T20:20:00-07:00,0:05:00,63.8,51,3.47
10809,2011-03-19T20:25:00-07:00,0:05:00,63.36,58,4.64
10810,2011-03-19T20:30:00-07:00,0:05:00,62.6,50,4.73
10813,2011-03-19T20:35:00-07:00,0:05:00,63.05,43,3.36
10815,2011-03-19T20:40:00-07:00,0:05:00,63.33,64,4.53
10817,2011-03-19T20:45:00-07:00,0:05:00,63.67,52,3.93
10819,2011-03-19T20:50:00-07:00,0:05:00,63.5,28,2.45
10821,2011-03-19T20:55:00-07:00,0:05:00,63.12,50,3.86
10823,2011-03-19T21:00:00-07:00,0:05:00,62.1,31,3.09
10825,2011-03-19T21:05:00-07:00,0:05:00,63.57,54,3.93
10827,2011-03-19T21:10:00-07:00,0:05:00,61.08,24,2.18
10829,2011-03-19T21:15:00-07:00,0:05:00,63.58,38,2.79
10831,2011-03-19T21:20:00-07:00,0:05:00,61.91,44,3.6
10833,2011-03-19T21:25:00-07:00,0:05:00,64,26,1.21
10835,2011-03-19T21:30:00-07:00,0:05:00,62.78,23,1.13
10837,2011-03-19T21:35:00-07:00,0:05:00,63.55,33,2.5
10839,2011-03-19T21:40:00-07:00,0:05:00,67.06,33,1.87
10841,2011-03-19T21:45:00-07:00,0:05:00,62,13,0.64
10843,2011-03-19T21:50:00-07:00,0:05:00,64.64,28,1.73
10844,2011-03-19T21:55:00-07:00,0:05:00,41.33,6,0.71
10847,2011-03-19T22:00:00-07:00,0:05:00,62.36,28,2.82
10849,2011-03-19T22:05:00-07:00,0:05:00,61,6,0.25
10851,2011-03-19T22:10:00-07:00,0:05:00,62.52,29,1.87
10853,2011-03-19T22:15:00-07:00,0:05:00,65.75,16,1.07
10855,2011-03-19T22:20:00-07:00,0:05:00,67.54,13,0.8
10857,2011-03-19T22:25:00-07:00,0:05:00,62.5,16,1.07
10859,2011-03-19T22:30:00-07:00,0:05:00,65.86,14,1
10861,2011-03-19T22:35:00-07:00,0:05:00,65.27,11,0.64
10863,2011-03-19T22:40:00-07:00,0:05:00,59.6,15,0.67
10865,2011-03-19T22:45:00-07:00,0:05:00,55,24,1.29
10867,2011-03-19T22:50:00-07:00,0:05:00,64.32,28,2.27
10869,2011-03-19T22:55:00-07:00,0:05:00,69,9,0.21
10870,2011-03-19T23:00:00-07:00,0:05:00,64.25,8,0.44
10873,2011-03-19T23:05:00-07:00,0:05:00,63.6,10,0.71
10875,2011-03-19T23:10:00-07:00,0:05:00,68.13,8,0.22
10877,2011-03-19T23:15:00-07:00,0:05:00,63.71,14,0.71
10878,2011-03-19T23:20:00-07:00,0:05:00,64.67,12,0.6
10881,2011-03-19T23:25:00-07:00,0:05:00,62.67,12,0.73
10882,2011-03-19T23:30:00-07:00,0:05:00,63.23,13,0.73
10885,2011-03-19T23:35:00-07:00,0:05:00,63.38,8,0.47
10886,2011-03-19T23:40:00-07:00,0:05:00,64.7,10,0.33
10889,2011-03-19T23:45:00-07:00,0:05:00,NA,0,0
10891,2011-03-19T23:50:00-07:00,0:05:00,63.67,3,0.13
10893,2011-03-19T23:55:00-07:00,0:05:00,62.25,8,0.4
10895,2011-03-20T00:00:00-07:00,0:05:00,64.88,8,0.07
10897,2011-03-20T00:05:00-07:00,0:05:00,60.6,5,0
10899,2011-03-20T00:10:00-07:00,0:05:00,64.5,4,0
10900,2011-03-20T00:15:00-07:00,0:05:00,66.33,6,0.13
10903,2011-03-20T00:20:00-07:00,0:05:00,64.86,7,0.13
10904,2011-03-20T00:25:00-07:00,0:05:00,64,2,0
10907,2011-03-20T00:30:00-07:00,0:05:00,63,2,0.13
10909,2011-03-20T00:35:00-07:00,0:05:00,63.29,7,0.43
10910,2011-03-20T00:40:00-07:00,0:05:00,66.5,4,0.27
10913,2011-03-20T00:45:00-07:00,0:05:00,63.27,11,0.64
10915,2011-03-20T00:50:00-07:00,0:05:00,64,1,0.07
10917,2011-03-20T00:55:00-07:00,0:05:00,58,1,0.07
10919,2011-03-20T01:00:00-07:00,0:05:00,65.25,8,0.33
10921,2011-03-20T01:05:00-07:00,0:05:00,NA,0,0
10923,2011-03-20T01:10:00-07:00,0:05:00,NA,0,0
10925,2011-03-20T01:15:00-07:00,0:05:00,62,4,0.29
10927,2011-03-20T01:20:00-07:00,0:05:00,60,2,0.13
10929,2011-03-20T01:25:00-07:00,0:05:00,NA,0,0
10931,2011-03-20T01:30:00-07:00,0:05:00,62,5,0.2
10933,2011-03-20T01:35:00-07:00,0:05:00,60,1,0.07
10935,2011-03-20T01:40:00-07:00,0:05:00,NA,0,0
10937,2011-03-20T01:45:00-07:00,0:05:00,67,2,0
10938,2011-03-20T01:50:00-07:00,0:05:00,77,4,0
10941,2011-03-20T01:55:00-07:00,0:05:00,NA,0,0
10943,2011-03-20T02:00:00-07:00,0:05:00,NA,0,0
10944,2011-03-20T02:05:00-07:00,0:05:00,55,1,0.07
10947,2011-03-20T02:10:00-07:00,0:05:00,56,1,0.07
10949,2011-03-20T02:15:00-07:00,0:05:00,93,1,0
10951,2011-03-20T02:20:00-07:00,0:05:00,77,1,0
10953,2011-03-20T02:25:00-07:00,0:05:00,NA,0,0
10955,2011-03-20T02:30:00-07:00,0:05:00,64.67,3,0
10957,2011-03-20T02:35:00-07:00,0:05:00,69,1,0.07
10959,2011-03-20T02:40:00-07:00,0:05:00,64,2,0
10961,2011-03-20T02:45:00-07:00,0:05:00,57.25,4,0.21
10963,2011-03-20T02:50:00-07:00,0:05:00,65.4,5,0.13
10965,2011-03-20T02:55:00-07:00,0:05:00,77,2,0
10967,2011-03-20T03:00:00-07:00,0:05:00,58.22,9,0.47
10969,2011-03-20T03:05:00-07:00,0:05:00,58.67,3,0.79
10971,2011-03-20T03:10:00-07:00,0:05:00,NA,0,0
10973,2011-03-20T03:15:00-07:00,0:05:00,NA,0,0
10975,2011-03-20T03:20:00-07:00,0:05:00,71.6,5,0
10977,2011-03-20T03:25:00-07:00,0:05:00,64,1,0.07
10978,2011-03-20T03:30:00-07:00,0:05:00,69.44,9,0.27
10981,2011-03-20T03:35:00-07:00,0:05:00,63.85,13,1.14
10983,2011-03-20T03:40:00-07:00,0:05:00,67.67,6,0.36
10985,2011-03-20T03:45:00-07:00,0:05:00,0,2,0
10987,2011-03-20T03:50:00-07:00,0:05:00,64,8,0.73
10989,2011-03-20T03:55:00-07:00,0:05:00,61,3,0.21
10991,2011-03-20T04:00:00-07:00,0:05:00,65.5,4,0.13
10993,2011-03-20T04:05:00-07:00,0:05:00,64.5,4,0.14
10995,2011-03-20T04:10:00-07:00,0:05:00,66,1,0
10997,2011-03-20T04:15:00-07:00,0:05:00,62.1,20,1.83
10999,2011-03-20T04:20:00-07:00,0:05:00,64.43,35,2.53
11001,2011-03-20T04:25:00-07:00,0:05:00,64.14,21,1.57
11003,2011-03-20T04:30:00-07:00,0:05:00,63.11,54,3.93
11005,2011-03-20T04:35:00-07:00,0:05:00,65,3,0.13
11007,2011-03-20T04:40:00-07:00,0:05:00,63.7,27,1.73
11009,2011-03-20T04:45:00-07:00,0:05:00,67.65,20,1
11011,2011-03-20T04:50:00-07:00,0:05:00,68.46,13,0.53
11012,2011-03-20T04:55:00-07:00,0:05:00,65.17,23,1.5
11015,2011-03-20T05:00:00-07:00,0:05:00,67.29,28,1.8
11017,2011-03-20T05:05:00-07:00,0:05:00,66.69,39,2.79
11019,2011-03-20T05:10:00-07:00,0:05:00,66.91,65,5
11021,2011-03-20T05:15:00-07:00,0:05:00,60.97,77,12.38
