AC,CAL,GR,K,RD,SP,Core Lithology
0.305898694,0.095808648,0.233638336,0.467686732,0.014281952,0.524287871,4
0.196613695,0.015562826,0.157299439,0.361385142,0.016894344,0.956100419,3
0.298036283,0.057122646,0.267359216,0.53352124,0.012053091,0.5176342,3
0.044996748,0.093067468,0.107986694,0.149587276,0.122192875,0.31819872,6
0.148119401,0.026350694,0.339192487,0.560297967,0.035590917,0.325793257,2
0.156006951,0.026262269,0.348289326,0.502315281,0.036250589,0.327353856,2
0.248489267,0.089265187,0.230753138,0.461244212,0.011532585,0.526716095,4
0.268704651,0.508002476,0.262650085,0.442520636,0.023469886,0.353269933,7
0.051454483,0.086214519,0.11626381,0.151197906,0.123234617,0.318136747,6
0.093780148,0.033822619,0.163539608,0.197302194,0.064760799,0.397518817,5
0.187962529,0.100627819,0.204843406,0.247634387,0.033861741,0.536259972,1
0.203388819,0.172650102,0.279253766,0.356150594,0.012783991,0.452584847,1
0.262284624,0.241002741,0.225387847,0.395208375,0.010586543,0.964263983,7
0.277827184,0.092183217,0.231112599,0.460438897,0.013085702,0.525493532,4
0.101956804,0.075382439,0.179827573,0.19468492,0.053843324,0.41322058,5
0.17179148,0.088999912,0.256586793,0.203946044,0.036653479,0.506140983,1
0.056784079,0.082456451,0.119181341,0.152405879,0.121905044,0.318057872,6
0.226190439,0.029622425,0.2641583,0.503724582,0.032375834,0.533313427,4
0.309917888,0.098151914,0.293571351,0.603784981,0.005047629,0.344486636,7
0.232421918,0.092492705,0.286209054,0.615864707,0.020450952,0.321201605,7
0.237393275,0.044389424,0.315120001,0.564928528,0.028266576,0.352650201,7
0.19903024,0.735166681,0.253294585,0.472317294,0.027978381,0.354898139,7
0.28555447,0.317402069,0.235409015,0.509361788,0.013695698,0.957266643,7
0.35081688,0.009019365,0.307925072,0.615059392,0.040685665,0.929598413,7
0.30089277,0.02369794,0.23962365,0.47131065,0.013123324,0.947108667,7
0.251710279,0.314174551,0.197241469,0.223877592,0.018800309,0.300987064,2
0.206886366,0.051596074,0.375011174,0.477350513,0.057426232,0.351788209,7
0.130509108,0.023078964,0.144826707,0.286289511,0.038404206,0.948134042,2
0.275061828,0.026660182,0.239694021,0.401852225,0.037226218,0.971362735,7
0.296512194,0.214430984,0.204491553,0.320314073,0.014979978,0.321917114,2
0.237940061,0.034662658,0.327733474,0.635594927,0.034389918,0.35217695,7
0.189213225,0.1937395,0.272703585,0.563720556,0.018893817,0.320638212,7
0.131869789,0.021752586,0.137960809,0.234950674,0.035721317,0.951322847,2
0.185979643,0.303342471,0.295028215,0.61868331,0.032567234,0.328705999,7
0.213020429,0.129719692,0.287152402,0.339641635,0.015144348,0.445846667,1
0.340751611,0.25095057,0.196902928,0.541171733,0.006916702,0.954900392,7
0.138842887,0.02060306,0.135954293,0.164686934,0.023769405,0.955362374,2
0.199617878,0.143911929,0.291876749,0.348701429,0.013751949,0.451024248,1
0.177199637,0.061455478,0.296401394,0.606603584,0.033910687,0.357822148,7
0.294790131,0.102396322,0.309528383,0.622105899,0.039436816,0.352227656,7
0.128237117,0.146829958,0.47694789,0.577209583,0.027885603,0.321263578,2
0.296282795,0.024184278,0.238729752,0.467888061,0.013840709,0.952522874,7
0.196679687,0.034751083,0.193724835,0.443325951,0.03045745,0.310018254,3
0.213978876,0.015209125,0.156289524,0.347292128,0.014883913,0.950427052,4
0.254683037,0.046644266,0.277739845,0.538755788,0.011783889,0.517037004,4
0.222692891,0.037801751,0.276330529,0.537547816,0.017479867,0.516124307,4
0.130298564,0.021089398,0.140505566,0.263338031,0.040208626,0.949474918,2
0.134487451,0.021575736,0.136621864,0.196899537,0.03127784,0.953424303,2
0.315206632,0.110177735,0.306078317,0.61707268,0.004669212,0.346019065,7
0.237192158,0.411972765,0.322790408,0.419569156,0.01601405,0.559060486,7
0.178604312,0.338093554,0.317194986,0.443929938,0.017811165,0.530361248,7
0.321824632,0.131620833,0.313025997,0.633581639,0.004491327,0.347021905,7
0.20453267,0.133300911,0.296553547,0.343466881,0.014257479,0.44877631,1
0.269795081,0.124325758,0.293407787,0.679685927,0.022755788,0.32396223,7
0.265247955,0.364178972,0.301525142,0.690557681,0.022150541,0.350689593,7
0.230401322,0.038951278,0.280874194,0.539762432,0.012507483,0.516535584,4
0.243486486,0.412282253,0.283968603,0.495268774,0.025763034,0.348830396,7
0.264660317,0.0446547,0.261219848,0.418159855,0.037530486,0.522845585,1
0.302551984,0.274339022,0.299214321,0.49587276,0.015485508,0.320536801,2
0.20201871,0.016358652,0.151998813,0.361183813,0.016638657,0.954353901,3
0.293995091,0.264789106,0.333747316,0.696396215,0.03644199,0.351050165,7
0.184882928,0.104474312,0.208580661,0.243607812,0.031651509,0.539431875,1
0.289878481,0.021531524,0.238242863,0.463056171,0.014619824,0.957784964,7
0.224188698,0.030506676,0.265626575,0.4926515,0.030544383,0.534513454,4
0.282075777,0.337960916,0.206471442,0.268169921,0.016493646,0.303133592,2
0.231692869,0.044168361,0.293272751,0.496476747,0.018349934,0.53964033,4
0.153741244,0.025643293,0.333884254,0.569760419,0.034091494,0.326328481,2
0.178497469,0.207224335,0.280708728,0.151197906,0.048815785,0.469813404,7
0.237603819,0.036431161,0.324848275,0.631568351,0.031206613,0.352374138,7
0.413185093,0.302900345,0.336261642,0.794443326,0.02540836,0.353574165,3
0.258384843,0.12211513,0.20475782,0.426011677,0.01621933,0.317263488,7
0.220232353,0.074188699,0.289541202,0.594523857,0.021447401,0.320835399,7
0.321356407,0.244053409,0.188728516,0.305818401,0.013355634,0.318852256,2
0.262944539,0.229021134,0.299982693,0.488624925,0.020941871,0.348824762,3
0.261213049,0.474356707,0.270432704,0.430843568,0.023804471,0.352323433,7
0.315458028,0.23737731,0.279617031,0.48117576,0.020125864,0.348745887,3
0.194360558,0.034485808,0.203219174,0.412723978,0.030596251,0.30890837,3
0.328665747,0.184631709,0.340586587,0.660559694,0.032269541,0.351652995,7
0.31547374,0.229507472,0.335375352,0.676464667,0.033389451,0.351264254,7
0.260798245,0.111327261,0.211317511,0.425407691,0.017177426,0.319139586,7
0.157820145,0.025775931,0.333258525,0.536339843,0.035234416,0.32698765,2
0.160726912,0.088071448,0.369889328,0.652707872,0.041405607,0.353191058,3
0.197792114,0.066407286,0.406316626,0.469096034,0.056506123,0.352244558,7
0.316375623,0.113007339,0.330508362,0.605194282,0.036191416,0.352424843,7
0.277406096,0.017419754,0.240298828,0.411113348,0.029407306,0.967159823,7
0.180373512,0.098505615,0.284560098,0.592107912,0.032878807,0.357613693,7
0.250563284,0.139932797,0.204715978,0.409301389,0.015644034,0.315387389,7
0.337496033,0.310637545,0.261227455,0.455607006,0.019511484,0.348345878,7
0.233396078,0.040631356,0.32376799,0.569357761,0.027374959,0.352514986,7
0.175364446,0.089353612,0.266472925,0.177169317,0.035449193,0.501098616,7
0.136476622,0.141436024,0.425113211,0.563116569,0.025919369,0.321133997,2
0.249746247,0.408082059,0.282817947,0.47956513,0.025249468,0.349630414,7
0.328910858,0.143823503,0.341630736,0.623716529,0.033501588,0.352120611,7
0.311212577,0.351180476,0.203785944,0.289510771,0.014522663,0.305725199,2
0.272629571,0.247767265,0.215406619,0.40426817,0.009832266,0.965824582,7
0.220122367,0.468785923,0.318267664,0.399234951,0.014287431,0.56467188,7
0.245155127,0.217570077,0.317881576,0.483390376,0.022075295,0.348892369,3
0.127671476,0.141922363,0.806843836,0.724179585,0.033926759,0.371901339,2
0.208313038,0.069281104,0.286013157,0.57781357,0.022633424,0.32040722,7
0.24721029,0.522990539,0.289166526,0.561908597,0.021219474,0.328311624,7
0.210748437,0.01494385,0.151112523,0.328568552,0.015156402,0.951621445,4
0.254359364,0.432708462,0.279211924,0.452989732,0.024742112,0.350452968,7
0.191834028,0.065478822,0.299493902,0.437487417,0.030611958,0.350047325,3
0.178085808,0.176717659,0.289054313,0.151197906,0.043118711,0.47691779,7
0.282864532,0.014767,0.238364585,0.442721965,0.016587519,0.962686483,7
0.365768659,0.40277655,0.239817645,0.527884035,0.006682931,0.952613017,7
0.339598332,0.280794058,0.177919956,0.298167908,0.012433334,0.315449362,2
0.238537126,0.16712353,0.209118902,0.390980471,0.015407706,0.313404246,4
0.206298728,0.015297551,0.149710814,0.340245621,0.015931134,0.952798936,4
0.346178623,0.291493501,0.18492089,0.536943829,0.006546321,0.955238428,7
0.236629659,0.180077814,0.326466801,0.470706664,0.023254013,0.348954343,3
0.328282368,0.343664338,0.190870067,0.295953292,0.013109079,0.30869428,2
0.338335067,0.317357857,0.17873017,0.296355949,0.012397903,0.311995763,2
0.257357262,0.448934477,0.275712408,0.429434266,0.024327168,0.351382566,7
0.157678735,0.025112742,0.32430623,0.567747131,0.033293751,0.326666516,2
0.338617887,0.331107967,0.383322524,0.615864707,0.002057551,0.520941317,5
0.116009842,0.072464409,0.196029951,0.203744715,0.051554925,0.41608825,5
0.293668277,0.336944027,0.225796758,0.531105295,0.011693668,0.956106053,7
0.228245601,0.031125652,0.269255421,0.477753171,0.028008332,0.535707847,4
0.203379391,0.154125033,0.324119843,0.455808335,0.025282708,0.349078289,3
0.177592443,0.139181183,0.28761837,0.151600564,0.038747557,0.483577095,7
0.251744846,0.104739588,0.22072246,0.407690759,0.018405089,0.321162167,7
0.112213762,0.047661155,0.19132082,0.208375277,0.054067964,0.40790215,5
0.233568912,0.033822619,0.293607487,0.47131065,0.019486281,0.539291026,4
0.28128388,0.220532319,0.292279954,0.672035434,0.019352958,0.324024203,7
0.198681428,0.111194624,0.312221489,0.439702033,0.027593389,0.349433227,3
0.194841353,0.028074985,0.235112317,0.390376485,0.030046159,0.307702709,3
0.262454317,0.205721107,0.316729018,0.498288705,0.016705501,0.320525533,2
0.230819268,0.041648245,0.318092688,0.584054761,0.027493671,0.352351602,7
0.158898005,0.025201167,0.32230542,0.557680693,0.033562587,0.326835534,2
0.324329165,0.331461668,0.259825747,0.43869539,0.019661244,0.347934601,7
0.230369898,0.499204174,0.308777128,0.381920676,0.012295628,0.57027764,7
0.221285074,0.202272526,0.212818118,0.373666197,0.015254294,0.311263352,4
0.327641308,0.492130162,0.294140022,0.343064224,0.009824595,0.580852526,7
0.278383398,0.500663189,0.298803508,0.362794443,0.010647908,0.575742552,7
0.17749817,0.105844902,0.282515543,0.153009865,0.03599819,0.489819489,7
0.177495027,0.093598019,0.275478473,0.158848399,0.034957178,0.49568441,7
0.235520374,0.038686002,0.316917307,0.620696598,0.02932366,0.352441745,7
0.338862999,0.361614643,0.23553264,0.532313268,0.007472639,0.953452472,7
0.194335419,0.156247237,0.275562157,0.57781357,0.029565102,0.357258755,7
0.171530656,0.13860642,0.369267403,0.536742501,0.022099768,0.320880471,2
0.232220801,0.031390928,0.275212206,0.464666801,0.025332749,0.536840267,4
0.236507104,0.103368998,0.227961133,0.392993759,0.019838033,0.323365034,7
0.311020888,0.349456185,0.229429408,0.535534528,0.00910721,0.954748276,7
0.195909787,0.065920948,0.28032264,0.549224884,0.023265336,0.320193131,7
0.276592201,0.129144929,0.219396828,0.394805718,0.009786242,0.328801776,7
0.230633864,0.041869308,0.309916373,0.602577008,0.027716484,0.352300897,7
0.167693724,0.084667079,0.468280882,0.672840749,0.042055052,0.35349529,3
0.150941321,0.14307189,0.191765867,0.237567948,0.031915962,0.434314013,1
0.271360021,0.04155982,0.271566243,0.4058788,0.036502989,0.531499301,1
0.217039623,0.16128747,0.335261237,0.514193678,0.017881296,0.320632578,2
0.235162135,0.032407817,0.289849312,0.457620294,0.020987529,0.538688196,4
0.202207257,0.020691485,0.274280269,0.37970606,0.027689819,0.306626628,3
0.287003139,0.18051994,0.22008532,0.397422992,0.009319065,0.330491955,7
0.120113882,0.062251304,0.202372824,0.207771291,0.051793079,0.414268491,5
0.286585193,0.24767884,0.19789953,0.407690759,0.009175515,0.967847163,7
0.295550604,0.362631532,0.263580119,0.410106704,0.021337455,0.347602199,7
0.15753104,0.059554337,0.273766753,0.54821824,0.022527496,0.320869203,3
0.309619355,0.409762136,0.312598067,0.654922488,0.01880871,0.3504417,7
0.234741046,0.031700416,0.28285028,0.456412321,0.022906644,0.537865642,4
0.280133743,0.223582987,0.225273733,0.406482786,0.010097815,0.332007482,7
0.232641889,0.040852418,0.309155609,0.611234145,0.028245026,0.352374138,7
0.126857581,0.1417013,0.750231558,0.732232736,0.040668498,0.374261955,2
0.310027874,0.356220709,0.288413369,0.650493255,0.015914332,0.32414815,7
0.344346575,0.249137855,0.174686708,0.512784377,0.006554722,0.958038491,7
0.183339985,0.061499691,0.278947559,0.543587679,0.023439569,0.320311444,3
0.266589781,0.246087187,0.234433335,0.407690759,0.012281018,0.333190607,7
0.270008767,0.04001238,0.274392482,0.393597745,0.038174818,0.535752918,1
0.168143095,0.052834026,0.278449258,0.542178377,0.023104984,0.320632578,3
0.211292081,0.237863648,0.208668149,0.339440306,0.014686303,0.308998513,4
0.188144792,0.078035193,0.429715835,0.475941212,0.054921594,0.352582593,7
0.216260295,0.014722787,0.306456797,0.37809543,0.025129661,0.305860414,3
0.323490131,0.68962773,0.284103639,0.509160459,0.015312371,0.327708793,7
0.388221467,0.33305332,0.315182764,0.710489229,0.023037775,0.354458692,3
0.234778756,0.013617473,0.322377693,0.397221663,0.022034386,0.305488574,3
0.355096897,0.007516138,0.288710067,0.581638816,0.041130561,0.930973092,7
0.177872121,0.451277743,0.247560324,0.270585867,0.018474856,0.595697931,7
0.225684504,0.11026616,0.231112599,0.378900745,0.021523742,0.325714382,7
0.216467697,0.202051463,0.275436631,0.571371049,0.025601221,0.356813675,7
0.170990155,0.080820585,0.545909275,0.702436078,0.043354673,0.353765719,3
0.266706052,0.038243877,0.276922024,0.374672841,0.03899813,0.539860053,1
0.253529757,0.246175612,0.243672818,0.403060197,0.015839087,0.333889214,7
0.523934474,0.455743213,0.232719713,0.083148782,0.044271494,0.496675981,1
0.237984055,0.335661862,0.271885764,0.3764848,0.024207726,0.347590932,7
0.303325027,0.240560615,0.179517561,0.414737266,0.008306544,0.968838734,7
0.357915675,0.466486869,0.281290713,0.618481981,0.013431244,0.324514355,7
0.344673389,0.404854541,0.172864677,0.216428428,0.009065204,0.303967413,4
0.355543125,0.004509683,0.28172625,0.564324542,0.039048172,0.934635147,7
0.33418389,0.445839597,0.186444321,0.241594524,0.009494028,0.305291387,4
0.260311165,0.036519586,0.280134351,0.345480169,0.041713162,0.543741831,1
0.32469369,0.360907242,0.167567855,0.210187236,0.00927158,0.30343219,4
0.118429529,0.142541339,0.682668077,0.713710489,0.052849432,0.376566232,2
0.240934816,0.215624724,0.286908957,0.574189652,0.023035949,0.356357326,7
0.223940444,0.269431426,0.197619949,0.294342662,0.013491148,0.30682945,4
0.170622488,0.077018304,0.561466906,0.726796859,0.044903772,0.353895299,3
0.114030098,0.14461933,0.621869692,0.70706664,0.065432891,0.378757831,2
0.292599844,0.325625608,0.172157166,0.225488222,0.010286293,0.303758958,4
0.233304947,0.229153771,0.248260227,0.393799074,0.020097738,0.334001893,7
0.303139622,0.468211159,0.204101661,0.271592511,0.010352406,0.307263262,4
0.201525345,0.260633124,0.275122816,0.355546608,0.02660388,0.347923333,7
0.353833632,0.290034486,0.312128295,0.65794242,0.021378,0.355185469,3
0.257102724,0.296931647,0.183747411,0.253875579,0.011827356,0.304992789,4
0.180225816,0.115660094,0.231888578,0.234145359,0.029316355,0.546017938,1
0.335444013,0.211512954,0.168509301,0.467888061,0.006681835,0.962551269,7
0.102912109,0.147360509,0.577990707,0.702033421,0.081466665,0.380684635,2
0.183732791,0.051905562,0.241211745,0.250251661,0.002064856,0.50205075,5
0.395867049,0.744141834,0.276206905,0.493456815,0.012077929,0.327021454,7
0.320787624,0.216464763,0.169277673,0.432856855,0.007223161,0.966816154,7
0.216521119,0.124723671,0.232445838,0.365210389,0.02340012,0.328091901,7
0.212250529,0.201211425,0.246947909,0.384336622,0.023710232,0.333353991,7
0.411412751,0.525996994,0.271577654,0.58264546,0.011128599,0.325117186,7
0.309619355,0.376956406,0.308682033,0.596134488,0.017486442,0.350238879,7
0.447337245,0.34490229,0.252476763,0.061203946,0.031812226,0.504766305,1
0.1873089,0.22070917,0.267547505,0.345681498,0.026442431,0.348419119,7
0.202395804,0.17176585,0.241432367,0.373464868,0.025402515,0.332080723,7
0.257860054,0.200194535,0.397257825,0.595329173,0.002319813,0.539465678,5
0.318914723,0.190246706,0.315789474,0.608415543,0.021354988,0.35560238,7
0.421578579,0.266601822,0.264323766,0.04751359,0.025307911,0.513172128,1
0.207037203,0.145370943,0.235618226,0.363197101,0.025072679,0.330272231,7
0.419501419,0.217570077,0.27297746,0.042077713,0.022874866,0.521701898,1
0.264663459,0.190069856,0.303560187,0.558284679,0.022332444,0.356036192,7
0.100690396,0.149924839,0.550624112,0.697805516,0.099044424,0.382324109,2
0.357893678,0.003360156,0.277395599,0.567143145,0.041658372,0.93343512,7
0.169070117,0.0748961,0.524870337,0.73162875,0.045653666,0.353974174,3
0.45256314,0.544919975,0.26188932,0.540366418,0.010188401,0.325697481,7
0.425079268,0.191838359,0.283515948,0.035635192,0.022698807,0.530203498,1
0.466116528,0.579936334,0.259335054,0.521441514,0.010260724,0.326080588,7
0.179003403,0.083119639,0.452997126,0.489228911,0.053917839,0.35273471,7
0.44715184,0.687063401,0.2655524,0.490839541,0.011070157,0.326446793,7
0.289573664,0.16093377,0.314066342,0.565733843,0.021967176,0.355822103,7
0.362601069,0.005349721,0.280345463,0.563921884,0.041537103,0.932263262,7
0.433648731,0.179591476,0.300673086,0.024763439,0.023527233,0.538564249,1
0.149634062,0.135290477,0.214923534,0.233340044,0.023546957,0.438900032,1
0.252800709,0.539039703,0.279868083,0.262935373,0.015511807,0.594610583,7
0.318914723,0.554690954,0.293955537,0.271189853,0.01277632,0.592469689,7
0.197078778,0.190290919,0.251835819,0.340849607,0.023238307,0.348914905,7
0.311347703,0.284375276,0.288407663,0.524058788,0.017579585,0.350058593,7
0.103025237,0.151560704,0.556133948,0.694181599,0.121362988,0.383743859,2
0.172731072,0.34627288,0.323119438,0.399234951,0.017143456,0.526879479,7
0.16763716,0.073746574,0.48427405,0.718743708,0.046590577,0.354143192,3
0.452739117,0.172871165,0.323958181,0.012885041,0.025113224,0.546620769,1
0.290899778,0.196967017,0.260710135,0.449969801,0.017806416,0.349855771,7
0.244743466,0.174109117,0.238318939,0.352929334,0.020217181,0.349303646,7
0.266086989,0.173888054,0.240671603,0.397624321,0.017960559,0.349607878,7
0.093566461,0.055044655,0.272258538,0.367626334,0.000000001,0.660431784,5
0.113489597,0.151781767,0.624433468,0.691362996,0.139192781,0.384943886,2
0.258793362,0.119992926,0.408467687,0.565733843,0.003016012,0.558074548,5
0.167806852,0.073967636,0.47740625,0.692772297,0.047159298,0.354368549,3
0.149018141,0.052303475,0.25250339,0.339238977,8.32809E-05,0.663293821,5
0.168818721,0.0748961,0.497962103,0.658143749,0.048269345,0.354481228,3
0.171747485,0.081793262,0.483520893,0.503321925,0.054161472,0.352740343,7
0.182733492,0.123397294,0.257705116,0.218039058,0.032417109,0.549556046,1
0.253784296,0.054027765,0.25821673,0.335413731,0.00036271,0.661654347,5
0.094502911,0.060305951,0.306772514,0.401650896,4.67542E-05,0.652431604,5
0.170091414,0.076399328,0.514866286,0.600966378,0.048494715,0.354396719,3
0.487262077,0.169820497,0.349867912,0.004630562,0.027657311,0.554288547,1
0.30266197,0.09240428,0.414106853,0.542178377,0.003991276,0.575562266,5
0.12374027,0.15253338,0.752894233,0.689752366,0.129699484,0.385952359,2
0.348362626,0.061588116,0.294094377,0.349506745,0.001169951,0.65513589,5
0.338605318,0.098638253,0.418306272,0.520032213,0.004995031,0.59112318,5
0.391803861,0.114068441,0.421275155,0.500301993,0.005667122,0.604689683,5
0.520983713,0.168936245,0.370806049,0.001207973,0.032011662,0.561325326,1
0.415004572,0.076841454,0.343481296,0.388564526,0.00263723,0.644566638,5
0.456632613,0.114333717,0.41448153,0.4779545,0.005511884,0.617828007,5
0.466971275,0.098196127,0.389359189,0.441715321,0.004379555,0.631439582,5
0.170440226,0.077769918,0.517757191,0.556875377,0.04885633,0.354171362,3
0.16745804,0.080864798,0.513827843,0.501509966,0.05366617,0.352779781,7
0.53607376,0.168538332,0.381308401,0.0000001,0.040205339,0.5676973,1
0.133818109,0.136749492,0.883819874,0.688947051,0.095161998,0.386943931,2
0.194602527,0.053187727,0.29150968,0.285081538,0.00101179,0.52037229,5
0.517869544,0.168184632,0.379090772,0.001207973,0.054202747,0.573336864,1
0.374096153,0.148244761,0.296699994,0.257499497,0.503265307,0.586441385,1
0.347055367,0.150853303,0.29815876,0.232937387,0.427743733,0.587292108,1
0.461600827,0.167433018,0.364792207,0.013489028,0.077563784,0.577996124,1
0.169513203,0.078742594,0.521909062,0.533118583,0.049799815,0.353805156,3
0.142928072,0.180166239,0.969164319,0.684316489,0.057229352,0.388121422,2
0.113131358,0.063975595,0.340208107,0.422387759,0.000179712,0.639253842,5
0.324008635,0.155009285,0.304317147,0.193879605,0.3328692,0.587286474,1
0.392825157,0.147979485,0.299834344,0.267968593,0.541039427,0.584824447,1
0.149791184,0.122424618,0.248098565,0.216227099,0.015924924,0.442719836,1
0.167555456,0.079449996,0.531991091,0.514596336,0.051037706,0.353371344,3
0.401608306,0.166018216,0.346267595,0.045097644,0.116044696,0.581770857,1
0.321375262,0.15956318,0.314456234,0.144151399,0.242399426,0.586424483,1
0.458562078,0.101954196,0.204744507,0.096839138,0.027753011,0.450387614,1
0.182585797,0.303475108,0.327227566,0.351520032,0.015339401,0.523921666,7
0.40040789,0.149880626,0.306702144,0.274612442,0.557578,0.582610312,1
0.147868005,0.275532762,1,0.700020133,0.037976112,0.389513003,2
0.350546629,0.163453886,0.328518963,0.091000604,0.168704919,0.584621625,1
0.191350091,0.126094261,0.2937197,0.194886249,0.03854045,0.553280074,1
0.395741351,0.153417632,0.317672365,0.271995168,0.489111199,0.579844053,1
0.20913636,0.051993987,0.329551701,0.337829676,0.000565069,0.539809348,5
0.120758085,0.062428155,0.363801311,0.430642239,0.000325453,0.622081624,5
0.150611364,0.055221505,0.3742409,0.43205154,0.000417501,0.601883986,5
0.375415982,0.156203024,0.334173344,0.246627743,0.370724774,0.576604543,1
0.190030262,0.049164382,0.371663811,0.424199718,0.000440878,0.580706044,5
0.142890363,0.435095941,0.97050897,0.697402859,0.034218607,0.390893316,2
0.212476785,0.048899107,0.356661538,0.39440306,0.000449644,0.55988304,5
0.20726346,0.129056504,0.33451759,0.169720153,0.050342968,0.557167485,1
0.129160997,0.588159873,0.883498451,0.682303201,0.032269176,0.392200388,2
0.158552336,0.108232381,0.292373147,0.186833098,0.010657404,0.445818497,1
0.341370674,0.155672473,0.355069638,0.206965975,0.256542577,0.573032632,1
0.300235998,0.15080909,0.374809571,0.169116167,0.1734954,0.569207193,1
0.231234072,0.134627288,0.366673197,0.154419166,0.089132165,0.56117321,1
0.351926165,0.088204085,0.280725845,0.105093618,0.019594035,0.450798891,1
0.262246915,0.142585551,0.380673162,0.152405879,0.123986703,0.565218371,1
0.164654975,0.097798214,0.336189369,0.151399235,0.008373753,0.448139676,1
0.263711297,0.089220974,0.337551138,0.116569358,0.01413621,0.4505679,1
0.207486574,0.092139004,0.355946419,0.12925307,0.009117072,0.449683373,1
0.229801114,0.231806526,0.08043181,0.266559291,0.007289275,0.388172128,1
0.239768967,0.222389248,0.085087688,0.265351319,0.006645674,0.387203092,1
0.256065715,0.207091697,0.091681613,0.266357963,0.006172287,0.386194618,1
0.263315348,0.169732072,0.095164011,0.273001812,0.005869115,0.385180511,1
0.265398793,0.122513043,0.09335149,0.28306825,0.005701823,0.384200207,1
0.259981208,0.12074454,0.088062276,0.290517415,0.005697805,0.383259341,1
0.254224239,0.17450703,0.082259546,0.293134689,0.005879708,0.38236918,1
0.249287449,0.246219825,0.079667242,0.291121401,0.006366975,0.381540992,1
0.246028728,0.293748342,0.079691967,0.291121401,0.006400214,0.380774778,1
0.246031871,0.28804492,0.093990532,0.290316086,0.007932145,0.380070537,1
0.247084592,0.243522858,0.101986166,0.301590497,0.008918732,0.379433903,1
0.241440751,0.226677867,0.102821104,0.317696799,0.009743506,0.37887051,1
0.234458226,0.231010699,0.097254211,0.329977854,0.010329394,0.378380358,1
0.226677519,0.224290388,0.090186711,0.332393799,0.011156725,0.377985983,1
0.219226769,0.207975948,0.085051551,0.326555265,0.01233873,0.377704286,1
0.210525323,0.221107083,0.081643327,0.315683511,0.013324586,0.37755217,1
0.208419882,0.244628172,0.077961228,0.301993155,0.015265617,0.377540902,1
0.20886611,0.259350959,0.073253998,0.287900141,0.016439586,0.377681751,1
0.211898574,0.257051906,0.070144374,0.274612442,0.016308455,0.377974715,1
0.21340695,0.232027589,0.070144374,0.261324743,0.015973505,0.37839726,1
0.213982019,0.199575559,0.071506142,0.247433058,0.016222617,0.378926849,1
0.21391917,0.181978955,0.072265005,0.2323334,0.015793428,0.37952968,1
0.214409392,0.171500575,0.07181235,0.217837729,0.015473819,0.38016068,1
0.215914626,0.16986471,0.070241372,0.206563318,0.015303605,0.380769144,1
0.225398541,0.134715713,0.068643766,0.202134085,0.015414281,0.381332537,1
0.236082873,0.124767884,0.067605323,0.206764647,0.015022349,0.381817055,1
0.248049324,0.129365992,0.069718346,0.217837729,0.013294634,0.382217064,1
0.26143302,0.1195508,0.07647013,0.2323334,0.012118839,0.382532564,1
0.259346433,0.11318419,0.085821825,0.25367425,0.011497519,0.382769189,1
0.250161051,0.113493678,0.093631071,0.284276223,0.010942313,0.382910037,1
0.238694249,0.101423645,0.105401997,0.318703443,0.010457969,0.382943841,1
0.226690088,0.081130073,0.130450163,0.35031206,0.00999554,0.382853698,1
0.227972208,0.070784331,0.16528366,0.3764848,0.009631369,0.382617073,1
0.233807739,0.068308427,0.193004011,0.397020334,0.009124743,0.382245234,1
0.245651634,0.069679017,0.204078838,0.413529293,0.008695188,0.381743814,1
0.249139754,0.076974091,0.195997619,0.427823636,0.008775913,0.381140983,1
0.247571671,0.069148466,0.173676793,0.442520636,0.009262814,0.380464912,1
0.230825553,0.08382704,0.142243912,0.461445541,0.010331221,0.379743769,1
0.216015184,0.065567247,0.11557722,0.478558486,0.012772302,0.37900009,1
0.201490778,0.063666107,0.105101495,0.495470103,0.015804751,0.378267679,1
0.186545284,0.061941816,0.112157585,0.519629555,0.016659477,0.377563438,1
0.181580213,0.062162879,0.13998254,0.550634186,0.015988116,0.376932438,1
0.196447146,0.066716774,0.182623382,0.585665392,0.014933954,0.376425384,1
0.24070856,0.085286055,0.222314359,0.612442118,0.013753045,0.376070447,1
0.283844977,0.082191175,0.248423791,0.630763036,0.012313526,0.375895795,1
0.30865148,0.08811566,0.260546571,0.644050735,0.011371867,0.375901429,7
0.328665747,0.111592537,0.263983324,0.657137105,0.010313688,0.376070447,7
0.340600774,0.145813069,0.265107353,0.672035434,0.009828978,0.376369045,7
0.224609786,0.092094792,0.125512803,0.306422388,0.010057636,0.395113129,2
0.213318962,0.098284552,0.120250215,0.292732031,0.010293233,0.395146933,2
0.202238682,0.113316827,0.115261503,0.278437689,0.010643159,0.395113129,2
0.193053299,0.141480237,0.110696917,0.265753976,0.010706716,0.394977915,2
0.190039689,0.180298877,0.105411507,0.257700825,0.011971636,0.39474129,2
0.193574946,0.21213193,0.098364927,0.258103483,0.012767554,0.39439762,2
0.199932123,0.230878062,0.09076299,0.26676062,0.013498454,0.393969442,2
0.205808505,0.250817933,0.086808917,0.280048319,0.01414315,0.39347929,2
0.208463876,0.274913785,0.090114438,0.292128045,0.01468886,0.392944066,2
0.209287198,0.304270935,0.101506884,0.299979867,0.015012852,0.392403209,2
0.209089224,0.328455213,0.120147512,0.305013086,0.014931397,0.391884888,2
