,Unnamed: 0,"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
1507,1507,2304.685303,4,4,44.97735214,0.342529982,2.354602337,114.4298096,0.785000026,0.915956736,0.299050639,-0.04281331,4.509069954,0.024091466,0.013746077,1.714749394,0.207834891,0.134695091,0.275182436,-0.038125039,-0.105130329,0.550495067,0.485360168,75.5800898,3.060325642,2.663641505,6.271816512,16.70587077,46.42743285,0.05132422,-0.076865436,-4.320806202,-0.085408629,0.061076836,-0.030014164,-0.046851272,-0.0534398,0.010976291,0.038134096,6.571123794,-0.159962354,0.375690772,1.640949395,2075,229.685303,0,0,1,0,0,0,0,0,1,0.000322295,1.56E-06
1508,1508,2304.837647,4,4,52.05029297,0.330819994,2.362421274,113.7715607,0.801999986,0.888921619,0.355454575,0.283864359,4.111016194,0.022466411,0.013692916,1.680900548,0.203262413,0.127557581,0.267041203,-0.051136531,-0.095825639,0.552167239,0.491169669,76.58116108,3.035956337,2.679052554,6.329050747,16.95585957,5.295323513,-0.030268893,-0.0489027,0.793322962,-0.161373978,0.045838975,0.017701107,-0.066603807,-0.015600796,0.006466488,0.046965232,9.297411864,-0.191881319,-0.125091204,-0.452877122,2075,229.837647,0,0,1,0,0,0,0,0,1,0.000257776,1.83E-06
1509,1509,2304.98999,4,4,52.85699844,0.32337001,2.35781002,113.8924179,0.814999998,0.839999974,0.361887736,0.321123637,3.785618232,0.021759657,0.014114352,1.668062127,0.205959053,0.117410957,0.264664531,-0.075720727,-0.088842392,0.553152363,0.498324493,77.9975567,3.006724562,2.676209671,6.309993978,16.88686691,-14.22438567,-0.103582747,0.041353594,2.892923909,-0.149798851,0.010474361,0.060574706,-0.019221111,0.05096415,0.021137982,0.007648284,-2.532224537,-0.030727362,-0.43579975,-1.589077187,2075,229.98999,0,0,1,0,0,0,0,0,1,0.000274181,1.89E-06
1510,1510,2305.142334,4,4,50.68999863,0.329669982,2.34202981,114.3331375,0.818000019,0.796999991,0.34460676,0.221036493,3.568440458,0.021932286,0.015684929,1.658207725,0.215187246,0.114482736,0.272428614,-0.098541684,-0.087246686,0.556372608,0.499489663,77.61178749,3.002043432,2.665893694,6.243602501,16.64478053,-11.65791668,-0.136271778,0.037486696,2.072348415,-0.039573433,-0.04913397,0.079691098,-0.042204402,0.058588897,0.041699125,0.023144722,-3.164604315,-0.092116856,-0.475140546,-1.564043876,2075,230.142334,0,0,1,0,0,0,0,0,1,0.000298264,1.57E-06
1511,1511,2305.294922,4,4,48.91114044,0.335390002,2.321236372,114.649353,0.80400002,0.785995185,0.330421062,0.138876432,3.485893017,0.02213674,0.016618954,1.621883568,0.227347151,0.108042851,0.281368576,-0.104580114,-0.09474394,0.562735394,0.50302127,77.12890684,2.987987505,2.658540866,6.171101755,16.40612621,-23.95999672,-0.088328684,0.067807009,0.978013575,-0.010849163,-0.046470955,0.051654201,0.016152808,0.059730605,0.030529248,-0.017874415,-10.09908692,0.071025865,-0.287094753,-0.90203295,2075,230.294922,0,0,1,0,0,0,0,0,1,0.000334247,1.07E-06
1512,1512,2305.447266,4,4,45.2609787,0.345719993,2.307780027,114.7983475,0.791000009,0.783009589,0.301312449,-0.02971346,3.484440514,0.021750683,0.016957856,1.523706944,0.235216358,0.110503635,0.290468176,-0.106232919,-0.101823512,0.567386341,0.50029821,75.59037154,2.99880787,2.655090399,6.127364592,16.2687069,4.019926613,0.012049028,-0.049230966,0.712994361,0.021715057,-0.073006929,-0.007046215,-0.042184751,-0.02813859,-0.010664501,0.032988961,9.514128388,-0.130487797,-0.006059101,-0.117019103,2075,230.447266,0,0,1,0,0,0,0,0,1,0.00039949,8.28E-07
1513,1513,2305.599609,4,4,45.87338638,0.33822,2.309615612,114.9069672,0.771000028,0.788996756,0.306196161,-0.001428208,3.500320413,0.020760806,0.017418792,1.370519635,0.234142917,0.104077083,0.286181458,-0.102924782,-0.112945606,0.565761679,0.505323848,77.03978241,2.978928967,2.652580585,6.126441531,16.25087986,5.668835858,0.050610585,0.054416472,1.223905766,-0.007223682,-0.018547757,-0.029596833,0.084013305,0.012409819,-0.031026938,-0.060722416,-7.450113152,0.242233123,0.068882466,0.009608104,2075,230.599609,0,0,1,0,0,0,0,0,1,0.000378089,7.70E-07
1514,1514,2305.751953,4,4,46.73699951,0.346510023,2.317325831,115.0934219,0.765999973,0.787000001,0.313083138,0.038459461,3.522351969,0.019391389,0.017648891,1.183883389,0.229634017,0.116876006,0.28807202,-0.104025267,-0.115771246,0.561034911,0.496073152,75.90480237,3.01583173,2.648283327,6.136935361,16.25234359,30.93677786,0.023707795,-0.050004063,1.917899179,0.050334049,0.025891556,-0.013864208,-0.036139856,-0.031934135,-0.024588407,0.028951478,11.4549834,-0.116608154,-0.039379863,-0.374164214,2075,230.751953,0,0,1,0,0,0,0,0,1,0.000296269,8.28E-07
1515,1515,2305.904541,4,4,51.45758057,0.338880003,2.320943356,115.3860703,0.773000002,0.801041663,0.350727926,0.256488773,3.529908191,0.018148528,0.016451428,0.981538272,0.227518505,0.111361498,0.283199254,-0.096344895,-0.111820505,0.557283016,0.5004908,77.65269537,2.998038725,2.641566607,6.130926467,16.19525063,26.90735769,0.00949486,0.041353791,1.077922334,0.09102594,0.02569902,-0.00555255,0.046906341,0.017900621,-0.012152655,-0.034865575,-5.385771516,0.140681924,-0.032147296,-0.235877547,2075,230.904541,0,0,1,0,0,0,0,0,1,0.000252756,8.62E-07
1516,1516,2306.056885,5,5,55.55675507,0.345180005,2.322389841,115.5502853,0.779999971,0.827032089,0.383417239,0.445817201,3.113605547,0.017909157,0.015006455,0.823422963,0.226672608,0.118507397,0.285926306,-0.082477639,-0.107905413,0.555431632,0.495179239,76.8322054,3.019470772,2.637812529,6.126029019,16.1593161,-1.036481712,0.046889008,-0.058814125,-1.996991677,0.068188629,0,-0.027420472,-0.031393652,-0.043117298,-0.004568311,0.026773054,6.930096045,-0.108295521,0.230163175,0.888739773,2075,231.056885,0,0,1,0,0,0,0,0,1,0.000203347,8.40E-07
1517,1517,2306.209229,5,5,55.3988533,0.336220026,2.3295331,115.2460556,0.779999971,0.847052813,0.382158034,0.438524198,2.789182031,0.019506168,0.017448569,0.768827619,0.222495263,0.113724763,0.279357645,-0.072089511,-0.107905413,0.554735677,0.499257953,77.88796395,3.002972599,2.644775898,6.161092998,16.29471027,-25.17249969,0.08350746,0.023762162,-4.89109969,0.108782029,-0.007318953,-0.048834772,0.072596934,-0.012536305,0.001926929,-0.048764155,-11.40838909,0.198591893,0.485477216,1.988389975,2075,231.209229,0,0,1,0,0,0,0,0,1,0.000219935,9.45E-07
1518,1518,2306.361572,5,5,51.56399918,0.339840025,2.342254877,114.5009308,0.777999997,0.879999995,0.351576572,0.261403925,2.697762297,0.021008323,0.017636689,0.791597143,0.215055627,0.124784398,0.277447826,-0.05551733,-0.109020405,0.555029231,0.491829075,76.14997573,3.033226684,2.661987008,6.235052053,16.59762756,-12.18950828,0.0841783,-0.178477853,-5.697456414,0.117409705,-0.011013931,-0.049227076,-0.129250776,-0.113852465,0.007566457,0.101157588,21.01370989,-0.405481385,0.538413184,2.27638705,2075,231.361572,0,0,1,0,0,0,0,0,1,0.000243415,1.16E-06
1519,1519,2306.513916,4,4,49.70700073,0.312649995,2.355078936,113.6329575,0.774999976,0.916999996,0.336767736,0.175634803,3.053631955,0.020176893,0.017645226,0.977992163,0.207556178,0.105093817,0.260103086,-0.037630666,-0.110698311,0.556181935,0.507239827,79.35128835,2.971454028,2.682320314,6.317076071,16.94442147,-6.649870239,0.060442145,-0.044892154,-4.614697093,-0.018909309,0.003670309,-0.035346284,-0.00954587,-0.040119219,0.00918429,0.010432803,0.443200456,-0.040421597,0.421275649,1.829455087,2075,231.513916,0,0,1,0,0,0,0,0,1,0.00035543,1.47E-06
1520,1520,2306.666504,4,4,48.69231033,0.305799991,2.364301682,112.9288101,0.776000023,0.910927892,0.328675977,0.128769333,3.460640599,0.021149121,0.018714626,1.377794195,0.202162759,0.103637232,0.253981375,-0.040516,-0.110138266,0.557583348,0.508831748,79.41891542,2.965286177,2.699045443,6.38135768,17.22357436,13.52824804,0.005142592,0.005973415,-1.534802815,-0.144372005,0.043746237,-0.003007364,0.008980779,0.001483026,0.00914273,-0.006292743,-3.157951466,0.024350651,0.100817148,0.507243977,2075,231.666504,0,0,1,0,0,0,0,0,1,0.000381444,1.76E-06
1521,1521,2306.818848,4,4,50.75325775,0.306710005,2.365085125,112.6949921,0.787999988,0.865943968,0.345111227,0.223958239,3.655854603,0.026002725,0.019656524,1.751956755,0.201704605,0.1050054,0.254207305,-0.062510209,-0.103473789,0.558976188,0.507873086,78.93782046,2.968995853,2.704645385,6.396716567,17.30084994,-7.143464616,-0.050531098,0.066100812,2.400502156,-0.117424386,0.032375007,0.029550349,0.036550463,0.047825581,0.003124134,-0.029790639,-7.134886694,0.116538051,-0.272041586,-1.100727393,2075,231.818848,0,0,1,0,0,0,0,0,1,0.000335278,1.91E-06
1522,1522,2306.971191,4,4,49.66500092,0.316780001,2.357387066,113.0606918,0.796999991,0.83099997,0.336432804,0.173694959,3.798678506,0.028847515,0.019642179,1.914776345,0.206206394,0.110573607,0.261493198,-0.080398992,-0.098541684,0.559452128,0.503334691,77.85087042,2.986749609,2.695897092,6.355272936,17.13316183,7.102352111,-0.064559438,0.005513693,4.2796907,-0.003432525,0.042602355,0.037754057,-0.032240365,0.021633875,-0.00495639,0.020022467,5.373616523,-0.078556097,-0.412234763,-1.749794222,2075,231.971191,0,0,1,0,0,0,0,0,1,0.000324052,1.81E-06
1523,1523,2307.123535,4,4,50.74700165,0.317619979,2.347551823,113.712677,0.809000015,0.829999983,0.345061337,0.223669289,3.826665486,0.028500689,0.020361266,1.923179863,0.211957998,0.105661981,0.264788989,-0.080921917,-0.09205147,0.558697051,0.506384993,78.66950866,2.974782059,2.680439844,6.292471443,16.86659118,3.060497811,-0.039878097,-0.029294309,3.083397777,0.104398178,0.048832889,0.023320524,-0.052614833,-0.002986892,-0.006376753,0.036890943,9.194807369,-0.142284305,-0.276372051,-1.193210981,2075,232.123535,0,0,1,0,0,0,0,0,1,0.00033954,1.63E-06
1524,1524,2307.276123,4,4,51.21399689,0.313150019,2.341466904,114.1831665,0.823000014,0.861009598,0.348785441,0.245238382,3.932546249,0.027556975,0.020937559,1.892492249,0.21551643,0.097633589,0.264333225,-0.064992007,-0.084600157,0.557724035,0.512014109,80.07252592,2.953071182,2.669395145,6.250300385,16.6845215,-4.110094457,-0.03363501,0.190293021,1.509813317,0.019659675,0.048086053,0.019669597,0.170623424,0.104981309,0.002739507,-0.129511245,-29.21339701,0.513818768,-0.172084527,-0.67860955,2075,232.276123,0,0,1,0,0,0,0,0,1,0.000403365,1.55E-06
1525,1525,2307.428467,4,4,50.58784866,0.342140019,2.336342812,114.4131775,0.837000012,0.866967917,0.343792154,0.216318496,4.024013173,0.027007739,0.020729663,1.861984487,0.218512975,0.123627044,0.280326497,-0.061996974,-0.077274536,0.558141383,0.492283847,75.62204017,3.031348388,2.664028715,6.224084339,16.58113941,-4.726454537,-0.085912323,0.097082911,1.133010818,-0.066366899,0.047288383,0.050241125,0.046841786,0.073662018,0.027675033,-0.041405231,-15.35455214,0.173071197,-0.290071149,-0.935546182,2075,232.428467,0,0,1,0,0,0,0,0,1,0.000330674,1.45E-06
1526,1526,2307.580811,4,4,49.86780167,0.356930018,2.323254585,114.5857849,0.851000011,0.847017586,0.338050061,0.183061711,4.065476438,0.027670226,0.021008269,1.916259011,0.226166909,0.130763109,0.291548464,-0.072107573,-0.070070434,0.562357508,0.485976009,73.28286628,3.057714747,2.66001573,6.17989374,16.43861456,-13.09414,-0.135774154,0.149924795,-1.107877618,0.036725352,0.016700485,0.07940009,0.070524704,0.114662442,0.067122971,-0.064443209,-29.75790507,0.278490737,-0.30185543,-0.644952709,2075,232.580811,0,0,1,0,0,0,0,0,1,0.000347641,1.25E-06
1527,1527,2307.733154,4,4,47.8730011,0.379770011,2.302570343,114.4170075,0.856000006,0.85799998,0.322142306,0.090927927,3.770409919,0.030567328,0.020830958,2.178942092,0.238262957,0.141507054,0.309016484,-0.066512722,-0.067526232,0.572583223,0.476158537,68.74945775,3.100140861,2.663939539,6.133908179,16.34036053,-11.27964191,-0.047140588,-0.205586376,-6.720995753,0.241997555,-0.013331153,0.027567595,-0.233153972,-0.089009391,0.07272157,0.176035799,27.62565593,-0.734961533,0.236856631,1.605212471,2075,232.733154,0,0,1,0,0,0,0,0,1,0.000402911,8.92E-07
1528,1528,2307.885742,4,4,46.1518631,0.348399997,2.295377255,113.3914642,0.851999998,0.934142649,0.308416904,0.011433786,3.484530192,0.0348727,0.021158325,2.648210221,0.242469442,0.105930555,0.295434719,-0.029586799,-0.069560406,0.583679662,0.503019488,72.96480133,2.98799455,2.688032934,6.170049658,16.58529669,-21.02998851,0.177112778,-0.068266535,-12.24141614,0.259026069,-0.04383264,-0.103574724,0.035308189,-0.085920629,0.014396265,-0.015748098,-6.525823553,0.062536674,1.161284996,4.994211105,2075,232.885742,0,0,1,0,0,0,0,0,1,0.000753842,7.92E-07
1529,1529,2308.038086,4,4,42.94807053,0.338,2.322359324,111.5265579,0.838999987,1.022996783,0.282867911,-0.136539668,3.49816216,0.039168733,0.021510786,3.20329947,0.226690454,0.111309546,0.282345227,0.009874268,-0.076238046,0.585872846,0.500620359,71.97063127,2.997521637,2.732981238,6.34696446,17.34613478,-11.96444855,0.320091307,-0.22783956,-12.73720855,-0.006079026,-0.061825917,-0.187187899,-0.040651662,-0.20751373,-0.043876957,0.049299239,19.98925174,-0.193801076,1.628002124,6.544226258,2075,233.038086,0,0,1,0,0,0,0,0,1,0.000828957,1.14E-06
1530,1530,2308.19043,4,4,41.12535858,0.30329001,2.371123314,109.5861206,0.82099998,1.020817637,0.268332497,-0.220725201,3.525803748,0.043008268,0.023880504,3.737674089,0.198173501,0.105116509,0.250731755,0.008948165,-0.085656853,0.579188455,0.508130803,75.01587384,2.967997206,2.781374033,6.594980815,18.34310839,13.74295629,0.217794858,0.010502596,-5.065329552,-0.337008431,0.010398021,-0.127365414,0.13786801,-0.058431409,-0.053756903,-0.086285428,-9.009306234,0.343059285,0.9170622,3.422655979,2075,233.19043,0,0,1,0,0,0,0,0,1,0.000800476,2.48E-06
1531,1531,2308.342773,4,4,43.21900177,0.304890007,2.404302836,108.8144531,0.824000001,0.907000005,0.285028482,-0.124026177,3.472740348,0.046670038,0.026798461,4.224504808,0.178770271,0.126119736,0.241830139,-0.042392711,-0.084072788,0.570998967,0.494985822,73.6433691,3.020259887,2.801098398,6.734688822,18.86452607,4.279765596,-0.044724617,0.173882811,6.800469989,-0.205225359,0.054823691,0.026154747,0.147728065,0.100018779,-0.030388061,-0.108583843,-19.82899927,0.458502373,-0.541018306,-2.668992078,2075,233.342773,0,0,1,0,0,0,0,0,1,0.000484751,4.50E-06
1532,1532,2308.495117,4,4,43.87099838,0.33138001,2.397489309,109.8504639,0.839999974,0.843999982,0.2902279,-0.093912432,3.304602787,0.050301058,0.031470907,4.66622664,0.18275479,0.14862522,0.2570674,-0.073657563,-0.075720727,0.566369528,0.478443725,70.62254003,3.090109973,2.774680957,6.652267929,18.45792114,4.949646499,-0.196899855,0.189071152,12.24509136,-0.227957349,0.070279965,0.115146114,0.073925039,0.152108633,-0.007995084,-0.069374395,-15.84424309,0.309923326,-1.26632718,-5.477992933,2075,233.495117,0,0,1,0,0,0,0,0,1,0.000341266,4.35E-06
1533,1533,2308.647705,4,4,44.62625504,0.360229999,2.367444754,111.7189179,0.861000001,0.779038429,0.296250777,-0.059029419,3.200755856,0.053653297,0.035073423,5.054507882,0.200324705,0.159905294,0.280277352,-0.108441119,-0.064996848,0.565149575,0.467858024,68.20489867,3.137400553,2.728275533,6.459041597,17.62204515,-7.131148191,-0.117896255,-0.028422577,6.333623247,0.086872643,0.029644116,0.068945178,-0.097367755,0.020261301,0.002440033,0.061935738,15.16368748,-0.277358613,-0.681942819,-2.835079562,2075,233.647705,0,0,1,0,0,0,0,0,1,0.00027488,2.97E-06
1534,1534,2308.800049,4,4,43.5398674,0.35589999,2.349483967,112.6838074,0.870000005,0.803143978,0.28758726,-0.109206367,3.004951049,0.056394436,0.039076677,5.389811021,0.210828089,0.145071901,0.28336404,-0.095206593,-0.060480745,0.565521299,0.477293562,70.51499547,3.095146633,2.704913841,6.355151701,17.19013779,3.545491979,0.055919065,-0.15103966,-5.267769653,0.3023293,0.032580309,-0.032701207,-0.118338453,-0.091870434,0.015503851,0.091568177,18.92965965,-0.390537051,0.451564365,2.039576873,2075,233.800049,0,0,1,0,0,0,0,0,1,0.00036993,2.34E-06
1535,1535,2308.952393,4,4,44.08000183,0.332890004,2.358002901,111.8812943,0.879999995,0.893000007,0.291894621,-0.084259197,2.647636631,0.058423325,0.042386237,5.673560875,0.205846257,0.127043747,0.26936813,-0.049148538,-0.05551733,0.567883218,0.491243425,73.39881554,3.035650656,2.724315911,6.423944822,17.50085509,-2.448429531,0.187172269,-0.116710358,-14.56798081,0.477950765,0.016151688,-0.109457467,-0.00725289,-0.113083912,0.028407736,0.017860009,-1.571238056,-0.07360196,1.373621305,6.142803343,2075,233.952393,0,0,1,0,0,0,0,0,1,0.000539656,2.70E-06
1536,1536,2309.104736,4,4,43.70700073,0.315109998,2.386517286,109.6619644,0.884999991,1.055999994,0.288920083,-0.101486986,2.431053502,0.059554527,0.045684017,5.875787107,0.189171178,0.12593882,0.252140588,0.023663916,-0.053056734,0.572210937,0.493964272,73.15944842,3.024437913,2.779450395,6.633206413,18.43666818,-0.282799761,0.207321729,0.06153824,-17.818837,0.245420995,0.069887692,-0.121240777,0.182779017,-0.029851269,0.041995925,-0.115606618,-36.93184383,0.491342818,1.69611517,7.906040462,2075,234.104736,0,0,1,0,0,0,0,0,1,0.000725123,4.01E-06
1537,1537,2309.257324,4,4,43.66384888,0.324499995,2.418152094,106.9430237,0.907000005,1.151097775,0.288575964,-0.103480039,2.477889352,0.058959161,0.046828495,5.968253967,0.17067129,0.153828705,0.247585643,0.061112214,-0.042392711,0.578619012,0.47632409,67.52409224,3.09941093,2.850115694,6.892013234,19.64303508,-12.89158044,0.131558716,-0.082641863,-15.92305112,0.146882138,0.191438178,-0.076934922,-0.005706942,-0.079788392,0.057786447,0.013890528,-8.55128806,-0.060952078,1.433648371,7.173486826,2075,234.257324,0,0,1,0,0,0,0,0,1,0.000651005,6.70E-06
1538,1538,2309.409668,4,4,41.69989395,0.311910003,2.438194275,104.5172424,0.970000029,1.211961508,0.272914191,-0.194189156,2.680819012,0.055423805,0.045569375,5.971980932,0.158950716,0.152959287,0.23543036,0.083488827,-0.013228253,0.58742243,0.478440228,66.22135481,3.090125247,2.916265137,7.110420962,20.73587276,-4.521652248,0.049250597,-0.027897324,-11.27827679,-0.057137545,0.140487708,-0.028801519,0.000904194,-0.028349422,0.058000981,0.002997763,-11.34281024,-0.013083608,0.926125911,5.020941417,2075,234.409668,0,0,1,0,0,0,0,0,1,0.000996764,1.22E-05
1539,1539,2309.562012,4,4,41.01104736,0.307660013,2.445697308,102.7990646,1.019000053,1.187911987,0.267420909,-0.226004889,2.873974431,0.049383524,0.045879471,5.945695834,0.154562978,0.153097035,0.231111495,0.074784265,0.008174207,0.596258532,0.478896919,64.49334573,3.088132038,2.965007429,7.251510688,21.50078306,4.292611196,0.018775318,-0.198695124,-6.58918172,-0.134920632,0.149858709,-0.010979718,-0.187715406,-0.104837421,0.037759543,0.130960398,25.11684517,-0.548188288,0.525606473,2.965535598,2075,234.562012,0,0,1,0,0,0,0,0,1,0.001165483,1.71E-05
1540,1540,2309.714356,4,4,41.66500092,0.277390003,2.448557615,101.7952423,1.074000001,1.133000016,0.272635933,-0.195800759,3.261280574,0.044531628,0.046757837,5.94672042,0.152890284,0.124499719,0.215140143,0.054229916,0.031004282,0.602010971,0.49884795,68.31974639,3.004618841,2.994245933,7.33158368,21.95256462,18.12645579,0.03586896,-0.07307308,-4.681577068,0.007759348,0.080989886,-0.020976,-0.05209708,-0.04702454,0.017346444,0.037949625,5.637947992,-0.150750535,0.447722914,2.366802987,2075,234.714356,0,0,1,0,0,0,0,0,1,0.001252743,2.41E-05
1541,1541,2309.866943,4,4,44.43086243,0.266240001,2.454030752,101.0808945,1.105000019,1.13609302,0.294692597,-0.068054011,3.632401396,0.042955793,0.049167526,5.991453397,0.149689619,0.116550382,0.20796481,0.055413892,0.043362285,0.604657813,0.50463857,69.18002396,2.98161627,3.015406539,7.399900377,22.31370798,-8.744727262,0.050717002,-0.13581102,-4.786400515,0.142115784,0.002578511,-0.029659066,-0.106151954,-0.082735043,0.011765,0.075400529,15.2249622,-0.28949344,0.506991123,2.604173059,2075,234.866943,0,0,1,0,0,0,0,0,1,0.001090672,2.89E-05
1542,1542,2310.019287,12,12,43.0986557,0.245550007,2.461757183,100.3517151,1.105999947,1.194165111,0.284068769,-0.129584596,4.099174012,0.042660234,0.051336463,6.024743457,0.145171238,0.100378769,0.195360623,0.077064379,0.043755106,0.60645014,0.516125388,71.4994556,2.937513681,3.037317199,7.477137432,22.71043812,-5.510708069,0.045212893,0.021201951,-5.168911871,0.235413531,0.010291696,-0.026440288,0.047642239,-0.002619169,0.016525268,-0.030325552,-10.19694977,0.114869097,0.526590089,2.791090906,2310,0.019287,0,0,0,0,1,0,0,0,3,0.001112896,3.35E-05
1543,1543,2310.171631,12,12,42.25913239,0.248779997,2.468645096,99.56426239,1.110000014,1.296964884,0.277373899,-0.16835963,4.330109476,0.041761598,0.052061603,5.923237915,0.141143219,0.107636778,0.194961608,0.112928217,0.045322984,0.608967666,0.511505472,69.94601148,2.955013299,3.061339309,7.557360273,23.13564408,-7.661170378,0.035743068,-0.075355793,-6.553775272,-0.048692701,0.028111698,-0.020902379,-0.054453414,-0.048129086,0.029693825,0.03871745,3.169834115,-0.146294099,0.613029133,3.434020408,2310,0.171631,0,0,0,0,1,0,0,0,3,0.001048398,3.59E-05
