TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1675.51,1676.2,10.2079,120.366,-19.1868,5.42262,5.97834,83.2558,2.37229,0.487175,mudstone
1676.2,1676.52,10.2352,126.972,-19.3272,5.6732,6.74165,82.433,2.41758,0.494081,mudstone
1676.52,1677.21,10.2728,108.768,-19.3263,8.7008,9.88034,75.8049,2.366,0.485775,mudstone
1677.21,1677.84,11.8372,111.78,-19.2054,3.93024,4.88813,87.894,2.24777,0.50757,mudstone
1677.84,1678.54,10.1379,113.049,-18.8773,14.285,15.5234,72.6158,2.38236,0.670654,mudstone
1678.54,1679.42,10.4316,109.882,-19.069,6.84523,7.66991,80.5664,2.29431,0.560851,mudstone
1679.42,1680.56,9.9671,100.889,-19.0518,7.35115,8.8546,78.6964,2.37984,0.57615,mudstone
1680.56,1681.57,9.43084,99.4035,-18.7541,13.833,15.9178,70.1418,2.40626,0.66535,mudstone
1681.57,1682.26,11.8816,128.929,-18.7589,3.7193,4.62869,88.8656,2.12575,0.727187,mudstone
1682.26,1683.02,10.5256,129.198,-18.9678,6.02053,7.28151,79.6292,2.36978,0.616894,mudstone
1683.02,1683.84,10.8739,133.499,-18.8294,7.84438,9.02406,87.5042,2.41758,0.597979,mudstone
1683.84,1684.53,9.86292,94.9975,-18.4959,27.377,28.5715,63.1418,2.57607,0.586263,mudstone
1684.53,1685.04,10.6912,142.49,-18.8474,3.79543,4.25679,94.3721,2.38739,0.602815,mudstone
1685.04,1685.61,9.9449,125.797,-18.7674,8.96882,8.57268,79.2083,2.47544,0.780924,mudstone
1685.61,1686.55,9.84243,125.357,-18.7617,6.35992,6.23328,84.4028,2.42135,0.707178,mudstone
1686.55,1687.5,9.3779,130.446,-18.7784,7.8983,7.46146,82.7639,2.50437,0.805181,mudstone
1687.5,1689.52,10.2523,129.58,-19.0019,4.1602,4.09933,91.0087,2.37355,0.647084,mudstone
1689.52,1690.21,10.2882,101.162,-18.9055,6.89439,6.97859,76.2791,2.31443,0.621321,mudstone
1690.21,1691.04,11.6886,117.28,-18.994,6.26635,6.88261,88.2415,2.24525,0.536602,mudstone
1691.04,1691.73,9.47696,90.8734,-18.7248,21.2251,22.4411,65.6202,2.48676,0.554828,mudstone
1691.73,1694.57,11.1779,125.659,-19.0149,4.76445,5.67392,89.1043,2.35972,0.629419,mudstone
1694.57,1695.27,10.0013,99.0263,-18.583,16.3023,18.2422,69.0514,2.49179,0.638657,mudstone
1695.27,1696.21,10.0815,134.517,-18.8268,7.30832,8.38972,80.3543,2.45783,0.689699,mudstone
1696.21,1697.03,9.19517,107.314,-18.7786,17.6297,18.2932,69.4944,2.52953,0.587732,mudstone
1697.03,1697.73,9.45646,144.289,-19.1225,11.481,11.7684,76.8865,2.4855,0.624198,mudstone
1697.73,1698.48,9.05683,97.0771,-19.5304,22.1148,23.1279,68.8249,2.48424,0.618045,mudstone
1698.48,1698.99,9.11661,117.914,-19.4811,14.3611,14.8426,68.9037,2.4855,0.495733,muddy siltstone
1698.99,1701.01,9.77924,125.651,-18.8198,15.2222,15.7813,72.7735,2.53582,0.646131,mudstone
1701.01,1702.47,9.99272,139.986,-18.8226,4.67881,5.3665,81.377,2.42512,0.395729,mudstone
1702.47,1702.97,10.1891,137.871,-18.952,6.86267,7.48096,91.2763,2.46915,0.504615,mudstone
1702.97,1703.48,10.2626,122.894,-19.0563,3.99843,4.66468,81.4691,2.31821,0.495207,mudstone
1703.48,1703.92,10.2284,122.385,-18.9464,6.49473,6.83312,91.1841,2.3006,0.656878,mudstone
1703.92,1704.43,10.4197,124.98,-18.9278,6.05859,6.79563,79.5892,2.35343,0.642254,mudstone
1704.43,1705.95,9.98247,120.061,-18.9624,9.47791,9.78586,77.6038,2.45783,0.643601,mudstone
1705.95,1707.15,10.9781,130.93,-18.8674,3.56071,3.89988,87.2677,2.45657,0.51309,mudstone
1707.15,1708.16,10.8073,132.969,-19.0819,5.22914,5.60194,93.0629,2.48676,0.616418,mudstone
1708.16,1710.63,10.7356,142.643,-18.939,4.93098,5.35601,86.0729,2.46663,0.651175,mudstone
1710.63,1711.33,9.93294,131.875,-18.9108,10.2963,10.1983,85.0358,2.38361,0.67573,mudstone
1711.33,1711.84,9.6392,130.058,-18.8294,5.79691,6.41023,79.7347,2.34336,0.634886,mudstone
1711.84,1712.47,9.05513,126.292,-18.8226,7.68896,8.31474,83.6322,2.51192,0.556396,mudstone
1712.47,1713.48,10.3001,133.039,-18.9878,5.89365,6.08182,85.5932,2.32449,0.57676,mudstone
1713.48,1714.49,9.70751,102.002,-18.6622,19.2363,18.5781,70.6981,2.52072,0.561378,mudstone
1714.49,1717.72,11.195,146.383,-18.9915,3.95878,4.2013,94.7041,2.33582,0.732145,mudstone
1717.72,1718.29,10.6075,127.247,-18.8663,9.25905,10.6316,85.7031,2.51821,0.742726,mudstone
1718.29,1719.24,10.1345,123.397,-18.9709,7.29405,9.12004,79.2594,2.44777,0.730567,mudstone
1719.24,1720,10.406,110.686,-18.5464,23.1251,23.5868,70.7359,2.49053,0.671549,mudstone
1720,1722.72,10.2865,128.197,-18.6972,4.56938,4.5882,91.1353,2.42135,0.668569,mudstone
1722.72,1723.23,10.1191,126.44,-18.8229,6.93563,6.09232,92.4045,2.50689,0.667248,mudstone
1723.23,1724.05,9.89195,128.02,-18.4032,5.95868,5.30352,87.5453,2.48173,0.649787,mudstone
1724.05,1724.56,10.1806,156.007,-18.4294,8.50731,7.17504,80.543,2.56601,0.639907,mudstone
